,training
698,1
699,5
700,4
701,1
702,1
703,1
704,3
705,8
706,9
707,4
708,0
709,5
710,3
711,9
712,8
713,2
714,5
715,8
716,8
717,2
718,6
719,8
720,5
721,4
722,3
723,7
724,3
725,5
726,1
727,6
728,6
729,2
730,6
731,3
732,0
733,7
734,1
735,5
736,7
737,2
738,6
739,4
740,6
741,4
742,0
743,0
744,3
745,0
746,8
747,7
748,4
749,5
750,3
751,4
752,6
753,6
754,4
755,0
756,2
757,9
758,4
759,2
760,0
761,0
762,1
763,8
764,6
765,4
766,9
767,3
768,3
769,3
770,6
771,6
772,3
773,3
774,1
775,2
776,2
777,9
778,0
779,9
780,4
781,2
782,1
783,3
784,0
785,7
786,0
787,9
788,6
789,4
790,4
791,2
792,1
793,9
794,2
795,5
796,9
797,8
798,3
799,7
800,2
801,4
802,7
803,2
804,9
805,8
806,2
807,6
808,0
809,5
810,8
811,6
812,8
813,0
814,9
815,8
816,1
817,9
818,0
819,1
820,6
821,5
822,0
823,7
824,2
825,0
826,5
827,0
828,2
829,2
830,7
831,5
832,0
833,6
834,1
835,4
836,8
837,2
838,5
839,9
840,7
841,6
842,2
843,5
844,2
845,1
846,8
847,5
848,1
849,3
850,4
851,1
852,9
853,3
854,1
855,8
856,5
857,7
858,2
859,3
860,7
861,4
862,2
863,0
864,3
865,6
866,9
867,7
868,3
869,4
870,7
871,0
872,0
873,3
874,8
875,9
876,1
877,3
878,5
879,2
880,3
881,0
882,1
883,1
884,0
885,4
886,0
887,5
888,4
889,4
890,0
891,4
892,9
893,2
894,6
895,1
896,0
897,6
898,2
899,9
900,5
901,1
902,1
903,0
904,9
905,4
906,7
907,8
908,4
909,8
910,9
911,2
912,7
913,6
914,1
915,4
916,8
917,1
918,1
919,7
920,8
921,4
922,5
923,6
924,8
925,5
926,5
927,3
928,9
929,6
930,2
931,9
932,9
933,2
934,4
935,3
936,3
937,2
938,6
939,0
940,2
941,1
942,0
943,8
944,7
945,2
946,4
947,0
948,0
949,4
950,7
951,6
952,3
953,2
954,3
955,1
956,5
957,9
958,9
959,3
960,7
961,3
962,9
963,0
964,2
965,3
966,7
967,6
968,2
969,7
970,2
971,6
972,5
973,8
974,7
975,2
976,2
977,1
978,7
979,5
980,4
981,4
982,9
983,7
984,1
985,5
986,1
987,9
988,2
989,1
990,6
991,2
992,8
993,0
994,2
995,1
996,4
997,6
998,9
999,1
1000,4
1001,1
1002,9
1003,7
1004,0
1005,7
1006,5
1007,7
1008,8
1009,3
1010,6
1011,5
1012,0
1013,8
1014,0
1015,3
1016,0
1017,2
1018,7
1019,8
1020,5
1021,2
1022,8
1023,7
1024,4
1025,8
1026,1
1027,2
1028,4
1029,5
1030,0
1031,1
1032,3
1033,8
1034,6
1035,1
1036,9
1037,8
1038,1
1039,8
1040,8
1041,1
1042,4
1043,4
1044,7
1045,4
1046,1
1047,3
1048,3
1049,9
1050,0
1051,9
1052,8
1053,8
1054,6
1055,0
1056,6
1057,5
1058,5
1059,9
1060,4
1061,5
1062,5
1063,2
1064,3
1065,0
1066,0
1067,5
1068,6
1069,0
1070,3
1071,0
1072,1
1073,7
1074,9
1075,1
1076,4
1077,7
1078,4
1079,2
1080,0
1081,7
1082,4
1083,8
1084,5
1085,7
1086,0
1087,5
1088,7
1089,7
1090,8
1091,8
1092,2
1093,5
1094,5
1095,7
1096,1
1097,8
1098,8
1099,5
1100,4
1101,5
1102,6
1103,4
1104,9
1105,2
1106,7
1107,8
1108,8
1109,5
1110,5
1111,5
1112,2
1113,7
1114,3
1115,0
1116,5
1117,9
1118,4
1119,2
1120,9
1121,1
1122,3
1123,3
1124,6
1125,9
1126,6
1127,1
1128,8
1129,4
1130,0
1131,0
1132,5
1133,0
1134,4
1135,4
1136,7
1137,2
1138,2
1139,4
1140,6
1141,7
1142,6
1143,0
1144,8
1145,0
1146,1
1147,9
1148,8
1149,5
1150,4
1151,2
1152,9
1153,1
1154,3
1155,0
1156,8
1157,9
1158,8
1159,2
1160,2
1161,4
1162,2
1163,6
1164,4
1165,7
1166,3
1167,6
1168,2
1169,8
1170,9
1171,1
1172,0
1173,7
1174,4
1175,8
1176,1
1177,9
1178,4
1179,5
1180,9
1181,6
1182,0
1183,9
1184,9
1185,3
1186,5
1187,7
1188,7
1189,1
1190,6
1191,2
1192,0
1193,5
1194,1
1195,6
1196,6
1197,3
1198,9
1199,3
1200,0
1201,4
1202,6
1203,3
1204,3
1205,4
1206,8
1207,0
1208,4
1209,8
1210,5
1211,2
1212,0
1213,6
1214,8
1215,0
1216,3
1217,7
1218,2
1219,5
1220,8
1221,2
1222,3
1223,4
1224,4
1225,8
1226,0
1227,4
1228,0
1229,8
1230,7
1231,2
1232,6
1233,9
1234,6
1235,3
1236,2
1237,2
1238,5
1239,4
1240,5
1241,8
1242,4
1243,1
1244,9
1245,0
1246,8
1247,0
1248,8
1249,5
1250,9
1251,4
1252,8
1253,9
1254,1
1255,9
1256,8
1257,2
1258,3
1259,0
1260,6
1261,8
1262,8
1263,5
1264,5
1265,2
1266,2
1267,0
1268,3
1269,0
1270,2
1271,1
1272,5
1273,3
1274,2
1275,7
1276,4
1277,5
1278,9
1279,1
1280,8
1281,5
1282,7
1283,6
1284,5
1285,3
1286,0
1287,1
1288,9
1289,1
1290,3
1291,2
1292,0
1293,9
1294,6
1295,7
1296,0
1297,9
1298,5
1299,0
1300,9
1301,2
1302,9
1303,2
1304,6
1305,5
1306,0
1307,9
1308,3
1309,9
1310,9
1311,4
1312,0
1313,5
1314,4
1315,7
1316,1
1317,4
1318,3
1319,9
1320,9
1321,0
1322,2
1323,6
1324,5
1325,9
1326,9
1327,4
1328,8
1329,4
1330,0
1331,1
1332,6
1333,6
1334,6
1335,4
1336,7
1337,6
1338,0
1339,4
1340,7
1341,2
1342,8
1343,8
1344,6
1345,6
1346,5
1347,2
1348,7
1349,5
1350,8
1351,6
1352,4
1353,5
1354,7
1355,9
1356,5
1357,0
1358,4
1359,7
1360,3
1361,2
1362,4
1363,5
1364,1
1365,5
1366,4
1367,6
1368,9
1369,0
1370,4
1371,4
1372,9
1373,7
1374,6
1375,0
1376,6
1377,4
1378,7
1379,4
1380,7
1381,1
1382,7
1383,0
1384,1
1385,5
1386,8
1387,3
1388,2
1389,6
1390,5
1391,8
1392,3
1393,4
1394,6
1395,5
1396,5
1397,2
1398,9
1399,6
1400,6
1401,9
1402,2
1403,5
1404,0
1405,5
1406,8
1407,7
1408,0
1409,3
1410,7
1411,9
1412,5
1413,2
1414,9
1415,2
1416,3
1417,5
1418,9
1419,4
1420,1
1421,4
1422,5
1423,6
1424,8
1425,4
1426,3
1427,1
1428,8
1429,0
1430,7
1431,7
1432,6
1433,9
1434,6
1435,5
1436,3
1437,8
1438,7
1439,3
1440,3
1441,6
1442,9
1443,1
1444,5
1445,2
1446,9
1447,3
1448,3
1449,6
1450,4
1451,2
1452,4
1453,6
1454,5
1455,2
1456,8
1457,8
1458,0
1459,4
1460,8
1461,6
1462,5
1463,5
1464,9
1465,0
1466,2
1467,2
1468,0
1469,4
1470,3
1471,0
1472,9
1473,4
1474,4
1475,5
1476,1
1477,0
1478,5
1479,7
1480,3
1481,0
1482,2
1483,5
1484,3
1485,8
1486,8
1487,4
1488,0
1489,5
1490,8
1491,6
1492,2
1493,9
1494,5
1495,4
1496,6
1497,9
1498,3
1499,5
1500,1
1501,9
1502,1
1503,7
1504,7
1505,6
1506,1
1507,5
1508,4
1509,4
1510,0
1511,1
1512,2
1513,7
1514,1
1515,1
1516,3
1517,2
1518,8
1519,8
1520,2
1521,5
1522,9
1523,6
1524,8
1525,7
1526,0
1527,7
1528,4
1529,6
1530,2
1531,7
1532,3
1533,0
1534,4
1535,7
1536,8
1537,8
1538,3
1539,4
1540,9
1541,3
1542,7
1543,0
1544,9
1545,8
1546,7
1547,1
1548,9
1549,6
1550,9
1551,0
1552,6
1553,1
1554,9
1555,2
1556,4
1557,0
1558,2
1559,4
1560,0
1561,3
1562,1
1563,8
1564,6
1565,7
1566,4
1567,1
1568,4
1569,9
1570,7
1571,8
1572,0
1573,3
1574,9
1575,1
1576,9
1577,2
1578,5
1579,1
1580,7
1581,9
1582,4
1583,2
1584,7
1585,2
1586,5
1587,7
1588,4
1589,3
1590,4
1591,3
1592,8
1593,3
1594,8
1595,0
1596,2
1597,0
1598,7
1599,1
1600,9
1601,6
1602,1
1603,3
1604,8
1605,7
1606,3
1607,4
1608,7
1609,4
1610,5
1611,8
1612,9
1613,6
1614,2
1615,8
1616,1
1617,4
1618,6
1619,4
1620,7
1621,4
1622,9
1623,5
1624,7
1625,5
1626,7
1627,8
1628,3
1629,9
1630,0
1631,1
1632,4
1633,4
1634,8
1635,5
1636,7
1637,4
1638,4
1639,1
1640,2
1641,5
1642,1
1643,9
1644,0
1645,2
1646,6
1647,0
1648,4
1649,9
1650,2
1651,5
1652,9
1653,9
1654,3
1655,1
1656,6
1657,5
1658,2
1659,2
1660,2
1661,0
1662,8
1663,5
1664,1
1665,0
1666,5
1667,7
1668,4
1669,4
1670,7
1671,9
1672,7
1673,4
1674,2
1675,8
1676,1
1677,6
1678,7
1679,3
1680,0
1681,0
1682,1
1683,9
1684,1
1685,6
1686,4
1687,7
1688,6
1689,3
1690,3
1691,6
1692,2
1693,4
1694,2
1695,4
1696,4
1697,1
1698,7
1699,9
1700,7
1701,8
1702,6
1703,9
1704,8
1705,2
1706,1
1707,2
1708,2
1709,6
1710,7
1711,4
1712,3
1713,0
1714,9
1715,6
1716,8
1717,6
1718,3
1719,1
1720,8
1721,7
1722,8
1723,4
1724,9
1725,7
1726,9
1727,4
1728,3
1729,5
1730,9
1731,6
1732,5
1733,2
1734,1
1735,5
1736,6
1737,0
1738,8
1739,8
1740,9
1741,0
1742,1
1743,3
1744,7
1745,7
1746,4
1747,9
1748,9
1749,6
1750,8
1751,8
1752,6
1753,3
1754,3
1755,2
1756,9
1757,4
1758,3
1759,2
1760,8
1761,3
1762,9
1763,8
1764,8
1765,1
1766,9
1767,4
1768,3
1769,0
1770,6
1771,9
1772,3
1773,4
1774,7
1775,5
1776,6
1777,7
1778,9
1779,3
1780,2
1781,4
1782,0
1783,5
1784,9
1785,4
1786,3
1787,0
1788,2
1789,6
1790,8
1791,1
1792,2
1793,0
1794,3
1795,5
1796,1
1797,1
1798,7
1799,0
1800,7
1801,5
1802,1
1803,6
1804,8
1805,2
1806,4
1807,6
1808,0
1809,8
1810,3
1811,9
1812,5
1813,6
1814,1
1815,2
1816,6
1817,4
1818,3
1819,2
1820,5
1821,7
1822,4
1823,9
1824,5
1825,9
1826,7
1827,9
1828,9
1829,7
1830,1
1831,9
1832,7
1833,0
1834,7
1835,4
1836,6
1837,1
1838,4
1839,3
1840,0
1841,5
1842,9
1843,7
1844,0
1845,9
1846,7
1847,8
1848,2
1849,2
1850,9
1851,0
1852,3
1853,3
1854,3
1855,4
1856,5
1857,0
1858,2
1859,8
1860,4
1861,0
1862,8
1863,2
1864,3
1865,5
1866,3
1867,7
1868,6
1869,0
1870,1
1871,1
1872,7
1873,4
1874,8
1875,2
1876,7
1877,2
1878,6
1879,9
1880,8
1881,0
1882,4
1883,8
1884,8
1885,0
1886,5
1887,9
1888,9
1889,0
1890,7
1891,8
1892,5
1893,5
1894,6
1895,6
1896,6
1897,5
1898,5
1899,1
1900,1
1901,5
1902,4
1903,9
1904,3
1905,1
1906,7
1907,9
1908,6
1909,5
1910,0
1911,7
1912,6
1913,6
1914,2
1915,3
1916,5
1917,7
1918,9
1919,4
1920,7
1921,1
1922,3
1923,7
1924,7
1925,9
1926,2
1927,0
1928,7
1929,0
1930,4
1931,7
1932,4
1933,0
1934,4
1935,6
1936,2
1937,3
1938,6
1939,9
1940,7
1941,8
1942,2
1943,2
1944,8
1945,5
1946,1
1947,2
1948,7
1949,3
1950,3
1951,9
1952,8
1953,6
1954,7
1955,6
1956,6
1957,2
1958,9
1959,0
1960,6
1961,0
1962,8
1963,2
1964,2
1965,6
1966,6
1967,3
1968,2
1969,1
1970,1
1971,0
1972,3
1973,3
1974,1
1975,4
1976,9
1977,3
1978,0
1979,6
1980,5
1981,9
1982,4
1983,0
1984,4
1985,7
1986,6
1987,4
1988,8
1989,1
1990,4
1991,3
1992,6
1993,6
1994,7
1995,6
1996,4
1997,7
1998,2
1999,0
2000,5
2001,2
2002,0
2003,4
2004,6
2005,7
2006,7
2007,7
2008,8
2009,5
2010,8
2011,8
2012,4
2013,8
2014,6
2015,6
2016,1
2017,8
2018,6
2019,2
2020,8
2021,0
2022,6
2023,6
2024,0
2025,2
2026,1
2027,3
2028,9
2029,1
2030,8
2031,2
2032,4
2033,2
2034,7
2035,0
2036,7
2037,8
2038,6
2039,8
2040,0
2041,2
2042,8
2043,3
2044,0
2045,3
2046,7
2047,0
2048,3
2049,7
2050,0
2051,8
2052,2
2053,1
2054,7
2055,4
2056,4
2057,2
2058,1
2059,7
2060,7
2061,7
2062,5
2063,6
2064,4
2065,0
2066,2
2067,1
2068,0
2069,6
2070,0
2071,7
2072,3
2073,6
2074,0
2075,0
2076,9
2077,5
2078,0
2079,3
2080,4
2081,9
2082,8
2083,3
2084,5
2085,1
2086,9
2087,9
2088,3
2089,6
2090,8
2091,7
2092,0
2093,5
2094,6
2095,2
2096,2
2097,7
2098,6
2099,6
2100,2
2101,3
2102,0
2103,5
2104,0
2105,4
2106,9
2107,3
2108,6
2109,6
2110,6
2111,8
2112,6
2113,2
2114,8
2115,6
2116,4
2117,8
2118,8
2119,1
2120,2
2121,0
2122,7
2123,0
2124,8
2125,8
2126,3
2127,7
2128,9
2129,1
2130,1
2131,0
2132,2
2133,7
2134,6
2135,9
2136,5
2137,9
2138,8
2139,9
2140,8
2141,9
2142,6
2143,4
2144,3
2145,8
2146,4
2147,5
2148,8
2149,0
2150,0
2151,7
2152,4
2153,2
2154,6
2155,9
2156,7
2157,8
2158,1
2159,6
2160,6
2161,0
2162,5
2163,5
2164,0
2165,4
2166,1
2167,6
2168,0
2169,7
2170,5
2171,1
2172,4
2173,6
2174,9
2175,0
2176,8
2177,8
2178,6
2179,6
2180,1
2181,1
2182,9
2183,8
2184,8
2185,7
2186,4
2187,8
2188,1
2189,4
2190,7
2191,8
2192,4
2193,5
2194,4
2195,9
2196,8
2197,1
2198,0
2199,7
2200,2
2201,6
2202,1
2203,0
2204,3
2205,9
2206,9
2207,1
2208,3
2209,2
2210,7
2211,4
2212,8
2213,8
2214,7
2215,4
2216,9
2217,0
2218,0
2219,0
2220,7
2221,2
2222,3
2223,7
2224,8
2225,8
2226,6
2227,8
2228,1
2229,6
2230,5
2231,2
2232,0
2233,1
2234,1
2235,4
2236,7
2237,0
2238,5
2239,1
2240,8
2241,1
2242,4
2243,7
2244,2
2245,3
2246,2
2247,5
2248,1
2249,4
2250,7
2251,4
2252,0
2253,8
2254,0
2255,1
2256,4
2257,9
2258,4
2259,9
2260,2
2261,2
2262,4
2263,9
2264,1
2265,4
2266,4
2267,5
2268,7
2269,8
2270,7
2271,1
2272,1
2273,1
2274,8
2275,7
2276,8
2277,6
2278,7
2279,9
2280,7
2281,9
2282,6
2283,0
2284,2
2285,5
2286,4
2287,4
2288,0
2289,3
2290,2
2291,5
2292,0
2293,0
2294,5
2295,2
2296,1
2297,6
2298,3
2299,0
2300,6
2301,7
2302,2
2303,0
2304,1
2305,7
2306,4
2307,5
2308,9
2309,1
2310,3
2311,4
2312,6
2313,6
2314,8
2315,7
2316,9
2317,2
2318,8
2319,6
2320,5
2321,3
2322,3
2323,0
2324,2
2325,3
2326,4
2327,5
2328,8
2329,0
2330,1
2331,0
2332,5
2333,4
2334,5
2335,5
2336,4
2337,3
2338,5
2339,7
2340,9
2341,8
2342,3
2343,0
2344,3
2345,5
2346,6
2347,2
2348,0
2349,8
2350,9
2351,3
2352,6
2353,5
2354,7
2355,4
2356,3
2357,1
2358,4
2359,3
2360,9
2361,5
2362,3
2363,4
2364,2
2365,7
2366,8
2367,8
2368,9
2369,3
2370,7
2371,6
2372,7
2373,3
2374,5
2375,7
2376,3
2377,7
2378,1
2379,0
2380,0
2381,6
2382,8
2383,7
2384,9
2385,7
2386,3
2387,9
2388,4
2389,8
2390,4
2391,2
2392,6
2393,1
2394,8
2395,3
2396,5
2397,0
2398,0
2399,0
2400,6
2401,4
2402,7
2403,2
2404,9
2405,9
2406,1
2407,0
2408,9
2409,5
2410,2
2411,5
2412,0
2413,3
2414,0
2415,1
2416,2
2417,7
2418,6
2419,1
2420,7
2421,1
2422,4
2423,1
2424,6
2425,3
2426,2
2427,2
2428,5
2429,7
2430,6
2431,5
2432,7
2433,0
2434,4
2435,6
2436,4
2437,5
2438,9
2439,8
2440,7
2441,5
2442,1
2443,5
2444,4
2445,8
2446,1
2447,5
2448,9
2449,2
2450,8
2451,0
2452,8
2453,6
2454,3
2455,0
2456,0
2457,7
2458,0
2459,4
2460,1
2461,6
2462,7
2463,7
2464,3
2465,2
2466,7
2467,1
2468,4
2469,4
2470,5
2471,8
2472,7
2473,5
2474,3
2475,2
2476,2
2477,1
2478,2
2479,3
2480,4
2481,6
2482,4
2483,0
2484,0
2485,9
2486,5
2487,8
2488,5
2489,6
2490,2
2491,5
2492,1
2493,8
2494,6
2495,9
2496,6
2497,9
2498,9
2499,2
2500,3
2501,2
2502,2
2503,2
2504,5
2505,6
2506,9
2507,3
2508,6
2509,6
2510,4
2511,6
2512,8
2513,7
2514,6
2515,1
2516,0
2517,8
2518,3
2519,5
2520,2
2521,8
2522,6
2523,3
2524,4
2525,6
2526,2
2527,2
2528,6
2529,8
2530,5
2531,0
2532,2
2533,3
2534,2
2535,7
2536,8
2537,5
2538,2
2539,3
2540,4
2541,9
2542,6
2543,2
2544,3
2545,0
2546,1
2547,9
2548,9
2549,7
2550,5
2551,3
2552,5
2553,6
2554,0
2555,8
2556,0
2557,5
2558,6
2559,9
2560,8
2561,5
2562,9
2563,3
2564,2
2565,5
2566,2
2567,2
2568,0
2569,8
2570,0
2571,7
2572,1
2573,2
2574,1
2575,4
2576,6
2577,4
2578,2
2579,1
2580,5
2581,9
2582,7
2583,7
2584,8
2585,8
2586,8
2587,4
2588,0
2589,1
2590,8
2591,9
2592,4
2593,3
2594,2
2595,1
2596,3
2597,1
2598,4
2599,0
2600,2
2601,3
2602,8
2603,5
2604,1
2605,9
2606,4
2607,3
2608,5
2609,5
2610,0
2611,1
2612,1
2613,3
2614,0
2615,7
2616,7
2617,2
2618,9
2619,7
2620,7
2621,3
2622,1
2623,1
2624,4
2625,5
2626,3
2627,9
2628,5
2629,4
2630,9
2631,5
2632,7
2633,4
2634,8
2635,2
2636,7
2637,0
2638,4
2639,6
2640,1
2641,2
2642,4
2643,4
2644,6
2645,2
2646,8
2647,1
2648,1
2649,4
2650,7
2651,2
2652,4
2653,8
2654,3
2655,7
2656,4
2657,5
2658,3
2659,4
2660,4
2661,1
2662,9
2663,3
2664,3
2665,7
2666,0
2667,9
2668,5
2669,6
2670,5
2671,8
2672,9
2673,2
2674,7
2675,2
2676,6
2677,2
2678,4
2679,7
2680,4
2681,3
2682,1
2683,0
2684,2
2685,9
2686,8
2687,3
2688,9
2689,7
2690,1
2691,9
2692,7
2693,4
2694,1
2695,3
2696,0
2697,4
2698,5
2699,7
2700,4
2701,6
2702,6
2703,0
2704,8
2705,0
2706,6
2707,0
2708,2
2709,1
2710,6
2711,8
2712,1
2713,8
2714,7
2715,0
2716,2
2717,2
2718,4
2719,2
2720,6
2721,6
2722,9
2723,4
2724,7
2725,4
2726,9
2727,0
2728,0
2729,8
2730,2
2731,1
2732,0
2733,3
2734,3
2735,6
2736,5
2737,1
2738,9
2739,8
2740,4
2741,1
2742,1
2743,4
2744,7
2745,1
2746,6
2747,5
2748,2
2749,2
2750,3
2751,5
2752,6
2753,1
2754,1
2755,3
2756,0
2757,1
2758,4
2759,7
2760,7
2761,2
2762,5
2763,5
2764,0
2765,7
2766,3
2767,4
2768,2
2769,0
2770,4
2771,6
2772,8
2773,1
2774,3
2775,6
2776,7
2777,1
2778,1
2779,3
2780,3
2781,2
2782,4
2783,7
2784,2
2785,1
2786,7
2787,4
2788,2
2789,6
2790,3
2791,7
2792,4
2793,2
2794,4
2795,3
2796,7
2797,8
2798,2
2799,1
2800,3
2801,0
2802,9
2803,0
2804,9
2805,7
2806,5
2807,2
2808,8
2809,3
2810,5
2811,1
2812,2
2813,3
2814,3
2815,0
2816,8
2817,6
2818,1
2819,8
2820,6
2821,6
2822,7
2823,1
2824,1
2825,4
2826,3
2827,6
2828,9
2829,1
2830,4
2831,8
2832,5
2833,4
2834,7
2835,2
2836,4
2837,0
2838,3
2839,3
2840,9
2841,5
2842,0
2843,8
2844,9
2845,7
2846,6
2847,2
2848,7
2849,1
2850,7
2851,3
2852,1
2853,5
2854,7
2855,8
2856,8
2857,0
2858,2
2859,6
2860,4
2861,6
2862,0
2863,3
2864,6
2865,9
2866,0
2867,0
2868,4
2869,2
2870,2
2871,2
2872,6
2873,1
2874,2
2875,3
2876,8
2877,4
2878,9
2879,6
2880,7
2881,4
2882,5
2883,0
2884,5
2885,7
2886,2
2887,1
2888,8
2889,8
2890,8
2891,1
2892,6
2893,4
2894,0
2895,0
2896,3
2897,5
2898,8
2899,5
2900,3
2901,2
2902,7
2903,3
2904,1
2905,5
2906,6
2907,4
2908,2
2909,5
2910,3
2911,1
2912,5
2913,1
2914,9
2915,2
2916,7
2917,7
2918,4
2919,8
2920,8
2921,3
2922,0
2923,4
2924,9
2925,8
2926,8
2927,5
2928,8
2929,7
2930,7
2931,6
2932,6
2933,2
2934,5
2935,9
2936,7
2937,0
2938,9
2939,8
2940,9
2941,1
2942,2
2943,4
2944,3
2945,9
2946,3
2947,2
2948,4
2949,6
2950,3
2951,0
2952,7
2953,4
2954,6
2955,6
2956,4
2957,5
2958,0
2959,5
2960,6
2961,2
2962,8
2963,1
2964,8
2965,9
2966,9
2967,5
2968,7
2969,8
2970,5
2971,2
2972,7
2973,5
2974,4
2975,1
2976,2
2977,8
2978,2
2979,1
2980,1
2981,9
2982,8
2983,2
2984,0
2985,0
2986,4
2987,6
2988,5
2989,8
2990,6
2991,9
2992,1
2993,7
2994,5
2995,2
2996,3
2997,8
