,training
427,2.0
428,5.0
429,9.0
430,4.0
431,1.0
432,5.0
433,2.0
434,3.0
435,7.0
436,0.0
437,4.0
438,1.0
439,7.0
440,7.0
441,2.0
442,6.0
443,7.0
444,1.0
445,9.0
446,4.0
447,8.0
448,6.0
449,6.0
450,6.0
451,0.0
452,2.0
453,9.0
454,5.0
455,7.0
456,3.0
457,0.0
458,0.0
459,0.0
460,7.0
461,0.0
462,8.0
463,5.0
464,1.0
465,6.0
466,3.0
467,3.0
468,6.0
469,6.0
470,3.0
471,1.0
472,0.0
473,3.0
474,6.0
475,2.0
476,8.0
477,2.0
478,9.0
479,5.0
480,5.0
481,8.0
482,7.0
483,0.0
484,2.0
485,0.0
486,8.0
487,6.0
488,8.0
489,0.0
490,9.0
491,4.0
492,3.0
493,5.0
494,1.0
495,9.0
496,7.0
497,2.0
498,5.0
499,5.0
500,4.0
501,7.0
502,2.0
503,8.0
504,2.0
505,7.0
506,8.0
507,6.0
508,9.0
509,0.0
510,4.0
511,6.0
512,3.0
513,2.0
514,0.0
515,8.0
516,7.0
517,1.0
518,0.0
519,4.0
520,4.0
521,2.0
522,4.0
523,9.0
524,3.0
525,2.0
526,6.0
527,1.0
528,0.0
529,3.0
530,6.0
531,1.0
532,0.0
533,0.0
534,0.0
535,2.0
536,0.0
537,1.0
538,5.0
539,8.0
540,0.0
541,7.0
542,8.0
543,2.0
544,0.0
545,2.0
546,7.0
547,4.0
548,6.0
549,1.0
550,9.0
551,7.0
552,1.0
553,6.0
554,2.0
555,8.0
556,0.0
557,2.0
558,7.0
559,1.0
560,2.0
561,3.0
562,9.0
563,1.0
564,7.0
565,1.0
566,2.0
567,3.0
568,2.0
569,8.0
570,1.0
571,9.0
572,2.0
573,1.0
574,2.0
575,3.0
576,5.0
577,8.0
578,5.0
579,9.0
580,5.0
581,9.0
582,1.0
583,4.0
584,1.0
585,7.0
586,9.0
587,0.0
588,4.0
589,8.0
590,3.0
591,1.0
592,5.0
593,8.0
594,2.0
595,4.0
596,0.0
597,2.0
598,9.0
599,0.0
600,9.0
601,2.0
602,0.0
603,4.0
604,0.0
605,9.0
606,8.0
607,1.0
608,5.0
609,6.0
610,1.0
611,7.0
612,2.0
613,5.0
614,8.0
615,8.0
616,9.0
617,2.0
618,8.0
619,2.0
620,3.0
621,0.0
622,4.0
623,1.0
624,7.0
625,7.0
626,0.0
627,4.0
628,4.0
629,9.0
630,4.0
631,9.0
632,4.0
633,1.0
634,9.0
635,9.0
636,2.0
637,6.0
638,8.0
639,4.0
640,1.0
641,4.0
642,3.0
643,0.0
644,3.0
645,0.0
646,3.0
647,0.0
648,6.0
649,7.0
650,2.0
651,7.0
652,7.0
653,0.0
654,1.0
655,7.0
656,8.0
657,5.0
658,8.0
659,3.0
660,0.0
661,1.0
662,6.0
663,6.0
664,4.0
665,5.0
666,1.0
667,9.0
668,1.0
669,8.0
670,7.0
671,5.0
672,3.0
673,1.0
674,1.0
675,6.0
676,2.0
677,9.0
678,9.0
679,1.0
680,0.0
681,6.0
682,3.0
683,6.0
684,5.0
685,6.0
686,9.0
687,0.0
688,5.0
689,3.0
690,6.0
691,0.0
692,0.0
693,9.0
694,8.0
695,8.0
696,4.0
697,9.0
698,8.0
699,7.0
700,4.0
701,9.0
702,1.0
703,6.0
704,9.0
705,4.0
706,1.0
707,9.0
708,8.0
709,3.0
710,4.0
711,8.0
712,6.0
713,0.0
714,1.0
715,9.0
716,5.0
717,0.0
718,9.0
719,1.0
720,3.0
721,7.0
722,3.0
723,8.0
724,5.0
725,9.0
726,6.0
727,9.0
728,1.0
729,6.0
730,5.0
731,5.0
732,0.0
733,4.0
734,8.0
735,3.0
736,8.0
737,9.0
738,9.0
739,1.0
740,4.0
741,5.0
742,7.0
743,0.0
744,0.0
745,6.0
746,5.0
747,9.0
748,3.0
749,0.0
750,2.0
751,9.0
752,7.0
753,5.0
754,2.0
755,8.0
756,2.0
757,6.0
758,0.0
759,8.0
760,2.0
761,8.0
762,8.0
763,5.0
764,3.0
765,5.0
766,5.0
767,2.0
768,8.0
769,8.0
770,4.0
771,3.0
772,7.0
773,5.0
774,6.0
775,9.0
776,6.0
777,0.0
778,8.0
779,1.0
780,2.0
781,1.0
782,3.0
783,3.0
784,4.0
785,0.0
786,0.0
787,9.0
788,1.0
789,9.0
790,5.0
791,0.0
792,1.0
793,8.0
794,9.0
795,7.0
796,0.0
797,0.0
798,4.0
799,2.0
800,2.0
801,2.0
802,2.0
803,2.0
804,4.0
805,3.0
806,3.0
807,4.0
808,9.0
809,3.0
810,1.0
811,5.0
812,0.0
813,9.0
814,7.0
815,4.0
816,8.0
817,6.0
818,4.0
819,4.0
820,8.0
821,6.0
822,6.0
823,9.0
824,3.0
825,1.0
826,5.0
827,7.0
828,9.0
829,0.0
830,2.0
831,9.0
832,5.0
833,8.0
834,7.0
835,1.0
836,5.0
837,5.0
838,7.0
839,1.0
840,0.0
841,8.0
842,5.0
843,2.0
844,2.0
845,8.0
846,5.0
847,7.0
848,6.0
849,0.0
850,3.0
851,7.0
852,0.0
853,5.0
854,7.0
855,1.0
856,6.0
857,5.0
858,9.0
859,6.0
860,9.0
861,6.0
862,6.0
863,8.0
864,9.0
865,8.0
866,2.0
867,1.0
868,6.0
869,6.0
870,7.0
871,3.0
872,5.0
873,2.0
874,4.0
875,6.0
876,0.0
877,6.0
878,3.0
879,8.0
880,3.0
881,9.0
882,8.0
883,6.0
884,9.0
885,9.0
886,8.0
887,9.0
888,1.0
889,7.0
890,2.0
891,2.0
892,0.0
893,9.0
894,5.0
895,4.0
896,4.0
897,4.0
898,0.0
899,4.0
900,0.0
901,6.0
902,9.0
903,2.0
904,8.0
905,5.0
906,6.0
907,0.0
908,8.0
909,0.0
910,7.0
911,0.0
912,4.0
913,7.0
914,6.0
915,8.0
916,9.0
917,2.0
918,3.0
919,6.0
920,3.0
921,1.0
922,5.0
923,2.0
924,1.0
925,5.0
926,1.0
927,7.0
928,6.0
929,3.0
930,2.0
931,9.0
932,4.0
933,2.0
934,8.0
935,7.0
936,4.0
937,2.0
938,9.0
939,2.0
940,1.0
941,7.0
942,6.0
943,6.0
944,2.0
945,1.0
946,6.0
947,3.0
948,9.0
949,7.0
950,8.0
951,5.0
952,3.0
953,7.0
954,3.0
955,2.0
956,9.0
957,8.0
958,8.0
959,3.0
960,1.0
961,8.0
962,0.0
963,1.0
964,0.0
965,6.0
966,0.0
967,5.0
968,8.0
969,8.0
970,9.0
971,5.0
972,4.0
973,9.0
974,5.0
975,4.0
976,8.0
977,7.0
978,1.0
979,9.0
980,3.0
981,3.0
982,6.0
983,6.0
984,3.0
985,2.0
986,8.0
987,9.0
988,9.0
989,6.0
990,4.0
991,7.0
992,0.0
993,0.0
994,6.0
995,1.0
996,0.0
997,6.0
998,4.0
999,2.0
1000,6.0
1001,9.0
1002,1.0
1003,4.0
1004,4.0
1005,2.0
1006,1.0
1007,8.0
1008,5.0
1009,6.0
1010,9.0
1011,3.0
1012,0.0
1013,9.0
1014,9.0
1015,5.0
1016,5.0
1017,4.0
1018,3.0
1019,1.0
1020,6.0
1021,0.0
1022,7.0
1023,8.0
1024,8.0
1025,6.0
1026,4.0
1027,8.0
1028,8.0
1029,7.0
1030,5.0
1031,7.0
1032,3.0
1033,3.0
1034,5.0
1035,2.0
1036,0.0
1037,5.0
1038,0.0
1039,5.0
1040,5.0
1041,9.0
1042,3.0
1043,9.0
1044,8.0
1045,9.0
1046,0.0
1047,5.0
1048,1.0
1049,7.0
1050,7.0
1051,9.0
1052,5.0
1053,6.0
1054,2.0
1055,0.0
1056,2.0
1057,9.0
1058,7.0
1059,9.0
1060,6.0
1061,3.0
1062,9.0
1063,9.0
1064,2.0
1065,3.0
1066,2.0
1067,9.0
1068,1.0
1069,0.0
1070,6.0
1071,5.0
1072,0.0
1073,6.0
1074,3.0
1075,2.0
1076,3.0
1077,3.0
1078,0.0
1079,6.0
1080,0.0
1081,0.0
1082,2.0
1083,9.0
1084,7.0
1085,7.0
1086,7.0
1087,4.0
1088,8.0
1089,0.0
1090,5.0
1091,2.0
1092,8.0
1093,5.0
1094,1.0
1095,0.0
1096,0.0
1097,5.0
1098,9.0
1099,2.0
1100,1.0
1101,3.0
1102,2.0
1103,1.0
1104,0.0
1105,0.0
1106,6.0
1107,8.0
1108,2.0
1109,4.0
1110,0.0
1111,2.0
1112,4.0
1113,0.0
1114,7.0
1115,2.0
1116,2.0
1117,6.0
1118,7.0
1119,0.0
1120,9.0
1121,5.0
1122,9.0
1123,8.0
1124,6.0
1125,2.0
1126,6.0
1127,0.0
1128,0.0
1129,6.0
1130,8.0
1131,0.0
1132,3.0
1133,8.0
1134,0.0
1135,9.0
1136,6.0
1137,0.0
1138,9.0
1139,2.0
1140,6.0
1141,9.0
1142,6.0
1143,0.0
1144,0.0
1145,4.0
1146,3.0
1147,7.0
1148,6.0
1149,7.0
1150,2.0
1151,1.0
1152,5.0
1153,1.0
1154,6.0
1155,1.0
1156,9.0
1157,9.0
1158,6.0
1159,5.0
1160,9.0
1161,7.0
1162,2.0
1163,1.0
1164,9.0
1165,8.0
1166,5.0
1167,0.0
1168,7.0
1169,6.0
1170,3.0
1171,5.0
1172,9.0
1173,4.0
1174,2.0
1175,6.0
1176,3.0
1177,5.0
1178,2.0
1179,0.0
1180,8.0
1181,0.0
1182,5.0
1183,2.0
1184,7.0
1185,5.0
1186,2.0
1187,6.0
1188,8.0
1189,6.0
1190,2.0
1191,7.0
1192,6.0
1193,7.0
1194,7.0
1195,0.0
1196,7.0
1197,3.0
1198,8.0
1199,6.0
1200,9.0
1201,0.0
1202,5.0
1203,1.0
1204,5.0
1205,9.0
1206,4.0
1207,0.0
1208,5.0
1209,0.0
1210,5.0
1211,7.0
1212,6.0
1213,3.0
1214,9.0
1215,8.0
1216,9.0
1217,3.0
1218,8.0
1219,9.0
1220,9.0
1221,5.0
1222,0.0
1223,8.0
1224,5.0
1225,8.0
1226,1.0
1227,6.0
1228,0.0
1229,8.0
1230,8.0
1231,9.0
1232,0.0
1233,1.0
1234,0.0
1235,1.0
1236,2.0
1237,0.0
1238,4.0
1239,8.0
1240,5.0
1241,8.0
1242,3.0
1243,7.0
1244,6.0
1245,9.0
1246,8.0
1247,9.0
1248,2.0
1249,3.0
1250,3.0
1251,2.0
1252,7.0
1253,5.0
1254,4.0
1255,0.0
1256,6.0
1257,4.0
1258,4.0
1259,9.0
1260,3.0
1261,8.0
1262,3.0
1263,6.0
1264,0.0
1265,1.0
1266,4.0
1267,6.0
1268,8.0
1269,5.0
1270,9.0
1271,8.0
1272,8.0
1273,1.0
1274,5.0
1275,9.0
1276,4.0
1277,9.0
1278,6.0
1279,2.0
1280,5.0
1281,9.0
1282,9.0
1283,7.0
1284,2.0
1285,7.0
1286,7.0
1287,1.0
1288,8.0
1289,8.0
1290,0.0
1291,4.0
1292,8.0
1293,3.0
1294,1.0
1295,3.0
1296,4.0
1297,9.0
1298,6.0
1299,3.0
1300,3.0
1301,6.0
1302,1.0
1303,8.0
1304,1.0
1305,3.0
1306,0.0
1307,1.0
1308,1.0
1309,9.0
1310,5.0
1311,8.0
1312,4.0
1313,9.0
1314,8.0
1315,6.0
1316,1.0
1317,7.0
1318,6.0
1319,3.0
1320,4.0
1321,9.0
1322,7.0
1323,3.0
1324,7.0
1325,0.0
1326,3.0
1327,2.0
1328,9.0
1329,2.0
1330,6.0
1331,2.0
1332,7.0
1333,5.0
1334,7.0
1335,0.0
1336,8.0
1337,4.0
1338,5.0
1339,5.0
1340,6.0
1341,1.0
1342,7.0
1343,2.0
1344,2.0
1345,0.0
1346,7.0
1347,2.0
1348,7.0
1349,7.0
1350,2.0
1351,7.0
1352,1.0
1353,3.0
1354,0.0
1355,2.0
1356,0.0
1357,9.0
1358,9.0
1359,0.0
1360,7.0
1361,1.0
1362,1.0
1363,5.0
1364,8.0
1365,5.0
1366,7.0
1367,5.0
1368,7.0
1369,9.0
1370,4.0
1371,7.0
1372,5.0
1373,7.0
1374,8.0
1375,4.0
1376,6.0
1377,3.0
1378,6.0
1379,0.0
1380,9.0
1381,1.0
1382,6.0
1383,3.0
1384,2.0
1385,9.0
1386,6.0
1387,1.0
1388,0.0
1389,4.0
1390,7.0
1391,7.0
1392,6.0
1393,1.0
1394,5.0
1395,1.0
1396,1.0
1397,4.0
1398,9.0
1399,0.0
1400,0.0
1401,3.0
1402,4.0
1403,9.0
1404,3.0
1405,8.0
1406,6.0
1407,0.0
1408,5.0
1409,0.0
1410,6.0
1411,5.0
1412,5.0
1413,0.0
1414,1.0
1415,1.0
1416,2.0
1417,1.0
1418,8.0
1419,4.0
1420,9.0
1421,2.0
1422,1.0
1423,7.0
1424,4.0
1425,6.0
1426,9.0
1427,4.0
1428,3.0
1429,6.0
1430,0.0
1431,8.0
1432,8.0
1433,2.0
1434,0.0
1435,4.0
1436,8.0
1437,1.0
1438,4.0
1439,1.0
1440,5.0
1441,6.0
1442,5.0
1443,5.0
1444,9.0
1445,5.0
1446,7.0
1447,8.0
1448,4.0
1449,4.0
1450,6.0
1451,2.0
1452,4.0
1453,0.0
1454,0.0
1455,7.0
1456,7.0
1457,2.0
1458,5.0
1459,5.0
1460,5.0
1461,0.0
1462,2.0
1463,5.0
1464,1.0
1465,3.0
1466,2.0
1467,9.0
1468,4.0
1469,9.0
1470,9.0
1471,3.0
1472,1.0
1473,4.0
1474,8.0
1475,7.0
1476,9.0
1477,8.0
1478,6.0
1479,4.0
1480,3.0
1481,1.0
1482,4.0
1483,4.0
1484,1.0
1485,4.0
1486,4.0
1487,0.0
1488,0.0
1489,6.0
1490,6.0
1491,5.0
1492,1.0
1493,5.0
1494,4.0
1495,2.0
1496,4.0
1497,3.0
1498,3.0
1499,1.0
1500,9.0
1501,6.0
1502,1.0
1503,8.0
1504,6.0
1505,4.0
1506,6.0
1507,3.0
1508,0.0
1509,6.0
1510,9.0
1511,4.0
1512,5.0
1513,1.0
1514,6.0
1515,6.0
1516,9.0
1517,8.0
1518,8.0
1519,5.0
1520,5.0
1521,4.0
1522,8.0
1523,3.0
1524,7.0
1525,8.0
1526,6.0
1527,7.0
1528,7.0
1529,8.0
1530,8.0
1531,1.0
1532,5.0
1533,9.0
1534,6.0
1535,6.0
1536,9.0
1537,4.0
1538,7.0
1539,3.0
1540,1.0
1541,6.0
1542,3.0
1543,7.0
1544,3.0
1545,3.0
1546,3.0
1547,0.0
1548,4.0
1549,7.0
1550,3.0
1551,8.0
1552,0.0
1553,0.0
1554,9.0
1555,5.0
1556,3.0
1557,4.0
1558,6.0
1559,1.0
1560,4.0
1561,6.0
1562,0.0
1563,2.0
1564,9.0
1565,8.0
1566,9.0
1567,6.0
1568,1.0
1569,4.0
1570,8.0
1571,4.0
1572,4.0
1573,6.0
1574,4.0
1575,7.0
1576,5.0
1577,7.0
1578,6.0
1579,7.0
1580,3.0
1581,4.0
1582,1.0
1583,2.0
1584,9.0
1585,1.0
1586,4.0
1587,5.0
1588,3.0
1589,8.0
1590,8.0
1591,4.0
1592,4.0
1593,2.0
1594,7.0
1595,2.0
1596,1.0
1597,7.0
1598,8.0
1599,8.0
1600,0.0
1601,0.0
1602,5.0
1603,8.0
1604,4.0
1605,6.0
1606,6.0
1607,8.0
1608,3.0
1609,4.0
1610,9.0
1611,8.0
1612,9.0
1613,3.0
1614,2.0
1615,0.0
1616,2.0
1617,2.0
1618,0.0
1619,0.0
1620,9.0
1621,1.0
1622,8.0
1623,9.0
1624,1.0
1625,6.0
1626,1.0
1627,1.0
1628,3.0
1629,8.0
1630,8.0
1631,3.0
1632,9.0
1633,6.0
1634,9.0
1635,2.0
1636,0.0
1637,4.0
1638,5.0
1639,0.0
1640,2.0
1641,7.0
1642,8.0
1643,7.0
1644,9.0
1645,2.0
1646,0.0
1647,0.0
1648,3.0
1649,7.0
1650,9.0
1651,2.0
1652,9.0
1653,7.0
1654,6.0
1655,3.0
1656,7.0
1657,5.0
1658,4.0
1659,4.0
1660,0.0
1661,3.0
1662,5.0
1663,2.0
1664,9.0
1665,5.0
1666,7.0
1667,2.0
1668,3.0
1669,5.0
1670,7.0
1671,4.0
1672,8.0
1673,4.0
1674,1.0
1675,7.0
1676,4.0
1677,0.0
1678,2.0
1679,2.0
1680,9.0
1681,8.0
1682,7.0
1683,4.0
1684,5.0
1685,7.0
1686,6.0
1687,6.0
1688,6.0
1689,3.0
1690,9.0
1691,9.0
1692,2.0
1693,9.0
1694,4.0
1695,6.0
1696,2.0
1697,1.0
1698,9.0
1699,2.0
1700,3.0
1701,2.0
1702,7.0
1703,4.0
1704,8.0
1705,6.0
1706,5.0
1707,5.0
1708,3.0
1709,4.0
1710,5.0
1711,0.0
1712,4.0
1713,1.0
1714,7.0
1715,6.0
1716,8.0
1717,2.0
1718,3.0
1719,9.0
1720,0.0
1721,5.0
1722,4.0
1723,5.0
1724,8.0
1725,7.0
1726,5.0
1727,9.0
1728,1.0
1729,4.0
1730,8.0
1731,9.0
1732,9.0
1733,6.0
1734,2.0
1735,3.0
1736,9.0
1737,4.0
1738,7.0
1739,4.0
1740,5.0
1741,4.0
1742,5.0
1743,5.0
1744,5.0
1745,5.0
1746,5.0
1747,4.0
1748,4.0
1749,9.0
1750,5.0
1751,3.0
1752,5.0
1753,1.0
1754,2.0
1755,7.0
1756,7.0
1757,2.0
1758,7.0
1759,1.0
1760,4.0
1761,0.0
1762,3.0
1763,5.0
1764,4.0
1765,3.0
1766,1.0
1767,9.0
1768,1.0
1769,5.0
1770,0.0
1771,8.0
1772,2.0
1773,3.0
1774,8.0
1775,0.0
1776,0.0
1777,6.0
1778,3.0
1779,9.0
1780,5.0
1781,5.0
1782,5.0
1783,9.0
1784,9.0
1785,7.0
1786,0.0
1787,9.0
1788,2.0
1789,3.0
1790,3.0
1791,0.0
1792,3.0
1793,5.0
1794,1.0
1795,8.0
1796,0.0
1797,9.0
1798,8.0
1799,8.0
1800,7.0
1801,7.0
1802,4.0
1803,9.0
1804,0.0
1805,8.0
1806,7.0
1807,0.0
1808,8.0
1809,4.0
1810,9.0
1811,0.0
1812,3.0
1813,8.0
1814,1.0
1815,8.0
1816,2.0
1817,4.0
1818,8.0
1819,3.0
1820,9.0
1821,6.0
1822,8.0
1823,6.0
1824,9.0
1825,2.0
1826,9.0
1827,8.0
1828,8.0
1829,2.0
1830,8.0
1831,3.0
1832,8.0
1833,1.0
1834,3.0
1835,8.0
1836,6.0
1837,7.0
1838,1.0
1839,5.0
1840,5.0
1841,2.0
1842,8.0
1843,1.0
1844,1.0
1845,6.0
1846,6.0
1847,6.0
1848,6.0
1849,6.0
1850,9.0
1851,1.0
1852,9.0
1853,5.0
1854,1.0
1855,8.0
1856,6.0
1857,7.0
1858,0.0
1859,2.0
1860,1.0
1861,9.0
1862,9.0
1863,9.0
1864,8.0
1865,8.0
1866,2.0
1867,4.0
1868,8.0
1869,6.0
1870,8.0
1871,9.0
1872,4.0
1873,9.0
1874,8.0
1875,2.0
1876,7.0
1877,5.0
1878,0.0
1879,9.0
1880,5.0
1881,7.0
1882,9.0
1883,4.0
1884,5.0
1885,3.0
1886,4.0
1887,8.0
1888,2.0
1889,8.0
1890,3.0
1891,3.0
1892,8.0
1893,3.0
1894,9.0
1895,1.0
1896,9.0
1897,3.0
1898,0.0
1899,1.0
1900,6.0
1901,5.0
1902,2.0
1903,3.0
1904,6.0
1905,9.0
1906,1.0
1907,6.0
1908,5.0
1909,3.0
1910,5.0
1911,6.0
1912,0.0
1913,8.0
1914,4.0
1915,0.0
1916,2.0
1917,7.0
1918,4.0
1919,6.0
1920,0.0
1921,7.0
1922,3.0
1923,0.0
1924,0.0
1925,2.0
1926,3.0
1927,5.0
1928,3.0
1929,3.0
1930,3.0
1931,2.0
1932,0.0
1933,4.0
1934,4.0
1935,8.0
1936,2.0
1937,1.0
1938,1.0
1939,5.0
1940,5.0
1941,1.0
1942,3.0
1943,8.0
1944,9.0
1945,7.0
1946,7.0
1947,8.0
1948,9.0
1949,9.0
1950,4.0
1951,7.0
1952,8.0
1953,2.0
1954,6.0
1955,8.0
1956,2.0
1957,7.0
1958,1.0
1959,8.0
1960,4.0
1961,1.0
1962,7.0
1963,8.0
1964,4.0
1965,9.0
1966,0.0
1967,6.0
1968,3.0
1969,0.0
1970,2.0
1971,7.0
1972,9.0
1973,4.0
1974,7.0
1975,5.0
1976,0.0
1977,2.0
1978,0.0
1979,2.0
1980,3.0
1981,4.0
1982,4.0
1983,9.0
1984,1.0
1985,7.0
1986,1.0
1987,8.0
1988,7.0
1989,2.0
1990,6.0
1991,0.0
1992,3.0
1993,6.0
1994,2.0
1995,9.0
1996,2.0
1997,6.0
1998,3.0
1999,2.0
2000,2.0
2001,3.0
2002,9.0
2003,0.0
2004,3.0
2005,8.0
2006,7.0
2007,6.0
2008,8.0
2009,4.0
2010,0.0
2011,4.0
2012,8.0
2013,2.0
2014,6.0
2015,1.0
2016,2.0
2017,1.0
2018,4.0
2019,9.0
2020,7.0
2021,7.0
2022,7.0
2023,1.0
2024,1.0
2025,3.0
2026,2.0
2027,4.0
2028,1.0
2029,7.0
2030,9.0
2031,5.0
2032,1.0
2033,0.0
2034,8.0
2035,9.0
2036,3.0
2037,0.0
2038,1.0
2039,0.0
2040,0.0
2041,6.0
2042,2.0
2043,0.0
2044,8.0
2045,3.0
2046,4.0
2047,5.0
2048,8.0
2049,8.0
2050,2.0
2051,9.0
2052,9.0
2053,8.0
2054,8.0
2055,5.0
2056,7.0
2057,5.0
2058,8.0
2059,7.0
2060,8.0
2061,8.0
2062,8.0
2063,2.0
2064,8.0
2065,8.0
2066,5.0
2067,9.0
2068,6.0
2069,3.0
2070,1.0
2071,6.0
2072,0.0
2073,7.0
2074,4.0
2075,6.0
2076,5.0
2077,6.0
2078,7.0
2079,9.0
2080,8.0
2081,0.0
2082,3.0
2083,1.0
2084,8.0
2085,5.0
2086,4.0
2087,3.0
2088,6.0
2089,7.0
2090,4.0
2091,2.0
2092,9.0
2093,9.0
2094,6.0
2095,7.0
2096,2.0
2097,3.0
2098,9.0
2099,8.0
2100,2.0
2101,8.0
2102,9.0
2103,3.0
2104,1.0
2105,9.0
2106,1.0
2107,5.0
2108,0.0
2109,7.0
2110,9.0
2111,8.0
2112,9.0
2113,3.0
2114,8.0
2115,4.0
2116,0.0
2117,3.0
2118,4.0
2119,3.0
2120,8.0
2121,2.0
2122,4.0
2123,7.0
2124,9.0
2125,9.0
2126,2.0
2127,0.0
2128,7.0
2129,9.0
2130,9.0
2131,8.0
2132,7.0
2133,8.0
2134,8.0
2135,3.0
2136,6.0
2137,2.0
2138,3.0
2139,1.0
2140,8.0
2141,2.0
