,training
305,2
306,8
307,3
308,4
309,4
310,7
311,9
312,6
313,6
314,7
315,8
316,7
317,6
318,6
319,1
320,1
321,9
322,8
323,4
324,6
325,6
326,8
327,4
328,0
329,4
330,5
331,6
332,4
333,9
334,8
335,7
336,1
337,7
338,7
339,7
340,8
341,6
342,8
343,1
344,3
345,0
346,0
347,8
348,5
349,0
350,1
351,2
352,7
353,9
354,6
355,9
356,4
357,3
358,7
359,0
360,0
361,2
362,3
363,7
364,0
365,6
366,7
367,6
368,1
369,6
370,9
371,9
372,3
373,0
374,4
375,9
376,0
377,8
378,5
379,7
380,8
381,6
382,5
383,3
384,9
385,7
386,2
387,9
388,1
389,6
390,5
391,6
392,7
393,2
394,4
395,2
396,5
397,0
398,6
399,8
400,5
401,3
402,5
403,0
404,3
405,0
406,1
407,5
408,4
409,1
410,0
411,1
412,7
413,9
414,8
415,5
416,2
417,4
418,8
419,9
420,9
421,8
422,0
423,2
424,2
425,3
426,9
427,9
428,9
429,2
430,8
431,1
432,1
433,1
434,4
435,1
436,4
437,7
438,5
439,2
440,4
441,5
442,7
443,8
444,7
445,5
446,2
447,3
448,5
449,6
450,7
451,9
452,2
453,4
454,8
455,8
456,6
457,7
458,3
459,5
460,0
461,1
462,2
463,5
464,9
465,1
466,5
467,8
468,1
469,9
470,9
471,9
472,4
473,8
474,7
475,4
476,0
477,6
478,0
479,9
480,5
481,3
482,7
483,4
484,5
485,5
486,6
487,3
488,7
489,1
490,2
491,3
492,4
493,9
494,5
495,8
496,7
497,3
498,4
499,7
500,2
501,5
502,8
503,7
504,5
505,1
506,8
507,3
508,0
509,9
510,3
511,8
512,7
513,4
514,1
515,3
516,6
517,3
518,9
519,9
520,8
521,6
522,9
523,8
524,5
525,4
526,2
527,0
528,4
529,2
530,9
531,3
532,8
533,1
534,3
535,7
536,5
537,1
538,6
539,1
540,2
541,6
542,5
543,0
544,9
545,8
546,9
547,0
548,3
549,2
550,9
551,6
552,3
553,1
554,2
555,8
556,5
557,8
558,3
559,4
560,8
561,5
562,1
563,4
564,2
565,7
566,2
567,8
568,6
569,5
570,2
571,0
572,3
573,6
574,4
575,0
576,7
577,0
578,2
579,0
580,5
581,2
582,7
583,7
584,3
585,5
586,8
587,7
588,2
589,6
590,3
591,2
592,2
593,1
594,9
595,3
596,3
597,0
598,5
599,7
600,4
601,9
602,2
603,1
604,1
605,7
606,7
607,8
608,0
609,6
610,6
611,8
612,6
613,9
614,5
615,0
616,6
617,5
618,4
619,6
620,9
621,6
622,5
623,3
624,6
625,8
626,1
627,0
628,4
629,9
630,1
631,7
632,3
633,0
634,0
635,0
636,7
637,6
638,2
639,4
640,2
641,5
642,9
643,1
644,8
645,8
646,6
647,3
648,7
649,5
650,0
651,7
652,9
653,5
654,9
655,0
656,6
657,0
658,5
659,8
660,5
661,3
662,7
663,7
664,1
665,1
666,1
667,4
668,5
669,9
670,5
671,5
672,2
673,2
674,8
675,1
676,6
677,4
678,2
679,6
680,9
681,2
682,6
683,4
684,4
685,5
686,9
687,3
688,7
689,1
690,0
691,9
692,6
693,8
694,9
695,2
696,5
697,5
698,1
699,8
700,1
701,6
702,0
703,3
704,6
705,3
706,9
707,8
708,7
709,8
710,2
711,1
712,2
713,8
714,7
715,7
716,6
717,4
718,1
719,6
720,9
721,0
722,5
723,3
724,9
725,9
726,4
727,0
728,7
729,1
730,8
731,8
732,7
733,7
734,7
735,5
736,8
737,0
738,5
739,2
740,0
741,8
742,0
743,0
744,3
745,1
746,0
747,8
748,3
749,9
750,9
751,5
752,2
753,3
754,3
755,1
756,4
757,1
758,6
759,2
760,4
761,8
762,8
763,0
764,1
765,8
766,6
767,2
768,4
769,7
770,5
771,3
772,7
773,9
774,3
775,7
776,4
777,5
778,8
779,5
780,9
781,5
782,7
783,6
784,4
785,3
786,8
787,0
788,9
789,6
790,5
791,2
792,1
793,3
794,5
795,5
796,8
797,5
798,4
799,5
800,1
801,9
802,4
803,4
804,9
805,4
806,5
807,2
808,5
809,3
810,6
811,1
812,1
813,7
814,8
815,1
816,4
817,8
818,5
819,8
820,8
821,1
822,2
823,1
824,1
825,0
826,8
827,6
828,3
829,3
830,8
831,4
832,0
833,1
834,1
835,9
836,2
837,2
838,7
839,7
840,9
841,1
842,8
843,5
844,9
845,8
846,8
847,1
848,6
849,7
850,5
851,6
852,3
853,8
854,6
855,1
856,1
857,3
858,2
859,4
860,8
861,2
862,1
863,7
864,7
865,0
866,8
867,9
868,8
869,1
870,3
871,4
872,3
873,2
874,9
875,8
876,5
877,4
878,2
879,4
880,7
881,4
882,6
883,0
884,3
885,0
886,9
887,1
888,4
889,5
890,8
891,0
892,2
893,7
894,9
895,7
896,5
897,9
898,5
899,9
900,3
901,0
902,0
903,2
904,5
905,0
906,7
907,3
908,9
909,5
910,1
911,2
912,0
913,4
914,3
915,6
916,9
917,1
918,7
919,3
920,3
921,7
922,6
923,7
924,2
925,5
926,6
927,2
928,1
929,2
930,9
931,6
932,1
933,3
934,4
935,2
936,0
937,3
938,2
939,8
940,9
941,3
942,4
943,4
944,0
945,2
946,8
947,4
948,0
949,6
950,7
951,6
952,5
953,6
954,9
955,7
956,4
957,2
958,5
959,8
960,7
961,4
962,7
963,2
964,9
965,5
966,7
967,4
968,8
969,2
970,4
971,6
972,4
973,6
974,5
975,9
976,7
977,1
978,9
979,0
980,1
981,5
982,0
983,3
984,5
985,5
986,9
987,3
988,4
989,0
990,1
991,3
992,2
993,9
994,0
995,8
996,9
997,3
998,5
999,5
1000,0
1001,8
1002,8
1003,9
1004,7
1005,7
1006,6
1007,1
1008,4
1009,2
1010,0
1011,7
1012,7
1013,4
1014,6
1015,5
1016,7
1017,9
1018,4
1019,1
1020,2
1021,4
1022,1
1023,9
1024,6
1025,8
1026,4
1027,7
1028,5
1029,8
1030,5
1031,2
1032,9
1033,9
1034,4
1035,2
1036,3
1037,4
1038,2
1039,8
1040,8
1041,5
1042,2
1043,3
1044,0
1045,1
1046,0
1047,1
1048,7
1049,0
1050,8
1051,8
1052,9
1053,9
1054,0
1055,7
1056,7
1057,1
1058,1
1059,1
1060,1
1061,8
1062,2
1063,1
1064,0
1065,2
1066,5
1067,0
1068,9
1069,8
1070,1
1071,3
1072,0
1073,9
1074,5
1075,9
1076,4
1077,1
1078,1
1079,1
1080,7
1081,0
1082,8
1083,6
1084,4
1085,8
1086,0
1087,9
1088,6
1089,7
1090,5
1091,7
1092,1
1093,4
1094,8
1095,3
1096,5
1097,2
1098,1
1099,4
1100,8
1101,4
1102,3
1103,0
1104,8
1105,9
1106,8
1107,8
1108,8
1109,5
1110,8
1111,0
1112,0
1113,6
1114,8
1115,0
1116,1
1117,6
1118,0
1119,7
1120,7
1121,2
1122,7
1123,0
1124,0
1125,1
1126,4
1127,8
1128,0
1129,3
1130,2
1131,1
1132,7
1133,9
1134,2
1135,0
1136,3
1137,9
1138,3
1139,5
1140,8
1141,0
1142,5
1143,2
1144,7
1145,1
1146,7
1147,0
1148,8
1149,5
1150,2
1151,1
1152,0
1153,0
1154,8
1155,7
1156,9
1157,4
1158,2
1159,9
1160,0
1161,0
1162,0
1163,0
1164,2
1165,8
1166,4
1167,6
1168,5
1169,7
1170,8
1171,5
1172,4
1173,6
1174,2
1175,1
1176,5
1177,4
1178,5
1179,4
1180,4
1181,1
1182,3
1183,2
1184,9
1185,0
1186,6
1187,1
1188,7
1189,6
1190,5
1191,8
1192,7
1193,7
1194,2
1195,7
1196,6
1197,3
1198,7
1199,3
1200,2
1201,2
1202,2
1203,1
1204,3
1205,4
1206,1
1207,9
1208,0
1209,2
1210,5
1211,2
1212,8
1213,8
1214,9
1215,5
1216,0
1217,7
1218,5
1219,8
1220,2
1221,3
1222,6
1223,0
1224,5
1225,6
1226,0
1227,6
1228,4
1229,1
1230,3
1231,0
1232,1
1233,8
1234,0
1235,9
1236,8
1237,1
1238,8
1239,6
1240,2
1241,9
1242,1
1243,2
1244,6
1245,0
1246,1
1247,3
1248,7
1249,9
1250,3
1251,8
1252,9
1253,9
1254,6
1255,4
1256,7
1257,6
1258,4
1259,1
1260,7
1261,2
1262,6
1263,8
1264,3
1265,3
1266,1
1267,5
1268,1
1269,0
1270,3
1271,0
1272,2
1273,2
1274,1
1275,9
1276,9
1277,8
1278,2
1279,6
1280,9
1281,6
1282,7
1283,5
1284,2
1285,1
1286,4
1287,0
1288,0
1289,9
1290,7
1291,9
1292,3
1293,4
1294,0
1295,7
1296,1
1297,5
1298,0
1299,1
1300,8
1301,3
1302,4
1303,0
1304,6
1305,2
1306,8
1307,9
1308,7
1309,5
1310,4
1311,0
1312,3
1313,9
1314,4
1315,1
1316,1
1317,7
1318,3
1319,5
1320,9
1321,2
1322,1
1323,5
1324,7
1325,3
1326,0
1327,2
1328,9
1329,5
1330,8
1331,4
1332,7
1333,4
1334,0
1335,7
1336,6
1337,3
1338,3
1339,6
1340,8
1341,7
1342,2
1343,0
1344,4
1345,9
1346,9
1347,5
1348,1
1349,8
1350,8
1351,9
1352,5
1353,4
1354,7
1355,8
1356,7
1357,7
1358,6
1359,4
1360,5
1361,2
1362,1
1363,9
1364,6
1365,7
1366,0
1367,3
1368,6
1369,4
1370,0
1371,8
1372,1
1373,3
1374,9
1375,5
1376,4
1377,4
1378,1
1379,2
1380,5
1381,8
1382,1
1383,8
1384,1
1385,9
1386,2
1387,7
1388,1
1389,3
1390,7
1391,1
1392,5
1393,4
1394,0
1395,8
1396,1
1397,1
1398,3
1399,1
1400,7
1401,5
1402,1
1403,8
1404,0
1405,2
1406,1
1407,3
1408,1
1409,4
1410,0
1411,1
1412,9
1413,3
1414,5
1415,5
1416,2
1417,9
1418,3
1419,5
1420,6
1421,3
1422,6
1423,3
1424,3
1425,6
1426,3
1427,1
1428,1
1429,4
1430,1
1431,3
1432,5
1433,6
1434,4
1435,6
1436,0
1437,2
1438,2
1439,6
1440,4
1441,7
1442,0
1443,9
1444,9
1445,3
1446,2
1447,9
1448,7
1449,3
1450,3
1451,9
1452,5
1453,5
1454,5
1455,7
1456,2
1457,1
1458,3
1459,5
1460,6
1461,3
1462,8
1463,4
1464,7
1465,3
1466,9
1467,3
1468,6
1469,9
1470,3
1471,7
1472,5
1473,3
1474,9
1475,1
1476,8
1477,6
1478,0
1479,3
1480,8
1481,4
1482,2
1483,0
1484,4
1485,1
1486,8
1487,9
1488,5
1489,1
1490,5
1491,9
1492,7
1493,7
1494,4
1495,8
1496,3
1497,5
1498,8
1499,5
1500,6
1501,3
1502,2
1503,9
1504,8
1505,7
1506,4
1507,8
1508,2
1509,0
1510,4
1511,7
1512,8
1513,0
1514,7
1515,8
1516,9
1517,0
1518,7
1519,6
1520,9
1521,0
1522,1
1523,4
1524,1
1525,6
1526,1
1527,8
1528,6
1529,7
1530,9
1531,0
1532,5
1533,1
1534,6
1535,3
1536,1
1537,5
1538,9
1539,9
1540,6
1541,0
1542,6
1543,5
1544,5
1545,5
1546,4
1547,6
1548,3
1549,8
1550,4
1551,7
1552,8
1553,1
1554,5
1555,6
1556,3
1557,4
1558,1
1559,3
1560,2
1561,0
1562,1
1563,6
1564,8
1565,1
1566,8
1567,8
1568,4
1569,3
1570,1
1571,3
1572,0
1573,5
1574,0
1575,4
1576,2
1577,6
1578,7
1579,8
1580,8
1581,8
1582,3
1583,6
1584,3
1585,3
1586,4
1587,3
1588,4
1589,2
1590,5
1591,5
1592,1
1593,3
1594,9
1595,2
1596,1
1597,0
1598,7
1599,9
1600,4
1601,9
1602,7
1603,4
1604,2
1605,2
1606,2
1607,0
1608,0
1609,9
1610,4
1611,4
1612,3
1613,4
1614,0
1615,5
1616,4
1617,3
1618,3
1619,7
1620,7
1621,8
1622,4
1623,5
1624,8
1625,4
1626,6
1627,1
1628,3
1629,0
1630,1
1631,0
1632,5
1633,3
1634,7
1635,2
1636,6
1637,1
1638,4
1639,7
1640,6
1641,2
1642,7
1643,3
1644,6
1645,0
1646,9
1647,4
1648,8
1649,9
1650,9
1651,6
1652,0
1653,7
1654,0
1655,7
1656,5
1657,7
1658,4
1659,4
1660,0
1661,6
1662,0
1663,3
1664,6
1665,3
1666,1
1667,2
1668,2
1669,6
1670,7
1671,8
1672,9
1673,3
1674,6
1675,4
1676,9
1677,6
1678,2
1679,9
1680,8
1681,2
1682,1
1683,4
1684,8
1685,3
1686,3
1687,8
1688,3
1689,5
1690,4
1691,5
1692,4
1693,5
1694,9
1695,2
1696,2
1697,3
1698,2
1699,2
1700,9
1701,2
1702,0
1703,7
1704,1
1705,1
1706,3
1707,6
1708,8
1709,7
1710,0
1711,7
1712,4
1713,3
1714,2
1715,7
1716,0
1717,1
1718,6
1719,3
1720,3
1721,5
1722,1
1723,3
1724,5
1725,4
1726,0
1727,6
1728,1
1729,5
1730,2
1731,9
1732,9
1733,5
1734,2
1735,1
1736,2
1737,2
1738,5
1739,3
1740,3
1741,3
1742,8
1743,6
1744,6
1745,2
1746,7
1747,0
1748,7
1749,3
1750,5
1751,9
1752,4
1753,4
1754,1
1755,5
1756,9
1757,2
1758,7
1759,8
1760,4
1761,4
1762,5
1763,5
1764,1
1765,6
1766,5
1767,4
1768,9
1769,1
1770,1
1771,1
1772,3
1773,6
1774,9
1775,6
1776,7
1777,5
1778,3
1779,6
1780,8
1781,8
1782,9
1783,4
1784,6
1785,2
1786,2
1787,7
1788,4
1789,3
1790,5
1791,2
1792,9
1793,6
1794,3
1795,6
1796,6
1797,6
1798,5
1799,6
1800,9
1801,1
1802,8
1803,2
1804,8
1805,6
1806,0
1807,1
1808,6
1809,2
1810,8
1811,1
1812,3
1813,3
1814,6
1815,6
1816,1
1817,5
1818,6
1819,4
1820,1
1821,7
1822,7
1823,2
1824,7
1825,1
1826,2
1827,5
1828,6
1829,2
1830,6
1831,0
1832,6
1833,5
1834,0
1835,6
1836,7
1837,7
1838,3
1839,0
1840,5
1841,5
1842,3
1843,9
1844,8
1845,4
1846,0
1847,1
1848,1
1849,3
1850,7
1851,3
1852,3
1853,6
1854,8
1855,1
1856,0
1857,8
1858,2
1859,9
1860,5
1861,6
1862,0
1863,1
1864,1
1865,4
1866,7
1867,5
1868,1
1869,2
1870,8
1871,1
1872,9
1873,0
1874,6
1875,2
1876,4
1877,5
1878,3
1879,8
1880,6
1881,6
1882,9
1883,6
1884,8
1885,1
1886,9
1887,4
1888,2
1889,9
1890,2
1891,2
1892,4
1893,3
1894,9
1895,7
1896,9
1897,4
1898,5
1899,8
1900,2
1901,4
1902,9
1903,2
1904,8
1905,0
1906,9
1907,9
1908,0
1909,9
1910,2
1911,5
1912,4
1913,2
1914,5
1915,8
1916,9
1917,3
1918,2
1919,6
1920,8
1921,1
1922,6
1923,7
1924,3
1925,0
1926,6
1927,8
1928,2
1929,9
1930,6
1931,2
1932,9
1933,2
1934,4
1935,0
1936,3
1937,6
1938,8
1939,0
1940,5
1941,3
1942,9
1943,4
1944,9
1945,8
1946,8
1947,3
1948,4
1949,3
1950,7
1951,9
1952,3
1953,1
1954,6
1955,8
1956,6
1957,5
1958,7
1959,3
1960,2
1961,8
1962,8
1963,4
1964,5
1965,3
1966,3
1967,6
1968,5
1969,4
1970,4
1971,6
1972,3
1973,4
1974,0
1975,8
1976,2
1977,6
1978,3
1979,1
1980,6
1981,1
1982,5
1983,0
1984,3
1985,1
1986,5
1987,7
1988,0
1989,9
1990,2
1991,4
1992,0
1993,3
1994,1
1995,0
1996,1
1997,8
1998,9
1999,6
2000,5
2001,7
2002,4
2003,8
2004,5
2005,0
2006,7
2007,8
2008,8
2009,4
2010,2
2011,1
2012,1
2013,6
2014,9
2015,6
2016,5
2017,3
2018,4
2019,7
2020,9
2021,8
2022,6
2023,6
2024,1
2025,8
2026,6
2027,0
2028,6
2029,2
2030,5
2031,2
2032,3
2033,9
2034,8
2035,3
2036,2
2037,3
2038,0
2039,8
2040,5
2041,5
2042,8
2043,8
2044,3
2045,4
2046,2
2047,7
2048,5
2049,7
2050,6
2051,5
2052,9
2053,0
2054,4
2055,0
2056,2
2057,7
2058,7
2059,8
2060,2
2061,0
2062,9
2063,2
2064,5
2065,2
2066,2
2067,4
2068,4
2069,9
2070,1
2071,5
2072,2
2073,4
2074,8
2075,9
2076,4
2077,9
2078,0
2079,9
2080,9
2081,4
2082,2
2083,6
2084,9
2085,9
2086,5
2087,7
2088,2
2089,7
2090,0
2091,5
2092,3
2093,9
2094,0
2095,1
2096,8
2097,7
2098,2
2099,4
2100,8
2101,2
2102,5
2103,9
2104,4
2105,7
2106,4
2107,5
2108,9
2109,2
2110,0
2111,0
2112,4
2113,5
2114,7
2115,7
2116,7
2117,4
2118,2
2119,9
2120,0
2121,8
2122,5
2123,2
2124,8
2125,5
2126,3
2127,5
2128,3
2129,1
2130,6
2131,7
2132,0
2133,0
2134,0
2135,6
2136,6
2137,6
2138,7
2139,9
2140,7
2141,7
2142,1
2143,6
2144,9
2145,6
2146,9
2147,3
2148,1
2149,8
2150,5
2151,2
2152,9
2153,2
2154,6
2155,2
2156,5
2157,8
2158,1
2159,5
2160,0
2161,7
2162,0
2163,1
2164,6
2165,0
2166,0
2167,1
2168,3
2169,4
2170,2
2171,8
2172,6
2173,4
2174,7
2175,4
2176,2
2177,4
2178,2
2179,8
2180,4
2181,7
2182,3
2183,8
2184,6
2185,4
2186,4
2187,3
2188,8
2189,5
2190,4
2191,2
2192,1
2193,3
2194,9
2195,6
2196,6
2197,6
2198,7
2199,9
2200,0
2201,4
2202,9
2203,6
2204,4
2205,8
2206,1
2207,7
2208,6
2209,0
2210,4
2211,6
2212,1
2213,0
2214,1
2215,5
2216,4
2217,8
2218,3
2219,6
2220,3
2221,6
2222,1
2223,4
2224,1
2225,1
2226,4
2227,5
2228,2
2229,0
2230,6
2231,4
2232,7
2233,8
2234,3
2235,1
2236,6
2237,7
2238,6
2239,3
2240,2
2241,2
2242,5
2243,7
2244,5
2245,1
2246,0
2247,9
2248,0
2249,8
2250,3
2251,0
2252,4
2253,8
2254,8
2255,6
2256,2
2257,5
2258,6
2259,0
2260,0
2261,6
2262,4
2263,6
2264,8
2265,3
2266,9
2267,0
2268,7
2269,7
2270,2
2271,3
2272,4
2273,6
2274,2
2275,7
2276,8
2277,0
2278,4
2279,7
2280,3
2281,3
2282,4
2283,3
2284,3
2285,2
2286,0
2287,5
2288,0
2289,6
2290,2
2291,8
2292,3
2293,0
2294,7
2295,5
2296,3
2297,8
2298,5
2299,5
2300,1
2301,1
2302,3
2303,1
2304,0
2305,2
2306,7
2307,2
2308,4
2309,4
2310,0
2311,7
2312,8
2313,6
2314,9
2315,1
2316,5
2317,3
2318,9
2319,4
2320,5
2321,2
2322,3
2323,5
2324,6
2325,9
2326,2
2327,6
2328,6
2329,1
2330,4
2331,2
2332,2
2333,9
2334,3
2335,7
2336,2
2337,4
2338,3
2339,3
2340,1
2341,6
2342,5
2343,7
2344,5
2345,6
2346,5
2347,5
2348,1
2349,7
2350,3
2351,8
2352,1
2353,9
2354,9
2355,3
2356,4
2357,0
2358,9
2359,4
2360,6
2361,3
2362,9
2363,2
2364,7
2365,8
2366,2
2367,6
2368,7
2369,4
2370,9
2371,2
2372,6
2373,6
2374,2
2375,6
2376,8
2377,5
2378,9
2379,1
2380,6
2381,1
2382,7
2383,9
2384,3
2385,4
2386,3
2387,2
2388,2
2389,1
2390,8
2391,4
2392,9
2393,9
2394,3
2395,9
2396,8
2397,0
2398,1
2399,3
2400,7
2401,9
2402,4
2403,0
2404,5
2405,6
2406,9
2407,0
2408,7
2409,7
2410,0
2411,6
2412,2
2413,4
2414,0
2415,4
2416,9
2417,9
2418,2
2419,4
2420,8
2421,2
2422,7
2423,1
2424,7
2425,1
2426,0
2427,2
2428,0
2429,0
2430,2
2431,2
2432,8
2433,4
2434,6
2435,7
2436,2
2437,2
2438,5
2439,0
2440,1
2441,6
2442,9
2443,1
2444,3
2445,4
2446,0
2447,7
2448,1
2449,8
2450,9
2451,8
2452,8
2453,9
2454,8
2455,2
2456,1
2457,7
2458,7
2459,3
2460,9
2461,6
2462,3
2463,0
2464,6
2465,5
2466,4
2467,4
2468,9
2469,5
2470,7
2471,6
2472,5
2473,2
2474,8
2475,0
2476,9
2477,1
2478,3
2479,6
2480,6
2481,6
2482,8
2483,3
2484,8
2485,2
2486,5
2487,5
2488,4
2489,2
2490,1
2491,4
2492,2
2493,5
2494,9
2495,0
2496,8
2497,8
2498,0
2499,8
2500,1
2501,3
2502,7
2503,8
2504,3
2505,2
2506,8
2507,3
2508,4
2509,4
2510,0
2511,5
2512,8
2513,6
2514,6
2515,5
2516,1
2517,9
2518,8
2519,9
2520,4
2521,7
2522,3
2523,0
2524,1
2525,6
2526,5
2527,0
2528,7
2529,7
2530,9
2531,2
2532,4
2533,2
2534,9
2535,2
2536,3
2537,7
2538,4
2539,6
2540,6
2541,6
2542,4
2543,8
2544,3
2545,4
2546,0
2547,8
2548,5
2549,8
2550,5
2551,0
2552,7
2553,8
2554,6
2555,5
2556,9
2557,7
2558,9
2559,9
2560,9
2561,5
2562,6
2563,9
2564,5
2565,6
2566,4
2567,5
2568,7
2569,4
2570,1
2571,3
2572,2
2573,0
2574,7
2575,4
2576,7
2577,6
2578,5
2579,9
2580,4
2581,2
2582,3
2583,8
2584,5
2585,9
2586,4
2587,2
2588,0
2589,9
2590,1
2591,5
2592,4
2593,4
2594,3
2595,7
2596,6
2597,2
2598,8
2599,8
2600,8
2601,2
2602,4
2603,7
2604,8
2605,2
2606,3
2607,8
2608,4
2609,4
2610,1
2611,7
2612,3
2613,9
2614,0
2615,4
2616,7
2617,3
2618,6
2619,7
2620,0
2621,7
2622,6
2623,9
2624,4
2625,2
2626,2
2627,7
2628,7
2629,3
2630,5
2631,6
2632,6
2633,5
2634,5
2635,0
2636,4
2637,1
2638,7
2639,0
2640,0
2641,6
2642,5
2643,3
2644,2
2645,3
2646,7
2647,4
2648,3
2649,4
2650,4
2651,2
2652,2
2653,9
2654,4
2655,0
2656,4
2657,2
2658,9
2659,5
2660,5
2661,7
2662,6
2663,6
2664,7
2665,5
2666,6
2667,8
2668,4
2669,6
2670,2
2671,5
2672,7
2673,9
2674,5
2675,6
2676,3
2677,8
2678,1
2679,8
2680,1
2681,0
2682,2
2683,5
2684,5
2685,3
2686,9
2687,6
2688,8
2689,0
2690,7
2691,1
2692,0
2693,0
2694,8
2695,1
2696,5
2697,5
2698,2
2699,3
2700,7
2701,7
2702,6
2703,6
2704,0
2705,2
2706,9
2707,4
2708,9
2709,9
2710,4
2711,2
2712,4
2713,6
2714,7
2715,5
2716,7
2717,8
2718,6
2719,3
2720,1
2721,5
2722,8
2723,3
2724,7
2725,8
2726,0
2727,2
2728,0
2729,2
2730,1
2731,4
2732,9
2733,7
2734,0
2735,2
2736,3
2737,2
2738,3
2739,4
2740,0
2741,3
2742,4
2743,2
2744,2
2745,8
2746,5
2747,1
2748,9
2749,0
2750,4
2751,2
2752,9
2753,7
2754,1
2755,2
2756,4
2757,5
2758,0
2759,8
2760,3
2761,6
2762,2
2763,2
2764,6
2765,2
2766,9
2767,4
2768,4
2769,7
2770,1
2771,4
2772,5
2773,2
2774,0
2775,4
2776,7
2777,0
2778,7
2779,9
2780,4
2781,8
2782,9
2783,0
2784,8
2785,4
2786,7
2787,6
2788,1
2789,8
2790,6
2791,7
2792,8
2793,0
2794,7
2795,8
2796,2
2797,3
2798,8
2799,3
2800,9
2801,0
2802,9
2803,4
2804,0
2805,9
2806,4
2807,6
2808,8
2809,6
2810,6
2811,1
2812,6
2813,0
2814,0
2815,7
2816,9
2817,0
2818,0
2819,7
2820,7
2821,9
2822,7
2823,1
2824,3
2825,2
2826,7
2827,8
2828,3
2829,3
2830,3
2831,2
2832,5
2833,0
2834,0
2835,3
2836,9
2837,4
2838,5
2839,3
2840,8
2841,1
2842,4
2843,6
2844,4
2845,1
2846,2
2847,6
2848,3
2849,6
2850,1
2851,3
2852,5
2853,2
2854,3
2855,6
2856,5
2857,8
2858,6
2859,8
2860,3
2861,8
2862,1
2863,7
2864,0
2865,4
2866,6
2867,6
2868,3
2869,3
2870,5
2871,4
2872,5
2873,3
2874,9
2875,0
2876,9
2877,7
2878,7
2879,1
2880,7
2881,2
2882,4
2883,9
2884,5
2885,8
2886,8
2887,8
2888,2
2889,1
2890,5
2891,4
2892,4
2893,9
2894,8
2895,2
2896,5
2897,8
2898,3
2899,4
2900,9
2901,9
2902,7
2903,4
2904,2
2905,0
2906,1
2907,9
2908,3
2909,1
2910,2
2911,4
2912,7
2913,6
2914,5
2915,3
2916,2
2917,9
2918,3
2919,6
2920,5
2921,8
2922,4
2923,5
2924,3
2925,9
2926,2
2927,1
2928,8
2929,9
2930,8
2931,2
2932,3
2933,0
2934,2
2935,1
2936,3
2937,9
2938,6
2939,7
2940,7
2941,5
2942,8
2943,6
2944,5
2945,6
2946,5
2947,1
2948,4
2949,5
2950,3
2951,4
2952,4
2953,7
2954,4
2955,0
2956,5
2957,9
2958,8
2959,8
2960,7
2961,0
2962,6
2963,0
2964,7
2965,0
2966,2
2967,7
2968,2
2969,2
2970,0
2971,7
2972,1
2973,3
2974,6
2975,0
2976,4
2977,2
2978,8
2979,3
2980,1
2981,4
2982,8
2983,8
2984,5
2985,3
2986,6
2987,5
2988,6
2989,2
2990,5
2991,4
2992,8
2993,2
2994,4
2995,3
2996,2
2997,8
