,training
1044,0
1045,1
1046,7
1047,2
1048,6
1049,8
1050,0
1051,4
1052,4
1053,9
1054,9
1055,8
1056,9
1057,5
1058,3
1059,7
1060,4
1061,4
1062,0
1063,8
1064,8
1065,1
1066,2
1067,6
1068,0
1069,8
1070,5
1071,2
1072,6
1073,0
1074,9
1075,1
1076,7
1077,0
1078,2
1079,9
1080,6
1081,9
1082,1
1083,4
1084,5
1085,2
1086,2
1087,4
1088,5
1089,6
1090,2
1091,7
1092,1
1093,9
1094,0
1095,8
1096,6
1097,3
1098,5
1099,8
1100,0
1101,0
1102,7
1103,5
1104,7
1105,1
1106,7
1107,8
1108,2
1109,8
1110,0
1111,6
1112,5
1113,6
1114,8
1115,3
1116,4
1117,7
1118,6
1119,6
1120,7
1121,7
1122,7
1123,4
1124,7
1125,0
1126,8
1127,6
1128,9
1129,0
1130,7
1131,8
1132,8
1133,4
1134,0
1135,3
1136,3
1137,0
1138,6
1139,0
1140,0
1141,2
1142,0
1143,9
1144,3
1145,8
1146,9
1147,2
1148,9
1149,0
1150,9
1151,9
1152,2
1153,0
1154,3
1155,6
1156,7
1157,7
1158,1
1159,9
1160,2
1161,7
1162,2
1163,7
1164,3
1165,6
1166,6
1167,2
1168,1
1169,2
1170,6
1171,5
1172,6
1173,1
1174,6
1175,0
1176,2
1177,2
1178,4
1179,9
1180,1
1181,0
1182,0
1183,3
1184,4
1185,2
1186,5
1187,7
1188,3
1189,4
1190,2
1191,8
1192,3
1193,8
1194,4
1195,6
1196,1
1197,1
1198,3
1199,2
1200,3
1201,9
1202,0
1203,1
1204,2
1205,0
1206,7
1207,4
1208,7
1209,5
1210,3
1211,1
1212,5
1213,4
1214,2
1215,6
1216,5
1217,1
1218,6
1219,0
1220,5
1221,9
1222,3
1223,3
1224,4
1225,7
1226,7
1227,0
1228,2
1229,4
1230,3
1231,9
1232,4
1233,2
1234,8
1235,2
1236,3
1237,4
1238,1
1239,2
1240,3
1241,0
1242,8
1243,1
1244,4
1245,2
1246,8
1247,2
1248,8
1249,6
1250,5
1251,2
1252,0
1253,5
1254,8
1255,6
1256,0
1257,2
1258,6
1259,5
1260,5
1261,8
1262,5
1263,4
1264,2
1265,1
1266,3
1267,2
1268,4
1269,2
1270,3
1271,3
1272,4
1273,0
1274,8
1275,9
1276,6
1277,0
1278,1
1279,1
1280,3
1281,6
1282,1
1283,2
1284,4
1285,1
1286,4
1287,9
1288,9
1289,2
1290,1
1291,8
1292,2
1293,7
1294,6
1295,1
1296,8
1297,6
1298,5
1299,3
1300,1
1301,5
1302,9
1303,2
1304,9
1305,0
1306,9
1307,8
1308,3
1309,8
1310,2
1311,8
1312,7
1313,6
1314,2
1315,4
1316,5
1317,6
1318,3
1319,0
1320,5
1321,6
1322,9
1323,6
1324,6
1325,7
1326,8
1327,9
1328,3
1329,8
1330,8
1331,5
1332,5
1333,2
1334,0
1335,7
1336,3
1337,8
1338,4
1339,3
1340,1
1341,6
1342,2
1343,2
1344,3
1345,9
1346,9
1347,0
1348,2
1349,0
1350,1
1351,4
1352,4
1353,5
1354,6
1355,7
1356,5
1357,5
1358,9
1359,2
1360,9
1361,3
1362,3
1363,4
1364,2
1365,4
1366,2
1367,0
1368,6
1369,9
1370,5
1371,8
1372,9
1373,0
1374,3
1375,7
1376,7
1377,9
1378,5
1379,9
1380,3
1381,3
1382,0
1383,3
1384,2
1385,6
1386,6
1387,9
1388,0
1389,2
1390,4
1391,1
1392,5
1393,2
1394,0
1395,6
1396,4
1397,1
1398,0
1399,3
1400,6
1401,2
1402,2
1403,3
1404,5
1405,5
1406,4
1407,0
1408,3
1409,7
1410,1
1411,7
1412,8
1413,7
1414,7
1415,1
1416,5
1417,0
1418,8
1419,1
1420,4
1421,1
1422,0
1423,9
1424,8
1425,3
1426,5
1427,7
1428,6
1429,8
1430,6
1431,7
1432,4
1433,0
1434,2
1435,5
1436,2
1437,4
1438,9
1439,7
1440,2
1441,0
1442,7
1443,7
1444,5
1445,6
1446,6
1447,5
1448,8
1449,5
1450,7
1451,3
1452,9
1453,7
1454,1
1455,0
1456,2
1457,5
1458,3
1459,4
1460,0
1461,7
1462,1
1463,5
1464,7
1465,2
1466,2
1467,7
1468,5
1469,9
1470,6
1471,3
1472,3
1473,1
1474,6
1475,4
1476,0
1477,3
1478,9
1479,4
1480,3
1481,6
1482,5
1483,7
1484,6
1485,1
1486,2
1487,0
1488,8
1489,8
1490,2
1491,8
1492,6
1493,3
1494,8
1495,3
1496,2
1497,6
1498,9
1499,0
1500,1
1501,9
1502,5
1503,5
1504,3
1505,3
1506,8
1507,2
1508,4
1509,7
1510,4
1511,8
1512,1
1513,5
1514,0
1515,1
1516,5
1517,2
1518,3
1519,3
1520,3
1521,1
1522,2
1523,2
1524,0
1525,2
1526,0
1527,9
1528,5
1529,4
1530,7
1531,2
1532,5
1533,7
1534,6
1535,2
1536,0
1537,3
1538,2
1539,9
1540,3
1541,1
1542,9
1543,8
1544,0
1545,2
1546,5
1547,9
1548,3
1549,2
1550,3
1551,7
1552,1
1553,7
1554,0
1555,6
1556,1
1557,3
1558,1
1559,9
1560,5
1561,9
1562,9
1563,0
1564,7
1565,2
1566,3
1567,0
1568,1
1569,2
1570,9
1571,7
1572,7
1573,0
1574,3
1575,2
1576,6
1577,6
1578,4
1579,3
1580,5
1581,7
1582,8
1583,7
1584,6
1585,4
1586,3
1587,6
1588,7
1589,5
1590,6
1591,2
1592,3
1593,6
1594,9
1595,9
1596,5
1597,5
1598,0
1599,3
1600,2
1601,2
1602,8
1603,1
1604,8
1605,0
1606,0
1607,3
1608,5
1609,6
1610,1
1611,6
1612,8
1613,0
1614,8
1615,6
1616,3
1617,5
1618,4
1619,7
1620,7
1621,2
1622,6
1623,6
1624,7
1625,5
1626,6
1627,0
1628,2
1629,8
1630,2
1631,7
1632,0
1633,0
1634,9
1635,8
1636,4
1637,7
1638,8
1639,6
1640,0
1641,4
1642,9
1643,3
1644,7
1645,6
1646,3
1647,8
1648,4
1649,9
1650,2
1651,8
1652,6
1653,3
1654,9
1655,4
1656,1
1657,6
1658,5
1659,2
1660,4
1661,2
1662,3
1663,0
1664,9
1665,4
1666,1
1667,8
1668,4
1669,1
1670,9
1671,3
1672,8
1673,2
1674,6
1675,3
1676,9
1677,5
1678,4
1679,5
1680,2
1681,8
1682,7
1683,9
1684,1
1685,7
1686,8
1687,8
1688,6
1689,6
1690,4
1691,2
1692,4
1693,8
1694,6
1695,4
1696,1
1697,7
1698,2
1699,9
1700,6
1701,8
1702,0
1703,0
1704,4
1705,0
1706,6
1707,8
1708,6
1709,9
1710,6
1711,6
1712,4
1713,0
1714,3
1715,1
1716,5
1717,8
1718,1
1719,0
1720,9
1721,8
1722,9
1723,8
1724,6
1725,1
1726,4
1727,7
1728,0
1729,1
1730,9
1731,4
1732,3
1733,5
1734,9
1735,0
1736,9
1737,9
1738,4
1739,0
1740,2
1741,0
1742,8
1743,0
1744,7
1745,7
1746,0
1747,3
1748,8
1749,2
1750,5
1751,6
1752,9
1753,8
1754,2
1755,8
1756,4
1757,5
1758,6
1759,7
1760,1
1761,9
1762,0
1763,8
1764,5
1765,1
1766,6
1767,8
1768,9
1769,0
1770,4
1771,7
1772,6
1773,4
1774,2
1775,9
1776,2
1777,3
1778,5
1779,2
1780,2
1781,1
1782,2
1783,9
1784,3
1785,0
1786,7
1787,6
1788,8
1789,5
1790,1
1791,5
1792,2
1793,9
1794,0
1795,7
1796,9
1797,5
1798,5
1799,5
1800,6
1801,8
1802,7
1803,2
1804,0
1805,1
1806,3
1807,6
1808,4
1809,5
1810,8
1811,8
1812,5
1813,1
1814,5
1815,4
1816,1
1817,5
1818,8
1819,7
1820,8
1821,7
1822,4
1823,3
1824,3
1825,5
1826,5
1827,1
1828,2
1829,2
1830,3
1831,9
1832,3
1833,1
1834,7
1835,7
1836,5
1837,7
1838,1
1839,8
1840,4
1841,4
1842,2
1843,1
1844,3
1845,1
1846,2
1847,4
1848,5
1849,4
1850,3
1851,3
1852,2
1853,0
1854,0
1855,3
1856,7
1857,8
1858,0
1859,6
1860,0
1861,7
1862,5
1863,4
1864,5
1865,7
1866,3
1867,1
1868,4
1869,7
1870,3
1871,6
1872,8
1873,8
1874,9
1875,6
1876,8
1877,3
1878,4
1879,7
1880,8
1881,4
1882,3
1883,2
1884,8
1885,3
1886,5
1887,4
1888,7
1889,0
1890,1
1891,4
1892,8
1893,9
1894,7
1895,3
1896,1
1897,3
1898,8
1899,1
1900,9
1901,9
1902,5
1903,6
1904,7
1905,9
1906,2
1907,4
1908,5
1909,6
1910,0
1911,3
1912,4
1913,5
1914,1
1915,5
1916,5
1917,3
1918,7
1919,2
1920,7
1921,9
1922,3
1923,2
1924,8
1925,0
1926,5
1927,9
1928,2
1929,0
1930,5
1931,4
1932,2
1933,8
1934,6
1935,7
1936,6
1937,1
1938,8
1939,0
1940,1
1941,4
1942,4
1943,2
1944,7
1945,8
1946,0
1947,2
1948,1
1949,6
1950,8
1951,4
1952,1
1953,1
1954,9
1955,4
1956,7
1957,3
1958,5
1959,7
1960,1
1961,7
1962,2
1963,6
1964,8
1965,2
1966,2
1967,8
1968,3
1969,2
1970,5
1971,6
1972,9
1973,5
1974,5
1975,9
1976,4
1977,2
1978,6
1979,5
1980,3
1981,9
1982,7
1983,7
1984,7
1985,3
1986,7
1987,8
1988,4
1989,3
1990,2
1991,1
1992,4
1993,8
1994,4
1995,2
1996,7
1997,0
1998,1
1999,4
2000,3
2001,7
2002,7
2003,7
2004,6
2005,6
2006,5
2007,9
2008,1
2009,7
2010,8
2011,5
2012,7
2013,7
2014,2
2015,1
2016,9
2017,9
2018,8
2019,1
2020,0
2021,0
2022,3
2023,6
2024,1
2025,2
2026,7
2027,4
2028,9
2029,3
2030,7
2031,7
2032,6
2033,2
2034,6
2035,8
2036,5
2037,8
2038,2
2039,4
2040,8
2041,6
2042,2
2043,1
2044,5
2045,6
2046,1
2047,1
2048,5
2049,1
2050,8
2051,6
2052,5
2053,2
2054,3
2055,2
2056,5
2057,0
2058,4
2059,4
2060,5
2061,8
2062,2
2063,5
2064,0
2065,4
2066,6
2067,8
2068,7
2069,1
2070,2
2071,4
2072,0
2073,4
2074,0
2075,1
2076,6
2077,0
2078,0
2079,5
2080,0
2081,9
2082,1
2083,1
2084,0
2085,1
2086,2
2087,6
2088,7
2089,6
2090,1
2091,2
2092,9
2093,1
2094,1
2095,8
2096,3
2097,6
2098,4
2099,3
2100,3
2101,1
2102,9
2103,4
2104,0
2105,3
2106,8
2107,1
2108,7
2109,0
2110,4
2111,7
2112,7
2113,6
2114,3
2115,7
2116,0
2117,6
2118,4
2119,9
2120,3
2121,0
2122,4
2123,3
2124,2
2125,9
2126,4
2127,7
2128,4
2129,1
2130,2
2131,9
2132,2
2133,5
2134,5
2135,1
2136,2
2137,5
2138,1
2139,6
2140,7
2141,4
2142,7
2143,6
2144,8
2145,2
2146,5
2147,2
2148,0
2149,0
2150,3
2151,0
2152,0
2153,8
2154,6
2155,1
2156,6
2157,3
2158,5
2159,0
2160,7
2161,0
2162,5
2163,8
2164,3
2165,5
2166,3
2167,8
2168,1
2169,5
2170,1
2171,3
2172,0
2173,4
2174,8
2175,4
2176,6
2177,8
2178,3
2179,7
2180,8
2181,3
2182,4
2183,3
2184,3
2185,4
2186,7
2187,9
2188,2
2189,7
2190,1
2191,2
2192,8
2193,2
2194,6
2195,3
2196,7
2197,9
2198,1
2199,6
2200,9
2201,2
2202,8
2203,5
2204,9
2205,1
2206,2
2207,3
2208,2
2209,7
2210,0
2211,7
2212,2
2213,3
2214,6
2215,1
2216,9
2217,3
2218,5
2219,9
2220,3
2221,5
2222,1
2223,7
2224,6
2225,6
2226,8
2227,0
2228,8
2229,2
2230,5
2231,4
2232,5
2233,4
2234,9
2235,3
2236,2
2237,9
2238,8
2239,1
2240,3
2241,1
2242,2
2243,4
2244,0
2245,4
2246,2
2247,8
2248,2
2249,6
2250,3
2251,8
2252,3
2253,7
2254,7
2255,2
2256,7
2257,1
2258,3
2259,3
2260,2
2261,6
2262,3
2263,0
2264,5
2265,2
2266,3
2267,4
2268,2
2269,9
2270,0
2271,6
2272,6
2273,4
2274,9
2275,3
2276,7
2277,0
2278,6
2279,2
2280,6
2281,4
2282,3
2283,3
2284,6
2285,3
2286,6
2287,7
2288,7
2289,3
2290,8
2291,2
2292,2
2293,5
2294,4
2295,0
2296,5
2297,0
2298,1
2299,4
2300,4
2301,2
2302,3
2303,8
2304,6
2305,7
2306,0
2307,2
2308,5
2309,6
2310,7
2311,7
2312,1
2313,8
2314,7
2315,8
2316,0
2317,6
2318,4
2319,2
2320,1
2321,1
2322,4
2323,1
2324,8
2325,9
2326,4
2327,7
2328,2
2329,7
2330,4
2331,9
2332,2
2333,5
2334,3
2335,3
2336,9
2337,4
2338,0
2339,5
2340,5
2341,6
2342,2
2343,2
2344,2
2345,0
2346,1
2347,7
2348,3
2349,7
2350,7
2351,0
2352,4
2353,8
2354,5
2355,9
2356,6
2357,9
2358,6
2359,8
2360,6
2361,2
2362,1
2363,3
2364,2
2365,5
2366,3
2367,8
2368,3
2369,4
2370,3
2371,2
2372,5
2373,6
2374,4
2375,7
2376,0
2377,2
2378,0
2379,6
2380,7
2381,0
2382,8
2383,5
2384,0
2385,5
2386,1
2387,6
2388,1
2389,8
2390,7
2391,5
2392,4
2393,3
2394,2
2395,4
2396,4
2397,5
2398,2
2399,4
2400,2
2401,6
2402,3
2403,7
2404,5
2405,3
2406,0
2407,9
2408,1
2409,4
2410,7
2411,0
2412,7
2413,1
2414,7
2415,5
2416,4
2417,3
2418,8
2419,9
2420,6
2421,1
2422,4
2423,8
2424,8
2425,1
2426,5
2427,6
2428,7
2429,5
2430,7
2431,9
2432,5
2433,6
2434,5
2435,4
2436,2
2437,3
2438,7
2439,6
2440,0
2441,3
2442,5
2443,4
2444,4
2445,2
2446,6
2447,6
2448,8
2449,1
2450,1
2451,0
2452,9
2453,7
2454,0
2455,9
2456,8
2457,6
2458,8
2459,8
2460,6
2461,2
2462,6
2463,4
2464,7
2465,3
2466,2
2467,0
2468,8
2469,3
2470,9
2471,1
2472,8
2473,9
2474,9
2475,8
2476,5
2477,3
2478,2
2479,1
2480,3
2481,3
2482,6
2483,6
2484,4
2485,3
2486,0
2487,3
2488,0
2489,5
2490,6
2491,5
2492,3
2493,3
2494,9
2495,8
2496,1
2497,1
2498,6
2499,7
2500,8
2501,1
2502,8
2503,9
2504,2
2505,5
2506,0
2507,7
2508,6
2509,9
2510,4
2511,4
2512,9
2513,8
2514,4
2515,2
2516,9
2517,4
2518,6
2519,0
2520,3
2521,7
2522,4
2523,0
2524,3
2525,6
2526,8
2527,7
2528,2
2529,4
2530,1
2531,0
2532,2
2533,0
2534,2
2535,7
2536,0
2537,0
2538,4
2539,7
2540,1
2541,7
2542,0
2543,5
2544,9
2545,2
2546,0
2547,6
2548,1
2549,6
2550,7
2551,7
2552,8
2553,1
2554,7
2555,3
2556,6
2557,4
2558,5
2559,4
2560,3
2561,3
2562,8
2563,7
2564,7
2565,8
2566,5
2567,7
2568,8
2569,5
2570,6
2571,1
2572,6
2573,8
2574,4
2575,2
2576,6
2577,3
2578,2
2579,3
2580,7
2581,6
2582,0
2583,2
2584,7
2585,7
2586,9
2587,0
2588,1
2589,5
2590,8
2591,6
2592,7
2593,6
2594,2
2595,2
2596,8
2597,2
2598,8
2599,0
2600,7
2601,2
2602,0
2603,1
2604,8
2605,9
2606,5
2607,7
2608,0
2609,4
2610,9
2611,6
2612,9
2613,8
2614,1
2615,4
2616,5
2617,6
2618,9
2619,1
2620,8
2621,9
2622,2
2623,2
2624,3
2625,5
2626,7
2627,5
2628,6
2629,8
2630,3
2631,3
2632,4
2633,8
2634,9
2635,4
2636,6
2637,2
2638,4
2639,0
2640,8
2641,7
2642,1
2643,2
2644,3
2645,8
2646,3
2647,3
2648,0
2649,4
2650,4
2651,1
2652,0
2653,5
2654,2
2655,3
2656,2
2657,5
2658,2
2659,3
2660,5
2661,3
2662,4
2663,2
2664,3
2665,5
2666,9
2667,1
2668,6
2669,5
2670,5
2671,2
2672,0
2673,8
2674,0
2675,4
2676,9
2677,1
2678,8
2679,6
2680,6
2681,7
2682,4
2683,7
2684,5
2685,7
2686,1
2687,9
2688,8
2689,4
2690,8
2691,0
2692,5
2693,7
2694,0
2695,6
2696,3
2697,2
2698,5
2699,5
2700,3
2701,9
2702,3
2703,9
2704,0
2705,5
2706,9
2707,1
2708,7
2709,7
2710,6
2711,7
2712,1
2713,8
2714,3
2715,7
2716,0
2717,9
2718,6
2719,5
2720,2
2721,2
2722,5
2723,7
2724,4
2725,7
2726,4
2727,7
2728,4
2729,6
2730,8
2731,7
2732,2
2733,7
2734,6
2735,2
2736,9
2737,4
2738,5
2739,0
2740,3
2741,5
2742,0
2743,8
2744,9
2745,2
2746,6
2747,0
2748,5
2749,2
2750,1
2751,0
2752,8
2753,4
2754,8
2755,6
2756,4
2757,7
2758,1
2759,4
2760,1
2761,5
2762,4
2763,4
2764,4
2765,2
2766,8
2767,2
2768,1
2769,1
2770,2
2771,4
2772,3
2773,4
2774,6
2775,4
2776,4
2777,2
2778,5
2779,1
2780,1
2781,9
2782,6
2783,3
2784,8
2785,2
2786,1
2787,3
2788,3
2789,3
2790,1
2791,8
2792,4
2793,9
2794,3
2795,2
2796,6
2797,8
2798,6
2799,8
2800,5
2801,0
2802,0
2803,9
2804,0
2805,1
2806,3
2807,6
2808,6
2809,7
2810,9
2811,6
2812,8
2813,4
2814,7
2815,3
2816,3
2817,0
2818,3
2819,0
2820,7
2821,6
2822,1
2823,0
2824,4
2825,9
2826,7
2827,7
2828,8
2829,7
2830,4
2831,2
2832,5
2833,4
2834,2
2835,9
2836,1
2837,3
2838,3
2839,9
2840,1
2841,7
2842,6
2843,4
2844,9
2845,3
2846,8
2847,6
2848,0
2849,5
2850,5
2851,4
2852,9
2853,0
2854,3
2855,2
2856,0
2857,9
2858,3
2859,4
2860,8
2861,4
2862,8
2863,6
2864,7
2865,8
2866,8
2867,8
2868,0
2869,9
2870,5
2871,7
2872,9
2873,7
2874,6
2875,8
2876,1
2877,5
2878,9
2879,4
2880,9
2881,5
2882,6
2883,4
2884,1
2885,9
2886,7
2887,0
2888,9
2889,0
2890,4
2891,1
2892,1
2893,1
2894,6
2895,2
2896,8
2897,5
2898,5
2899,9
2900,2
2901,7
2902,1
2903,3
2904,9
2905,2
2906,3
2907,1
2908,9
2909,6
2910,6
2911,5
2912,2
2913,9
2914,8
2915,4
2916,6
2917,6
2918,6
2919,2
2920,4
2921,7
2922,2
2923,9
2924,1
2925,9
2926,4
2927,2
2928,4
2929,1
2930,8
2931,0
2932,7
2933,3
2934,2
2935,1
2936,8
2937,6
2938,2
2939,0
2940,2
2941,1
2942,5
2943,4
2944,3
2945,3
2946,4
2947,2
2948,4
2949,4
2950,0
2951,8
2952,3
2953,4
2954,8
2955,3
2956,7
2957,8
2958,0
2959,8
2960,5
2961,0
2962,5
2963,5
2964,4
2965,8
2966,3
2967,9
2968,0
2969,0
2970,6
2971,1
2972,0
2973,9
2974,2
2975,1
2976,4
2977,3
2978,1
2979,9
2980,0
2981,8
2982,5
2983,1
2984,5
2985,2
2986,0
2987,6
2988,9
2989,9
2990,2
2991,0
2992,2
2993,9
2994,5
2995,7
2996,9
2997,0
