,training
1344,5
1345,1
1346,2
1347,3
1348,5
1349,8
1350,0
1351,1
1352,8
1353,3
1354,1
1355,5
1356,6
1357,1
1358,3
1359,0
1360,9
1361,8
1362,9
1363,3
1364,7
1365,9
1366,9
1367,3
1368,8
1369,4
1370,0
1371,6
1372,1
1373,4
1374,4
1375,9
1376,2
1377,5
1378,8
1379,0
1380,7
1381,1
1382,4
1383,1
1384,2
1385,6
1386,9
1387,3
1388,1
1389,3
1390,3
1391,0
1392,0
1393,6
1394,1
1395,9
1396,1
1397,4
1398,4
1399,5
1400,0
1401,7
1402,8
1403,6
1404,5
1405,7
1406,1
1407,9
1408,3
1409,9
1410,9
1411,7
1412,6
1413,4
1414,5
1415,5
1416,9
1417,7
1418,5
1419,0
1420,4
1421,3
1422,5
1423,1
1424,8
1425,8
1426,5
1427,7
1428,9
1429,2
1430,0
1431,9
1432,1
1433,8
1434,0
1435,7
1436,5
1437,3
1438,1
1439,0
1440,2
1441,5
1442,7
1443,2
1444,8
1445,7
1446,5
1447,6
1448,1
1449,1
1450,6
1451,3
1452,0
1453,7
1454,4
1455,3
1456,9
1457,5
1458,2
1459,1
1460,7
1461,6
1462,5
1463,5
1464,6
1465,4
1466,4
1467,4
1468,7
1469,3
1470,1
1471,7
1472,6
1473,3
1474,2
1475,6
1476,0
1477,3
1478,5
1479,6
1480,0
1481,8
1482,9
1483,4
1484,0
1485,3
1486,2
1487,0
1488,7
1489,1
1490,6
1491,3
1492,0
1493,2
1494,2
1495,0
1496,5
1497,5
1498,2
1499,3
1500,8
1501,5
1502,6
1503,3
1504,7
1505,9
1506,1
1507,3
1508,5
1509,7
1510,7
1511,1
1512,7
1513,8
1514,3
1515,2
1516,1
1517,0
1518,3
1519,0
1520,6
1521,4
1522,1
1523,5
1524,8
1525,8
1526,1
1527,1
1528,9
1529,4
1530,0
1531,8
1532,7
1533,0
1534,9
1535,4
1536,8
1537,2
1538,8
1539,5
1540,2
1541,5
1542,3
1543,0
1544,3
1545,9
1546,1
1547,1
1548,7
1549,0
1550,7
1551,9
1552,1
1553,7
1554,6
1555,7
1556,3
1557,8
1558,1
1559,7
1560,7
1561,7
1562,5
1563,9
1564,0
1565,3
1566,4
1567,9
1568,8
1569,5
1570,3
1571,3
1572,4
1573,3
1574,6
1575,9
1576,3
1577,4
1578,9
1579,6
1580,8
1581,7
1582,4
1583,6
1584,5
1585,9
1586,1
1587,6
1588,2
1589,8
1590,0
1591,6
1592,7
1593,4
1594,3
1595,2
1596,2
1597,3
1598,5
1599,7
1600,4
1601,8
1602,8
1603,8
1604,6
1605,7
1606,5
1607,9
1608,3
1609,5
1610,3
1611,8
1612,5
1613,8
1614,1
1615,4
1616,5
1617,7
1618,5
1619,9
1620,4
1621,2
1622,8
1623,1
1624,1
1625,7
1626,2
1627,8
1628,3
1629,2
1630,6
1631,2
1632,7
1633,3
1634,1
1635,2
1636,8
1637,2
1638,3
1639,0
1640,2
1641,6
1642,3
1643,5
1644,1
1645,7
1646,4
1647,7
1648,0
1649,1
1650,5
1651,8
1652,9
1653,6
1654,4
1655,9
1656,6
1657,8
1658,0
1659,0
1660,0
1661,4
1662,2
1663,7
1664,2
1665,6
1666,7
1667,9
1668,9
1669,6
1670,4
1671,7
1672,6
1673,5
1674,5
1675,4
1676,6
1677,8
1678,2
1679,1
1680,1
1681,9
1682,2
1683,4
1684,6
1685,5
1686,0
1687,5
1688,7
1689,7
1690,5
1691,9
1692,9
1693,2
1694,3
1695,5
1696,6
1697,3
1698,4
1699,0
1700,2
1701,3
1702,4
1703,7
1704,3
1705,8
1706,4
1707,5
1708,4
1709,9
1710,7
1711,4
1712,5
1713,2
1714,6
1715,4
1716,0
1717,6
1718,2
1719,0
1720,4
1721,8
1722,4
1723,7
1724,7
1725,1
1726,0
1727,3
1728,2
1729,9
1730,9
1731,4
1732,1
1733,2
1734,2
1735,3
1736,8
1737,9
1738,7
1739,6
1740,3
1741,5
1742,9
1743,8
1744,9
1745,7
1746,5
1747,3
1748,5
1749,8
1750,9
1751,2
1752,0
1753,1
1754,7
1755,2
1756,2
1757,3
1758,6
1759,1
1760,9
1761,9
1762,2
1763,8
1764,4
1765,0
1766,0
1767,2
1768,0
1769,8
1770,8
1771,9
1772,5
1773,0
1774,5
1775,5
1776,5
1777,7
1778,3
1779,7
1780,5
1781,6
1782,2
1783,1
1784,6
1785,6
1786,8
1787,3
1788,3
1789,8
1790,7
1791,0
1792,6
1793,2
1794,5
1795,2
1796,2
1797,9
1798,1
1799,8
1800,2
1801,5
1802,6
1803,0
1804,2
1805,3
1806,0
1807,3
1808,3
1809,5
1810,0
1811,0
1812,0
1813,7
1814,5
1815,5
1816,0
1817,5
1818,4
1819,9
1820,0
1821,2
1822,1
1823,5
1824,6
1825,7
1826,0
1827,7
1828,3
1829,7
1830,6
1831,4
1832,2
1833,3
1834,4
1835,7
1836,5
1837,0
1838,8
1839,0
1840,5
1841,8
1842,6
1843,2
1844,2
1845,8
1846,5
1847,2
1848,4
1849,3
1850,6
1851,2
1852,6
1853,9
1854,7
1855,7
1856,9
1857,5
1858,2
1859,8
1860,6
1861,0
1862,7
1863,2
1864,2
1865,8
1866,3
1867,5
1868,1
1869,4
1870,9
1871,6
1872,2
1873,5
1874,3
1875,0
1876,6
1877,5
1878,5
1879,5
1880,8
1881,8
1882,7
1883,9
1884,1
1885,2
1886,3
1887,8
1888,9
1889,0
1890,5
1891,4
1892,1
1893,8
1894,0
1895,1
1896,8
1897,1
1898,9
1899,5
1900,0
1901,0
1902,4
1903,7
1904,9
1905,4
1906,8
1907,2
1908,0
1909,0
1910,9
1911,8
1912,4
1913,1
1914,7
1915,7
1916,0
1917,6
1918,7
1919,5
1920,1
1921,8
1922,3
1923,9
1924,1
1925,0
1926,3
1927,1
1928,0
1929,7
1930,2
1931,9
1932,4
1933,9
1934,4
1935,5
1936,3
1937,5
1938,0
1939,2
1940,1
1941,2
1942,6
1943,0
1944,9
1945,6
1946,7
1947,1
1948,8
1949,5
1950,2
1951,8
1952,0
1953,2
1954,0
1955,5
1956,2
1957,2
1958,0
1959,4
1960,9
1961,4
1962,2
1963,8
1964,7
1965,2
1966,7
1967,4
1968,7
1969,3
1970,4
1971,6
1972,7
1973,3
1974,0
1975,8
1976,5
1977,3
1978,2
1979,6
1980,1
1981,7
1982,0
1983,0
1984,7
1985,5
1986,1
1987,9
1988,3
1989,2
1990,9
1991,0
1992,9
1993,5
1994,8
1995,2
1996,7
1997,2
1998,1
1999,7
2000,3
2001,8
2002,4
2003,8
2004,6
2005,7
2006,1
2007,2
2008,9
2009,3
2010,1
2011,0
2012,1
2013,0
2014,0
2015,7
2016,8
2017,3
2018,1
2019,9
2020,9
2021,7
2022,7
2023,5
2024,5
2025,8
2026,1
2027,2
2028,3
2029,0
2030,5
2031,6
2032,1
2033,3
2034,5
2035,2
2036,9
2037,2
2038,2
2039,2
2040,7
2041,7
2042,4
2043,5
2044,3
2045,2
2046,2
2047,2
2048,0
2049,7
2050,2
2051,8
2052,2
2053,5
2054,7
2055,3
2056,7
2057,5
2058,3
2059,5
2060,3
2061,3
2062,5
2063,7
2064,4
2065,9
2066,6
2067,2
2068,8
2069,3
2070,9
2071,8
2072,8
2073,2
2074,0
2075,3
2076,7
2077,0
2078,6
2079,2
2080,1
2081,4
2082,4
2083,4
2084,1
2085,0
2086,1
2087,2
2088,1
2089,8
2090,5
2091,8
2092,2
2093,4
2094,1
2095,9
2096,0
2097,0
2098,2
2099,4
2100,8
2101,0
2102,4
2103,1
2104,8
2105,9
2106,2
2107,0
2108,5
2109,5
2110,2
2111,6
2112,3
2113,3
2114,0
2115,1
2116,1
2117,6
2118,9
2119,5
2120,1
2121,9
2122,0
2123,1
2124,7
2125,2
2126,3
2127,1
2128,8
2129,2
2130,4
2131,8
2132,2
2133,0
2134,2
2135,5
2136,2
2137,2
2138,2
2139,3
2140,6
2141,6
2142,6
2143,4
2144,2
2145,0
2146,5
2147,9
2148,7
2149,3
2150,3
2151,3
2152,5
2153,0
2154,6
2155,3
2156,5
2157,7
2158,8
2159,4
2160,9
2161,6
2162,6
2163,4
2164,5
2165,8
2166,8
2167,1
2168,5
2169,8
2170,0
2171,2
2172,3
2173,0
2174,2
2175,5
2176,1
2177,0
2178,0
2179,7
2180,5
2181,8
2182,4
2183,4
2184,2
2185,1
2186,9
2187,0
2188,0
2189,5
2190,4
2191,1
2192,2
2193,3
2194,0
2195,5
2196,6
2197,1
2198,2
2199,4
2200,8
2201,9
2202,8
2203,4
2204,1
2205,6
2206,0
2207,7
2208,0
2209,7
2210,4
2211,7
2212,4
2213,9
2214,1
2215,4
2216,5
2217,0
2218,7
2219,7
2220,1
2221,7
2222,4
2223,2
2224,0
2225,1
2226,6
2227,3
2228,3
2229,1
2230,8
2231,2
2232,3
2233,2
2234,8
2235,8
2236,0
2237,1
2238,6
2239,9
2240,2
2241,2
2242,4
2243,7
2244,3
2245,3
2246,9
2247,6
2248,7
2249,3
2250,2
2251,6
2252,8
2253,2
2254,4
2255,6
2256,3
2257,1
2258,0
2259,4
2260,8
2261,7
2262,2
2263,6
2264,1
2265,9
2266,4
2267,9
2268,4
2269,8
2270,9
2271,6
2272,8
2273,0
2274,4
2275,4
2276,4
2277,1
2278,5
2279,9
2280,5
2281,1
2282,9
2283,2
2284,0
2285,2
2286,1
2287,7
2288,0
2289,6
2290,4
2291,5
2292,3
2293,4
2294,2
2295,4
2296,0
2297,5
2298,9
2299,1
2300,0
2301,7
2302,2
2303,9
2304,3
2305,4
2306,1
2307,8
2308,9
2309,8
2310,3
2311,2
2312,2
2313,2
2314,3
2315,0
2316,6
2317,3
2318,6
2319,9
2320,8
2321,6
2322,5
2323,5
2324,6
2325,9
2326,9
2327,5
2328,7
2329,9
2330,6
2331,8
2332,2
2333,2
2334,6
2335,8
2336,5
2337,4
2338,0
2339,0
2340,8
2341,8
2342,6
2343,9
2344,3
2345,0
2346,6
2347,3
2348,5
2349,4
2350,9
2351,9
2352,3
2353,2
2354,5
2355,9
2356,4
2357,9
2358,4
2359,5
2360,1
2361,2
2362,2
2363,1
2364,7
2365,4
2366,4
2367,4
2368,8
2369,2
2370,6
2371,0
2372,0
2373,6
2374,7
2375,6
2376,4
2377,7
2378,2
2379,0
2380,6
2381,2
2382,6
2383,4
2384,3
2385,5
2386,3
2387,2
2388,2
2389,1
2390,6
2391,7
2392,5
2393,6
2394,7
2395,7
2396,5
2397,4
2398,9
2399,4
2400,6
2401,2
2402,7
2403,8
2404,5
2405,5
2406,8
2407,9
2408,6
2409,0
2410,2
2411,0
2412,4
2413,8
2414,2
2415,9
2416,1
2417,3
2418,6
2419,4
2420,7
2421,1
2422,0
2423,1
2424,4
2425,8
2426,9
2427,6
2428,6
2429,8
2430,8
2431,5
2432,4
2433,8
2434,3
2435,7
2436,5
2437,8
2438,6
2439,2
2440,0
2441,9
2442,7
2443,0
2444,9
2445,3
2446,2
2447,0
2448,3
2449,6
2450,9
2451,3
2452,0
2453,8
2454,8
2455,1
2456,5
2457,9
2458,7
2459,3
2460,6
2461,2
2462,4
2463,4
2464,6
2465,3
2466,2
2467,5
2468,4
2469,1
2470,1
2471,2
2472,2
2473,4
2474,7
2475,3
2476,4
2477,9
2478,8
2479,6
2480,3
2481,8
2482,6
2483,5
2484,3
2485,5
2486,5
2487,9
2488,3
2489,9
2490,2
2491,8
2492,2
2493,8
2494,8
2495,2
2496,6
2497,5
2498,9
2499,8
2500,4
2501,2
2502,2
2503,2
2504,7
2505,0
2506,8
2507,8
2508,4
2509,2
2510,6
2511,6
2512,4
2513,4
2514,5
2515,0
2516,7
2517,4
2518,4
2519,7
2520,5
2521,8
2522,0
2523,3
2524,2
2525,6
2526,3
2527,3
2528,8
2529,2
2530,1
2531,9
2532,7
2533,8
2534,2
2535,6
2536,3
2537,1
2538,3
2539,4
2540,1
2541,1
2542,3
2543,3
2544,2
2545,2
2546,6
2547,3
2548,8
2549,0
2550,1
2551,9
2552,8
2553,7
2554,1
2555,6
2556,9
2557,5
2558,4
2559,3
2560,7
2561,2
2562,2
2563,9
2564,0
2565,8
2566,2
2567,3
2568,5
2569,1
2570,0
2571,4
2572,5
2573,2
2574,5
2575,7
2576,8
2577,5
2578,0
2579,7
2580,0
2581,2
2582,6
2583,7
2584,2
2585,2
2586,7
2587,8
2588,5
2589,6
2590,1
2591,9
2592,8
2593,6
2594,7
2595,1
2596,1
2597,9
2598,3
2599,6
2600,0
2601,1
2602,0
2603,7
2604,1
2605,8
2606,3
2607,4
2608,6
2609,8
2610,4
2611,3
2612,3
2613,7
2614,6
2615,6
2616,0
2617,9
2618,8
2619,7
2620,6
2621,4
2622,0
2623,0
2624,5
2625,0
2626,3
2627,4
2628,7
2629,7
2630,8
2631,7
2632,6
2633,9
2634,2
2635,2
2636,2
2637,4
2638,5
2639,9
2640,2
2641,8
2642,8
2643,5
2644,2
2645,8
2646,3
2647,4
2648,2
2649,1
2650,9
2651,6
2652,0
2653,9
2654,6
2655,4
2656,2
2657,8
2658,7
2659,1
2660,4
2661,9
2662,7
2663,8
2664,1
2665,2
2666,0
2667,3
2668,6
2669,7
2670,7
2671,6
2672,2
2673,6
2674,8
2675,3
2676,4
2677,6
2678,6
2679,3
2680,0
2681,0
2682,5
2683,5
2684,2
2685,2
2686,3
2687,5
2688,3
2689,6
2690,9
2691,2
2692,0
2693,0
2694,2
2695,6
2696,1
2697,9
2698,9
2699,6
2700,4
2701,8
2702,4
2703,1
2704,3
2705,9
2706,0
2707,6
2708,3
2709,5
2710,7
2711,1
2712,0
2713,1
2714,0
2715,3
2716,8
2717,0
2718,0
2719,1
2720,7
2721,0
2722,9
2723,9
2724,6
2725,5
2726,6
2727,8
2728,1
2729,2
2730,3
2731,8
2732,4
2733,0
2734,5
2735,9
2736,9
2737,3
2738,2
2739,8
2740,0
2741,5
2742,5
2743,6
2744,4
2745,1
2746,2
2747,2
2748,1
2749,9
2750,2
2751,9
2752,3
2753,4
2754,3
2755,6
2756,1
2757,8
2758,0
2759,2
2760,3
2761,6
2762,4
2763,4
2764,5
2765,8
2766,9
2767,0
2768,2
2769,7
2770,1
2771,9
2772,0
2773,7
2774,4
2775,4
2776,0
2777,2
2778,6
2779,5
2780,1
2781,5
2782,9
2783,3
2784,0
2785,9
2786,4
2787,7
2788,7
2789,0
2790,4
2791,6
2792,0
2793,0
2794,4
2795,8
2796,6
2797,1
2798,6
2799,8
2800,4
2801,1
2802,1
2803,7
2804,5
2805,4
2806,7
2807,8
2808,2
2809,1
2810,2
2811,5
2812,2
2813,0
2814,6
2815,4
2816,9
2817,3
2818,9
2819,4
2820,1
2821,4
2822,1
2823,2
2824,2
2825,0
2826,3
2827,1
2828,7
2829,3
2830,1
2831,9
2832,7
2833,9
2834,9
2835,7
2836,4
2837,5
2838,9
2839,3
2840,8
2841,7
2842,1
2843,2
2844,3
2845,2
2846,1
2847,7
2848,6
2849,6
2850,3
2851,1
2852,6
2853,7
2854,7
2855,1
2856,8
2857,2
2858,3
2859,5
2860,7
2861,5
2862,8
2863,3
2864,0
2865,0
2866,0
2867,6
2868,0
2869,0
2870,9
2871,2
2872,3
2873,6
2874,6
2875,9
2876,3
2877,6
2878,3
2879,5
2880,8
2881,2
2882,5
2883,8
2884,0
2885,5
2886,3
2887,1
2888,0
2889,8
2890,7
2891,1
2892,7
2893,7
2894,9
2895,8
2896,7
2897,5
2898,8
2899,2
2900,0
2901,2
2902,7
2903,6
2904,8
2905,6
2906,5
2907,1
2908,1
2909,1
2910,6
2911,4
2912,9
2913,1
2914,3
2915,6
2916,0
2917,0
2918,8
2919,2
2920,0
2921,2
2922,5
2923,5
2924,2
2925,5
2926,4
2927,5
2928,7
2929,3
2930,2
2931,9
2932,3
2933,5
2934,1
2935,5
2936,7
2937,7
2938,8
2939,7
2940,3
2941,7
2942,8
2943,1
2944,0
2945,1
2946,7
2947,0
2948,9
2949,8
2950,8
2951,0
2952,3
2953,1
2954,3
2955,9
2956,9
2957,4
2958,8
2959,7
2960,3
2961,3
2962,6
2963,5
2964,6
2965,8
2966,2
2967,3
2968,5
2969,0
2970,6
2971,8
2972,0
2973,4
2974,8
2975,4
2976,4
2977,1
2978,2
2979,0
2980,6
2981,7
2982,7
2983,5
2984,5
2985,3
2986,2
2987,1
2988,5
2989,5
2990,6
2991,6
2992,1
2993,7
2994,9
2995,9
2996,3
2997,3
