,training
237,5.0
238,7.0
239,8.0
240,8.0
241,2.0
242,4.0
243,1.0
244,1.0
245,2.0
246,6.0
247,1.0
248,9.0
249,7.0
250,0.0
251,0.0
252,3.0
253,7.0
254,0.0
255,2.0
256,0.0
257,1.0
258,6.0
259,2.0
260,9.0
261,3.0
262,6.0
263,1.0
264,9.0
265,3.0
266,9.0
267,8.0
268,2.0
269,5.0
270,3.0
271,2.0
272,6.0
273,9.0
274,4.0
275,7.0
276,4.0
277,1.0
278,9.0
279,8.0
280,3.0
281,7.0
282,8.0
283,7.0
284,6.0
285,9.0
286,1.0
287,9.0
288,2.0
289,3.0
290,9.0
291,8.0
292,7.0
293,6.0
294,1.0
295,2.0
296,4.0
297,3.0
298,2.0
299,8.0
300,1.0
301,1.0
302,5.0
303,0.0
304,2.0
305,4.0
306,7.0
307,5.0
308,3.0
309,4.0
310,2.0
311,6.0
312,9.0
313,7.0
314,5.0
315,3.0
316,8.0
317,7.0
318,7.0
319,5.0
320,0.0
321,5.0
322,7.0
323,2.0
324,5.0
325,1.0
326,7.0
327,2.0
328,2.0
329,4.0
330,6.0
331,1.0
332,0.0
333,7.0
334,5.0
335,5.0
336,6.0
337,8.0
338,2.0
339,5.0
340,0.0
341,0.0
342,1.0
343,7.0
344,8.0
345,6.0
346,1.0
347,1.0
348,8.0
349,8.0
350,2.0
351,5.0
352,7.0
353,9.0
354,3.0
355,2.0
356,2.0
357,6.0
358,3.0
359,6.0
360,4.0
361,9.0
362,8.0
363,1.0
364,8.0
365,5.0
366,1.0
367,4.0
368,8.0
369,3.0
370,7.0
371,9.0
372,7.0
373,9.0
374,8.0
375,5.0
376,0.0
377,1.0
378,1.0
379,2.0
380,6.0
381,0.0
382,2.0
383,4.0
384,6.0
385,8.0
386,2.0
387,5.0
388,6.0
389,3.0
390,6.0
391,0.0
392,8.0
393,7.0
394,3.0
395,2.0
396,3.0
397,9.0
398,4.0
399,5.0
400,5.0
401,2.0
402,3.0
403,0.0
404,7.0
405,4.0
406,7.0
407,4.0
408,1.0
409,7.0
410,9.0
411,9.0
412,6.0
413,5.0
414,7.0
415,0.0
416,8.0
417,4.0
418,3.0
419,4.0
420,2.0
421,1.0
422,4.0
423,9.0
424,0.0
425,0.0
426,8.0
427,0.0
428,2.0
429,8.0
430,0.0
431,5.0
432,8.0
433,0.0
434,4.0
435,0.0
436,6.0
437,7.0
438,7.0
439,6.0
440,6.0
441,2.0
442,5.0
443,4.0
444,8.0
445,4.0
446,0.0
447,6.0
448,1.0
449,2.0
450,9.0
451,2.0
452,7.0
453,6.0
454,2.0
455,1.0
456,0.0
457,9.0
458,7.0
459,3.0
460,8.0
461,8.0
462,8.0
463,0.0
464,8.0
465,4.0
466,8.0
467,6.0
468,8.0
469,6.0
470,4.0
471,5.0
472,9.0
473,6.0
474,9.0
475,3.0
476,6.0
477,8.0
478,4.0
479,9.0
480,4.0
481,7.0
482,5.0
483,4.0
484,7.0
485,6.0
486,8.0
487,0.0
488,2.0
489,5.0
490,9.0
491,6.0
492,4.0
493,1.0
494,3.0
495,1.0
496,0.0
497,7.0
498,7.0
499,9.0
500,5.0
501,8.0
502,7.0
503,2.0
504,6.0
505,2.0
506,4.0
507,6.0
508,0.0
509,7.0
510,9.0
511,2.0
512,7.0
513,6.0
514,9.0
515,9.0
516,7.0
517,3.0
518,7.0
519,4.0
520,2.0
521,5.0
522,6.0
523,7.0
524,9.0
525,6.0
526,8.0
527,2.0
528,6.0
529,9.0
530,7.0
531,9.0
532,1.0
533,0.0
534,7.0
535,7.0
536,2.0
537,6.0
538,6.0
539,3.0
540,5.0
541,9.0
542,8.0
543,4.0
544,3.0
545,2.0
546,6.0
547,5.0
548,9.0
549,9.0
550,0.0
551,8.0
552,4.0
553,0.0
554,0.0
555,8.0
556,3.0
557,2.0
558,0.0
559,6.0
560,0.0
561,3.0
562,5.0
563,6.0
564,2.0
565,6.0
566,4.0
567,8.0
568,6.0
569,7.0
570,0.0
571,6.0
572,5.0
573,2.0
574,2.0
575,1.0
576,2.0
577,2.0
578,2.0
579,0.0
580,7.0
581,9.0
582,9.0
583,2.0
584,0.0
585,8.0
586,8.0
587,2.0
588,7.0
589,2.0
590,2.0
591,9.0
592,6.0
593,1.0
594,8.0
595,0.0
596,4.0
597,2.0
598,8.0
599,5.0
600,2.0
601,5.0
602,3.0
603,5.0
604,5.0
605,7.0
606,7.0
607,2.0
608,5.0
609,8.0
610,5.0
611,8.0
612,9.0
613,2.0
614,1.0
615,8.0
616,9.0
617,8.0
618,9.0
619,4.0
620,8.0
621,0.0
622,3.0
623,2.0
624,7.0
625,3.0
626,7.0
627,1.0
628,9.0
629,4.0
630,3.0
631,2.0
632,9.0
633,5.0
634,0.0
635,7.0
636,8.0
637,1.0
638,1.0
639,3.0
640,2.0
641,6.0
642,0.0
643,2.0
644,3.0
645,9.0
646,0.0
647,8.0
648,3.0
649,0.0
650,1.0
651,4.0
652,6.0
653,2.0
654,0.0
655,7.0
656,3.0
657,6.0
658,9.0
659,0.0
660,1.0
661,3.0
662,2.0
663,2.0
664,0.0
665,0.0
666,3.0
667,1.0
668,5.0
669,0.0
670,6.0
671,8.0
672,1.0
673,3.0
674,9.0
675,4.0
676,9.0
677,3.0
678,1.0
679,3.0
680,2.0
681,1.0
682,7.0
683,8.0
684,5.0
685,5.0
686,4.0
687,3.0
688,7.0
689,0.0
690,3.0
691,1.0
692,7.0
693,1.0
694,2.0
695,7.0
696,1.0
697,6.0
698,6.0
699,8.0
700,4.0
701,8.0
702,0.0
703,1.0
704,4.0
705,2.0
706,7.0
707,7.0
708,2.0
709,6.0
710,2.0
711,5.0
712,4.0
713,3.0
714,0.0
715,8.0
716,6.0
717,9.0
718,7.0
719,7.0
720,9.0
721,6.0
722,1.0
723,2.0
724,9.0
725,5.0
726,2.0
727,1.0
728,8.0
729,4.0
730,9.0
731,5.0
732,9.0
733,7.0
734,2.0
735,0.0
736,1.0
737,8.0
738,2.0
739,5.0
740,8.0
741,8.0
742,4.0
743,6.0
744,8.0
745,6.0
746,6.0
747,1.0
748,6.0
749,4.0
750,0.0
751,8.0
752,4.0
753,6.0
754,1.0
755,4.0
756,2.0
757,9.0
758,3.0
759,8.0
760,2.0
761,6.0
762,1.0
763,8.0
764,0.0
765,3.0
766,3.0
767,8.0
768,7.0
769,9.0
770,8.0
771,3.0
772,8.0
773,9.0
774,0.0
775,8.0
776,6.0
777,4.0
778,2.0
779,0.0
780,9.0
781,2.0
782,2.0
783,3.0
784,8.0
785,0.0
786,9.0
787,5.0
788,4.0
789,4.0
790,9.0
791,1.0
792,7.0
793,2.0
794,2.0
795,4.0
796,2.0
797,1.0
798,9.0
799,5.0
800,8.0
801,1.0
802,8.0
803,3.0
804,0.0
805,6.0
806,0.0
807,2.0
808,3.0
809,4.0
810,4.0
811,5.0
812,4.0
813,7.0
814,8.0
815,8.0
816,6.0
817,0.0
818,1.0
819,1.0
820,5.0
821,5.0
822,3.0
823,3.0
824,4.0
825,2.0
826,5.0
827,9.0
828,7.0
829,5.0
830,7.0
831,1.0
832,8.0
833,6.0
834,3.0
835,0.0
836,9.0
837,1.0
838,5.0
839,5.0
840,3.0
841,7.0
842,6.0
843,5.0
844,3.0
845,9.0
846,8.0
847,0.0
848,1.0
849,4.0
850,7.0
851,4.0
852,4.0
853,6.0
854,6.0
855,7.0
856,5.0
857,9.0
858,0.0
859,3.0
860,0.0
861,9.0
862,7.0
863,5.0
864,9.0
865,3.0
866,2.0
867,9.0
868,9.0
869,0.0
870,5.0
871,3.0
872,4.0
873,8.0
874,7.0
875,6.0
876,9.0
877,2.0
878,3.0
879,5.0
880,0.0
881,3.0
882,9.0
883,0.0
884,8.0
885,7.0
886,0.0
887,3.0
888,2.0
889,8.0
890,4.0
891,1.0
892,9.0
893,3.0
894,2.0
895,5.0
896,0.0
897,1.0
898,6.0
899,6.0
900,0.0
901,0.0
902,6.0
903,9.0
904,1.0
905,7.0
906,7.0
907,7.0
908,2.0
909,7.0
910,3.0
911,1.0
912,6.0
913,5.0
914,5.0
915,6.0
916,2.0
917,6.0
918,8.0
919,5.0
920,9.0
921,6.0
922,0.0
923,1.0
924,8.0
925,7.0
926,0.0
927,8.0
928,7.0
929,0.0
930,6.0
931,0.0
932,5.0
933,8.0
934,2.0
935,8.0
936,4.0
937,6.0
938,9.0
939,1.0
940,9.0
941,6.0
942,4.0
943,0.0
944,7.0
945,7.0
946,1.0
947,9.0
948,0.0
949,7.0
950,1.0
951,4.0
952,7.0
953,4.0
954,1.0
955,0.0
956,8.0
957,6.0
958,4.0
959,3.0
960,4.0
961,8.0
962,6.0
963,0.0
964,0.0
965,6.0
966,4.0
967,6.0
968,1.0
969,4.0
970,3.0
971,5.0
972,0.0
973,4.0
974,0.0
975,1.0
976,8.0
977,2.0
978,0.0
979,7.0
980,7.0
981,8.0
982,3.0
983,9.0
984,1.0
985,8.0
986,7.0
987,7.0
988,5.0
989,2.0
990,4.0
991,8.0
992,3.0
993,4.0
994,7.0
995,4.0
996,7.0
997,7.0
998,1.0
999,9.0
1000,6.0
1001,7.0
1002,4.0
1003,8.0
1004,1.0
1005,9.0
1006,5.0
1007,1.0
1008,7.0
1009,6.0
1010,2.0
1011,8.0
1012,6.0
1013,9.0
1014,4.0
1015,3.0
1016,0.0
1017,0.0
1018,5.0
1019,8.0
1020,7.0
1021,7.0
1022,7.0
1023,4.0
1024,5.0
1025,6.0
1026,5.0
1027,9.0
1028,0.0
1029,3.0
1030,6.0
1031,1.0
1032,1.0
1033,0.0
1034,5.0
1035,5.0
1036,6.0
1037,0.0
1038,8.0
1039,9.0
1040,7.0
1041,9.0
1042,2.0
1043,8.0
1044,3.0
1045,0.0
1046,2.0
1047,7.0
1048,1.0
1049,5.0
1050,9.0
1051,7.0
1052,0.0
1053,4.0
1054,3.0
1055,7.0
1056,2.0
1057,0.0
1058,3.0
1059,2.0
1060,8.0
1061,0.0
1062,6.0
1063,3.0
1064,6.0
1065,9.0
1066,5.0
1067,7.0
1068,3.0
1069,5.0
1070,1.0
1071,1.0
1072,1.0
1073,2.0
1074,5.0
1075,5.0
1076,1.0
1077,4.0
1078,9.0
1079,9.0
1080,4.0
1081,8.0
1082,7.0
1083,7.0
1084,2.0
1085,1.0
1086,2.0
1087,7.0
1088,8.0
1089,2.0
1090,7.0
1091,3.0
1092,8.0
1093,3.0
1094,0.0
1095,9.0
1096,5.0
1097,2.0
1098,4.0
1099,6.0
1100,5.0
1101,4.0
1102,3.0
1103,2.0
1104,6.0
1105,4.0
1106,3.0
1107,7.0
1108,1.0
1109,6.0
1110,8.0
1111,6.0
1112,4.0
1113,5.0
1114,4.0
1115,8.0
1116,4.0
1117,9.0
1118,5.0
1119,0.0
1120,1.0
1121,6.0
1122,2.0
1123,0.0
1124,1.0
1125,3.0
1126,2.0
1127,5.0
1128,0.0
1129,7.0
1130,4.0
1131,2.0
1132,4.0
1133,9.0
1134,7.0
1135,0.0
1136,8.0
1137,5.0
1138,3.0
1139,0.0
1140,9.0
1141,9.0
1142,0.0
1143,9.0
1144,5.0
1145,8.0
1146,3.0
1147,9.0
1148,0.0
1149,0.0
1150,4.0
1151,5.0
1152,5.0
1153,4.0
1154,6.0
1155,4.0
1156,7.0
1157,2.0
1158,9.0
1159,5.0
1160,8.0
1161,1.0
1162,7.0
1163,4.0
1164,3.0
1165,7.0
1166,3.0
1167,8.0
1168,7.0
1169,8.0
1170,5.0
1171,4.0
1172,0.0
1173,7.0
1174,0.0
1175,9.0
1176,9.0
1177,4.0
1178,9.0
1179,6.0
1180,1.0
1181,3.0
1182,3.0
1183,3.0
1184,6.0
1185,6.0
1186,9.0
1187,8.0
1188,1.0
1189,6.0
1190,8.0
1191,6.0
1192,2.0
1193,0.0
1194,9.0
1195,5.0
1196,2.0
1197,4.0
1198,4.0
1199,7.0
1200,4.0
1201,9.0
1202,2.0
1203,8.0
1204,6.0
1205,0.0
1206,4.0
1207,8.0
1208,2.0
1209,8.0
1210,5.0
1211,7.0
1212,6.0
1213,8.0
1214,5.0
1215,2.0
1216,7.0
1217,6.0
1218,9.0
1219,3.0
1220,1.0
1221,8.0
1222,6.0
1223,5.0
1224,0.0
1225,6.0
1226,1.0
1227,0.0
1228,8.0
1229,1.0
1230,6.0
1231,6.0
1232,7.0
1233,7.0
1234,6.0
1235,0.0
1236,1.0
1237,4.0
1238,0.0
1239,1.0
1240,0.0
1241,6.0
1242,2.0
1243,9.0
1244,4.0
1245,7.0
1246,8.0
1247,8.0
1248,0.0
1249,9.0
1250,5.0
1251,1.0
1252,2.0
1253,0.0
1254,4.0
1255,7.0
1256,3.0
1257,0.0
1258,2.0
1259,1.0
1260,4.0
1261,9.0
1262,7.0
1263,7.0
1264,3.0
1265,5.0
1266,2.0
1267,0.0
1268,2.0
1269,7.0
1270,2.0
1271,1.0
1272,8.0
1273,7.0
1274,4.0
1275,1.0
1276,5.0
1277,2.0
1278,8.0
1279,7.0
1280,0.0
1281,1.0
1282,0.0
1283,1.0
1284,7.0
1285,8.0
1286,7.0
1287,8.0
1288,6.0
1289,4.0
1290,2.0
1291,3.0
1292,2.0
1293,6.0
1294,7.0
1295,5.0
1296,3.0
1297,0.0
1298,5.0
1299,6.0
1300,2.0
1301,2.0
1302,4.0
1303,1.0
1304,1.0
1305,8.0
1306,6.0
1307,8.0
1308,2.0
1309,1.0
1310,6.0
1311,3.0
1312,8.0
1313,1.0
1314,7.0
1315,6.0
1316,7.0
1317,4.0
1318,7.0
1319,7.0
1320,5.0
1321,6.0
1322,6.0
1323,5.0
1324,1.0
1325,3.0
1326,2.0
1327,2.0
1328,1.0
1329,2.0
1330,3.0
1331,1.0
1332,6.0
1333,2.0
1334,1.0
1335,7.0
1336,0.0
1337,4.0
1338,9.0
1339,9.0
1340,8.0
1341,9.0
1342,6.0
1343,2.0
1344,3.0
1345,9.0
1346,2.0
1347,7.0
1348,6.0
1349,2.0
1350,5.0
1351,1.0
1352,3.0
1353,4.0
1354,8.0
1355,3.0
1356,3.0
1357,2.0
1358,5.0
1359,9.0
1360,3.0
1361,6.0
1362,8.0
1363,4.0
1364,0.0
1365,2.0
1366,5.0
1367,3.0
1368,9.0
1369,5.0
1370,9.0
1371,7.0
1372,4.0
1373,9.0
1374,9.0
1375,8.0
1376,3.0
1377,6.0
1378,9.0
1379,0.0
1380,3.0
1381,2.0
1382,3.0
1383,7.0
1384,8.0
1385,4.0
1386,3.0
1387,2.0
1388,7.0
1389,0.0
1390,5.0
1391,4.0
1392,3.0
1393,0.0
1394,2.0
1395,7.0
1396,2.0
1397,5.0
1398,5.0
1399,0.0
1400,0.0
1401,2.0
1402,7.0
1403,4.0
1404,9.0
1405,1.0
1406,1.0
1407,6.0
1408,0.0
1409,0.0
1410,9.0
1411,1.0
1412,6.0
1413,3.0
1414,8.0
1415,4.0
1416,8.0
1417,2.0
1418,1.0
1419,2.0
1420,5.0
1421,1.0
1422,6.0
1423,4.0
1424,6.0
1425,3.0
1426,2.0
1427,4.0
1428,4.0
1429,2.0
1430,8.0
1431,9.0
1432,6.0
1433,7.0
1434,3.0
1435,1.0
1436,1.0
1437,7.0
1438,3.0
1439,3.0
1440,7.0
1441,4.0
1442,9.0
1443,0.0
1444,8.0
1445,8.0
1446,1.0
1447,5.0
1448,8.0
1449,6.0
1450,4.0
1451,2.0
1452,7.0
1453,9.0
1454,4.0
1455,3.0
1456,2.0
1457,8.0
1458,8.0
1459,9.0
1460,1.0
1461,6.0
1462,2.0
1463,4.0
1464,6.0
1465,8.0
1466,5.0
1467,4.0
1468,8.0
1469,0.0
1470,6.0
1471,6.0
1472,5.0
1473,8.0
1474,4.0
1475,2.0
1476,2.0
1477,2.0
1478,7.0
1479,9.0
1480,5.0
1481,8.0
1482,9.0
1483,8.0
1484,8.0
1485,4.0
1486,2.0
1487,5.0
1488,2.0
1489,5.0
1490,1.0
1491,4.0
1492,0.0
1493,4.0
1494,9.0
1495,6.0
1496,9.0
1497,9.0
1498,5.0
1499,8.0
1500,7.0
1501,3.0
1502,2.0
1503,9.0
1504,5.0
1505,5.0
1506,6.0
1507,6.0
1508,9.0
1509,4.0
1510,6.0
1511,8.0
1512,4.0
1513,8.0
1514,9.0
1515,1.0
1516,4.0
1517,2.0
1518,2.0
1519,7.0
1520,2.0
1521,1.0
1522,1.0
1523,4.0
1524,8.0
1525,2.0
1526,4.0
1527,7.0
1528,7.0
1529,5.0
1530,3.0
1531,6.0
1532,0.0
1533,0.0
1534,1.0
1535,9.0
1536,5.0
1537,5.0
1538,7.0
1539,6.0
1540,5.0
1541,2.0
1542,0.0
1543,4.0
1544,3.0
1545,0.0
1546,5.0
1547,6.0
1548,7.0
1549,7.0
1550,9.0
1551,2.0
1552,3.0
1553,3.0
1554,6.0
1555,6.0
1556,7.0
1557,0.0
1558,5.0
1559,6.0
1560,4.0
1561,2.0
1562,8.0
1563,6.0
1564,1.0
1565,8.0
1566,4.0
1567,4.0
1568,5.0
1569,2.0
1570,2.0
1571,2.0
1572,0.0
1573,9.0
1574,2.0
1575,1.0
1576,0.0
1577,4.0
1578,8.0
1579,9.0
1580,8.0
1581,4.0
1582,0.0
1583,0.0
1584,8.0
1585,3.0
1586,5.0
1587,5.0
1588,8.0
1589,2.0
1590,5.0
1591,7.0
1592,6.0
1593,0.0
1594,5.0
1595,3.0
1596,0.0
1597,2.0
1598,0.0
1599,4.0
1600,5.0
1601,8.0
1602,0.0
1603,4.0
1604,3.0
1605,5.0
1606,5.0
1607,6.0
1608,3.0
1609,7.0
1610,2.0
1611,0.0
1612,2.0
1613,7.0
1614,6.0
1615,6.0
1616,9.0
1617,6.0
1618,5.0
1619,5.0
1620,3.0
1621,0.0
1622,4.0
1623,6.0
1624,4.0
1625,9.0
1626,1.0
1627,2.0
1628,8.0
1629,9.0
1630,8.0
1631,0.0
1632,6.0
1633,1.0
1634,2.0
1635,7.0
1636,8.0
1637,6.0
1638,3.0
1639,2.0
1640,8.0
1641,2.0
1642,7.0
1643,7.0
1644,6.0
1645,6.0
1646,0.0
1647,5.0
1648,5.0
1649,8.0
1650,0.0
1651,1.0
1652,9.0
1653,0.0
1654,8.0
1655,9.0
1656,4.0
1657,1.0
1658,4.0
1659,9.0
1660,0.0
1661,9.0
1662,4.0
1663,2.0
1664,7.0
1665,3.0
1666,9.0
1667,1.0
1668,9.0
1669,8.0
1670,5.0
1671,1.0
1672,7.0
1673,4.0
1674,8.0
1675,5.0
1676,7.0
1677,3.0
1678,2.0
1679,9.0
1680,3.0
1681,0.0
1682,4.0
1683,9.0
1684,1.0
1685,6.0
1686,3.0
1687,8.0
1688,3.0
1689,5.0
1690,9.0
1691,2.0
1692,9.0
1693,9.0
1694,8.0
1695,3.0
1696,2.0
1697,0.0
1698,5.0
1699,8.0
1700,4.0
1701,2.0
1702,2.0
1703,6.0
1704,3.0
1705,6.0
1706,8.0
1707,3.0
1708,3.0
1709,7.0
1710,2.0
1711,9.0
1712,8.0
1713,6.0
1714,8.0
1715,5.0
1716,9.0
1717,8.0
1718,1.0
1719,7.0
1720,3.0
1721,8.0
1722,5.0
1723,9.0
1724,2.0
1725,4.0
1726,0.0
1727,4.0
1728,4.0
1729,6.0
1730,5.0
1731,5.0
1732,8.0
1733,1.0
1734,4.0
1735,6.0
1736,8.0
1737,6.0
1738,0.0
1739,1.0
1740,4.0
1741,8.0
1742,5.0
1743,4.0
1744,5.0
1745,8.0
1746,5.0
1747,2.0
1748,2.0
1749,4.0
1750,9.0
1751,2.0
1752,4.0
1753,0.0
1754,6.0
1755,2.0
1756,7.0
1757,4.0
1758,8.0
1759,3.0
1760,0.0
1761,2.0
1762,3.0
1763,0.0
1764,6.0
1765,6.0
1766,0.0
1767,9.0
1768,0.0
1769,5.0
1770,0.0
1771,1.0
1772,2.0
1773,7.0
1774,3.0
1775,1.0
1776,5.0
1777,6.0
1778,5.0
1779,0.0
1780,6.0
1781,6.0
1782,3.0
1783,3.0
1784,6.0
1785,8.0
1786,7.0
1787,2.0
1788,3.0
1789,1.0
1790,5.0
1791,5.0
1792,6.0
1793,9.0
1794,5.0
1795,8.0
1796,4.0
1797,7.0
1798,7.0
1799,2.0
1800,3.0
1801,2.0
1802,5.0
1803,9.0
1804,6.0
1805,2.0
1806,0.0
1807,8.0
1808,7.0
1809,2.0
1810,6.0
1811,5.0
1812,1.0
1813,7.0
1814,5.0
1815,7.0
1816,5.0
1817,3.0
1818,8.0
1819,7.0
1820,5.0
1821,0.0
1822,8.0
1823,5.0
1824,1.0
1825,0.0
1826,6.0
1827,9.0
1828,6.0
1829,6.0
1830,9.0
1831,0.0
1832,0.0
1833,8.0
1834,4.0
1835,4.0
1836,1.0
1837,8.0
1838,2.0
1839,5.0
1840,7.0
1841,0.0
1842,2.0
1843,8.0
1844,0.0
1845,0.0
1846,7.0
1847,8.0
1848,6.0
1849,5.0
1850,1.0
1851,2.0
1852,6.0
1853,8.0
1854,0.0
1855,6.0
1856,1.0
1857,6.0
1858,7.0
1859,0.0
1860,6.0
1861,8.0
1862,7.0
1863,4.0
1864,1.0
1865,9.0
1866,5.0
1867,6.0
1868,1.0
1869,0.0
1870,7.0
1871,4.0
1872,4.0
1873,4.0
1874,3.0
1875,8.0
1876,9.0
1877,5.0
1878,1.0
1879,9.0
1880,3.0
1881,6.0
1882,2.0
1883,5.0
1884,1.0
1885,9.0
1886,4.0
1887,3.0
1888,0.0
1889,3.0
1890,3.0
1891,0.0
1892,4.0
1893,5.0
1894,8.0
1895,5.0
1896,4.0
1897,9.0
1898,9.0
1899,5.0
1900,6.0
1901,1.0
1902,2.0
1903,5.0
1904,1.0
1905,4.0
1906,1.0
1907,5.0
1908,2.0
1909,7.0
1910,6.0
1911,5.0
1912,5.0
1913,5.0
1914,7.0
1915,7.0
1916,4.0
1917,6.0
1918,5.0
1919,2.0
1920,0.0
1921,7.0
1922,4.0
1923,7.0
1924,8.0
1925,9.0
1926,2.0
1927,4.0
1928,4.0
1929,2.0
1930,2.0
1931,7.0
1932,0.0
1933,1.0
1934,5.0
1935,3.0
1936,5.0
1937,1.0
1938,0.0
1939,0.0
1940,4.0
1941,3.0
1942,4.0
1943,4.0
1944,6.0
1945,8.0
1946,4.0
1947,0.0
1948,0.0
1949,6.0
1950,7.0
1951,2.0
1952,8.0
1953,1.0
1954,1.0
1955,7.0
1956,1.0
1957,9.0
1958,3.0
1959,9.0
1960,0.0
1961,3.0
1962,5.0
1963,6.0
1964,9.0
1965,2.0
1966,9.0
1967,3.0
1968,7.0
1969,0.0
1970,4.0
1971,9.0
1972,3.0
1973,5.0
1974,4.0
1975,4.0
1976,8.0
1977,3.0
1978,2.0
1979,0.0
1980,9.0
1981,3.0
1982,2.0
1983,7.0
1984,0.0
1985,2.0
1986,7.0
1987,6.0
1988,2.0
1989,0.0
1990,6.0
1991,2.0
1992,3.0
1993,1.0
1994,4.0
1995,2.0
1996,7.0
1997,0.0
1998,4.0
1999,8.0
2000,3.0
2001,6.0
2002,0.0
2003,2.0
2004,9.0
2005,8.0
2006,4.0
2007,9.0
2008,6.0
2009,9.0
2010,1.0
2011,4.0
2012,3.0
2013,9.0
2014,5.0
2015,0.0
2016,7.0
2017,2.0
2018,6.0
2019,0.0
2020,6.0
2021,2.0
2022,4.0
2023,6.0
2024,7.0
2025,9.0
2026,5.0
2027,5.0
2028,1.0
2029,0.0
2030,7.0
2031,8.0
2032,9.0
2033,9.0
2034,9.0
2035,9.0
2036,7.0
2037,6.0
2038,5.0
2039,9.0
2040,5.0
2041,3.0
2042,9.0
2043,1.0
2044,2.0
2045,1.0
2046,2.0
2047,7.0
2048,1.0
2049,3.0
2050,7.0
2051,1.0
2052,0.0
2053,1.0
2054,5.0
2055,8.0
2056,7.0
2057,8.0
2058,8.0
2059,7.0
2060,3.0
2061,1.0
2062,6.0
2063,2.0
2064,5.0
2065,1.0
2066,6.0
2067,6.0
2068,4.0
2069,4.0
2070,7.0
2071,6.0
2072,8.0
2073,2.0
2074,7.0
2075,0.0
2076,4.0
2077,4.0
2078,3.0
2079,3.0
2080,3.0
2081,9.0
2082,6.0
2083,2.0
2084,9.0
2085,4.0
2086,3.0
2087,8.0
2088,0.0
2089,1.0
2090,7.0
2091,4.0
2092,2.0
2093,2.0
2094,4.0
2095,1.0
2096,3.0
2097,4.0
2098,2.0
2099,9.0
2100,9.0
2101,5.0
2102,1.0
2103,4.0
2104,4.0
2105,4.0
2106,9.0
2107,4.0
2108,4.0
2109,5.0
2110,4.0
2111,5.0
2112,9.0
2113,7.0
2114,6.0
2115,3.0
2116,7.0
2117,8.0
2118,2.0
2119,3.0
2120,1.0
2121,4.0
2122,8.0
2123,2.0
2124,8.0
2125,0.0
2126,6.0
2127,8.0
2128,0.0
2129,5.0
2130,0.0
2131,0.0
2132,6.0
2133,4.0
2134,8.0
2135,5.0
2136,8.0
2137,0.0
2138,9.0
2139,1.0
2140,1.0
2141,0.0
