,training
277,1.0
278,2.0
279,3.0
280,5.0
281,1.0
282,7.0
283,0.0
284,4.0
285,9.0
286,3.0
287,5.0
288,1.0
289,3.0
290,3.0
291,5.0
292,1.0
293,2.0
294,2.0
295,8.0
296,2.0
297,5.0
298,3.0
299,7.0
300,6.0
301,1.0
302,1.0
303,9.0
304,5.0
305,8.0
306,0.0
307,0.0
308,2.0
309,8.0
310,5.0
311,7.0
312,3.0
313,5.0
314,0.0
315,2.0
316,2.0
317,9.0
318,7.0
319,4.0
320,8.0
321,4.0
322,2.0
323,3.0
324,3.0
325,4.0
326,2.0
327,6.0
328,3.0
329,3.0
330,7.0
331,0.0
332,9.0
333,3.0
334,3.0
335,4.0
336,5.0
337,1.0
338,8.0
339,5.0
340,8.0
341,7.0
342,9.0
343,0.0
344,7.0
345,9.0
346,5.0
347,5.0
348,7.0
349,9.0
350,5.0
351,5.0
352,1.0
353,6.0
354,7.0
355,4.0
356,1.0
357,2.0
358,0.0
359,5.0
360,7.0
361,8.0
362,1.0
363,6.0
364,4.0
365,8.0
366,8.0
367,5.0
368,1.0
369,9.0
370,7.0
371,2.0
372,0.0
373,9.0
374,1.0
375,9.0
376,6.0
377,3.0
378,0.0
379,6.0
380,0.0
381,8.0
382,2.0
383,2.0
384,0.0
385,7.0
386,3.0
387,9.0
388,4.0
389,4.0
390,3.0
391,9.0
392,1.0
393,7.0
394,3.0
395,8.0
396,9.0
397,0.0
398,8.0
399,2.0
400,4.0
401,6.0
402,9.0
403,2.0
404,3.0
405,1.0
406,0.0
407,2.0
408,9.0
409,9.0
410,3.0
411,6.0
412,3.0
413,4.0
414,1.0
415,0.0
416,1.0
417,4.0
418,3.0
419,4.0
420,6.0
421,7.0
422,8.0
423,0.0
424,0.0
425,0.0
426,2.0
427,0.0
428,3.0
429,6.0
430,5.0
431,6.0
432,8.0
433,7.0
434,9.0
435,0.0
436,3.0
437,5.0
438,0.0
439,2.0
440,9.0
441,8.0
442,9.0
443,7.0
444,0.0
445,9.0
446,8.0
447,2.0
448,5.0
449,6.0
450,5.0
451,6.0
452,1.0
453,5.0
454,8.0
455,7.0
456,6.0
457,3.0
458,1.0
459,7.0
460,1.0
461,0.0
462,6.0
463,9.0
464,2.0
465,8.0
466,9.0
467,3.0
468,8.0
469,6.0
470,8.0
471,6.0
472,9.0
473,4.0
474,6.0
475,4.0
476,4.0
477,9.0
478,2.0
479,3.0
480,1.0
481,6.0
482,8.0
483,6.0
484,1.0
485,5.0
486,4.0
487,8.0
488,4.0
489,2.0
490,0.0
491,1.0
492,7.0
493,8.0
494,4.0
495,9.0
496,1.0
497,4.0
498,0.0
499,5.0
500,2.0
501,5.0
502,1.0
503,0.0
504,1.0
505,1.0
506,5.0
507,6.0
508,3.0
509,6.0
510,9.0
511,8.0
512,4.0
513,2.0
514,2.0
515,3.0
516,6.0
517,3.0
518,3.0
519,3.0
520,3.0
521,8.0
522,7.0
523,0.0
524,7.0
525,0.0
526,9.0
527,1.0
528,2.0
529,6.0
530,5.0
531,5.0
532,5.0
533,8.0
534,4.0
535,3.0
536,1.0
537,1.0
538,1.0
539,8.0
540,8.0
541,8.0
542,6.0
543,1.0
544,2.0
545,7.0
546,3.0
547,4.0
548,5.0
549,9.0
550,3.0
551,7.0
552,4.0
553,2.0
554,6.0
555,2.0
556,6.0
557,3.0
558,5.0
559,0.0
560,3.0
561,9.0
562,2.0
563,4.0
564,9.0
565,4.0
566,5.0
567,3.0
568,2.0
569,2.0
570,4.0
571,5.0
572,6.0
573,9.0
574,5.0
575,3.0
576,1.0
577,5.0
578,6.0
579,1.0
580,0.0
581,6.0
582,3.0
583,9.0
584,0.0
585,8.0
586,4.0
587,6.0
588,2.0
589,0.0
590,9.0
591,3.0
592,1.0
593,7.0
594,1.0
595,5.0
596,5.0
597,2.0
598,5.0
599,7.0
600,1.0
601,1.0
602,0.0
603,6.0
604,9.0
605,2.0
606,5.0
607,6.0
608,1.0
609,6.0
610,9.0
611,6.0
612,9.0
613,1.0
614,4.0
615,5.0
616,6.0
617,9.0
618,9.0
619,8.0
620,8.0
621,4.0
622,6.0
623,9.0
624,4.0
625,5.0
626,9.0
627,0.0
628,3.0
629,9.0
630,4.0
631,5.0
632,9.0
633,6.0
634,8.0
635,2.0
636,6.0
637,7.0
638,8.0
639,6.0
640,5.0
641,9.0
642,1.0
643,4.0
644,0.0
645,0.0
646,3.0
647,7.0
648,6.0
649,5.0
650,0.0
651,0.0
652,3.0
653,6.0
654,5.0
655,6.0
656,8.0
657,2.0
658,7.0
659,6.0
660,0.0
661,2.0
662,5.0
663,6.0
664,2.0
665,3.0
666,5.0
667,9.0
668,0.0
669,6.0
670,7.0
671,1.0
672,1.0
673,0.0
674,3.0
675,0.0
676,3.0
677,2.0
678,6.0
679,4.0
680,3.0
681,6.0
682,6.0
683,4.0
684,8.0
685,2.0
686,7.0
687,5.0
688,3.0
689,3.0
690,1.0
691,6.0
692,1.0
693,6.0
694,5.0
695,2.0
696,5.0
697,6.0
698,2.0
699,9.0
700,8.0
701,6.0
702,6.0
703,1.0
704,0.0
705,6.0
706,6.0
707,5.0
708,2.0
709,2.0
710,7.0
711,5.0
712,2.0
713,5.0
714,2.0
715,5.0
716,7.0
717,9.0
718,8.0
719,4.0
720,0.0
721,1.0
722,5.0
723,3.0
724,4.0
725,6.0
726,9.0
727,8.0
728,5.0
729,1.0
730,4.0
731,2.0
732,8.0
733,4.0
734,5.0
735,9.0
736,9.0
737,4.0
738,5.0
739,2.0
740,4.0
741,0.0
742,2.0
743,4.0
744,9.0
745,0.0
746,9.0
747,4.0
748,7.0
749,6.0
750,5.0
751,8.0
752,4.0
753,1.0
754,2.0
755,6.0
756,8.0
757,1.0
758,8.0
759,6.0
760,5.0
761,8.0
762,0.0
763,2.0
764,4.0
765,2.0
766,9.0
767,0.0
768,6.0
769,6.0
770,2.0
771,1.0
772,6.0
773,0.0
774,6.0
775,7.0
776,6.0
777,7.0
778,8.0
779,0.0
780,7.0
781,7.0
782,2.0
783,2.0
784,2.0
785,4.0
786,8.0
787,4.0
788,2.0
789,7.0
790,6.0
791,1.0
792,2.0
793,8.0
794,7.0
795,4.0
796,0.0
797,1.0
798,2.0
799,8.0
800,9.0
801,4.0
802,6.0
803,0.0
804,7.0
805,2.0
806,4.0
807,4.0
808,4.0
809,9.0
810,2.0
811,2.0
812,5.0
813,8.0
814,6.0
815,1.0
816,9.0
817,5.0
818,1.0
819,7.0
820,3.0
821,9.0
822,7.0
823,3.0
824,1.0
825,9.0
826,5.0
827,9.0
828,6.0
829,8.0
830,1.0
831,5.0
832,0.0
833,3.0
834,7.0
835,1.0
836,0.0
837,8.0
838,1.0
839,5.0
840,8.0
841,4.0
842,8.0
843,0.0
844,6.0
845,4.0
846,7.0
847,3.0
848,9.0
849,1.0
850,1.0
851,1.0
852,5.0
853,4.0
854,6.0
855,6.0
856,7.0
857,0.0
858,2.0
859,6.0
860,1.0
861,5.0
862,1.0
863,4.0
864,9.0
865,1.0
866,3.0
867,4.0
868,3.0
869,9.0
870,7.0
871,3.0
872,6.0
873,6.0
874,5.0
875,3.0
876,0.0
877,2.0
878,2.0
879,3.0
880,2.0
881,5.0
882,1.0
883,5.0
884,5.0
885,7.0
886,2.0
887,4.0
888,4.0
889,3.0
890,4.0
891,5.0
892,0.0
893,4.0
894,2.0
895,6.0
896,0.0
897,2.0
898,2.0
899,2.0
900,9.0
901,5.0
902,5.0
903,5.0
904,1.0
905,5.0
906,9.0
907,7.0
908,8.0
909,0.0
910,2.0
911,4.0
912,0.0
913,5.0
914,2.0
915,7.0
916,4.0
917,0.0
918,4.0
919,6.0
920,9.0
921,0.0
922,2.0
923,0.0
924,6.0
925,6.0
926,2.0
927,2.0
928,1.0
929,5.0
930,3.0
931,3.0
932,0.0
933,4.0
934,1.0
935,7.0
936,6.0
937,8.0
938,5.0
939,5.0
940,9.0
941,5.0
942,6.0
943,4.0
944,2.0
945,1.0
946,8.0
947,9.0
948,6.0
949,0.0
950,6.0
951,0.0
952,2.0
953,1.0
954,7.0
955,6.0
956,7.0
957,8.0
958,9.0
959,4.0
960,9.0
961,3.0
962,5.0
963,2.0
964,3.0
965,9.0
966,9.0
967,9.0
968,9.0
969,4.0
970,5.0
971,0.0
972,9.0
973,4.0
974,7.0
975,0.0
976,8.0
977,9.0
978,2.0
979,7.0
980,1.0
981,7.0
982,8.0
983,9.0
984,4.0
985,7.0
986,0.0
987,3.0
988,4.0
989,2.0
990,6.0
991,4.0
992,7.0
993,5.0
994,5.0
995,6.0
996,3.0
997,3.0
998,7.0
999,9.0
1000,0.0
1001,7.0
1002,4.0
1003,7.0
1004,3.0
1005,1.0
1006,5.0
1007,9.0
1008,1.0
1009,5.0
1010,6.0
1011,1.0
1012,0.0
1013,6.0
1014,6.0
1015,8.0
1016,2.0
1017,7.0
1018,1.0
1019,8.0
1020,6.0
1021,1.0
1022,0.0
1023,3.0
1024,8.0
1025,9.0
1026,5.0
1027,9.0
1028,0.0
1029,0.0
1030,8.0
1031,5.0
1032,0.0
1033,1.0
1034,8.0
1035,1.0
1036,5.0
1037,4.0
1038,9.0
1039,5.0
1040,2.0
1041,1.0
1042,7.0
1043,5.0
1044,7.0
1045,2.0
1046,6.0
1047,3.0
1048,5.0
1049,6.0
1050,1.0
1051,6.0
1052,3.0
1053,6.0
1054,1.0
1055,2.0
1056,4.0
1057,7.0
1058,8.0
1059,1.0
1060,6.0
1061,1.0
1062,0.0
1063,9.0
1064,9.0
1065,5.0
1066,8.0
1067,9.0
1068,1.0
1069,4.0
1070,0.0
1071,6.0
1072,9.0
1073,2.0
1074,6.0
1075,4.0
1076,4.0
1077,4.0
1078,1.0
1079,7.0
1080,4.0
1081,5.0
1082,9.0
1083,9.0
1084,1.0
1085,2.0
1086,2.0
1087,7.0
1088,2.0
1089,3.0
1090,4.0
1091,7.0
1092,4.0
1093,7.0
1094,4.0
1095,8.0
1096,9.0
1097,7.0
1098,8.0
1099,3.0
1100,0.0
1101,5.0
1102,7.0
1103,2.0
1104,4.0
1105,4.0
1106,6.0
1107,6.0
1108,9.0
1109,0.0
1110,4.0
1111,1.0
1112,6.0
1113,5.0
1114,4.0
1115,5.0
1116,2.0
1117,2.0
1118,5.0
1119,4.0
1120,0.0
1121,3.0
1122,6.0
1123,3.0
1124,5.0
1125,6.0
1126,1.0
1127,2.0
1128,5.0
1129,0.0
1130,5.0
1131,4.0
1132,7.0
1133,6.0
1134,4.0
1135,0.0
1136,1.0
1137,9.0
1138,3.0
1139,2.0
1140,6.0
1141,9.0
1142,8.0
1143,9.0
1144,3.0
1145,3.0
1146,0.0
1147,8.0
1148,1.0
1149,2.0
1150,6.0
1151,6.0
1152,8.0
1153,0.0
1154,5.0
1155,6.0
1156,9.0
1157,9.0
1158,3.0
1159,1.0
1160,9.0
1161,1.0
1162,8.0
1163,4.0
1164,9.0
1165,0.0
1166,8.0
1167,9.0
1168,8.0
1169,7.0
1170,7.0
1171,4.0
1172,6.0
1173,9.0
1174,3.0
1175,8.0
1176,9.0
1177,2.0
1178,3.0
1179,0.0
1180,4.0
1181,6.0
1182,3.0
1183,5.0
1184,8.0
1185,9.0
1186,6.0
1187,7.0
1188,0.0
1189,9.0
1190,0.0
1191,1.0
1192,9.0
1193,4.0
1194,3.0
1195,5.0
1196,2.0
1197,6.0
1198,0.0
1199,0.0
1200,4.0
1201,4.0
1202,9.0
1203,2.0
1204,5.0
1205,0.0
1206,2.0
1207,6.0
1208,6.0
1209,9.0
1210,8.0
1211,3.0
1212,6.0
1213,2.0
1214,9.0
1215,3.0
1216,1.0
1217,3.0
1218,7.0
1219,2.0
1220,4.0
1221,8.0
1222,4.0
1223,4.0
1224,2.0
1225,8.0
1226,6.0
1227,1.0
1228,2.0
1229,2.0
1230,8.0
1231,1.0
1232,5.0
1233,8.0
1234,5.0
1235,0.0
1236,1.0
1237,5.0
1238,9.0
1239,9.0
1240,2.0
1241,9.0
1242,1.0
1243,8.0
1244,5.0
1245,9.0
1246,1.0
1247,4.0
1248,6.0
1249,2.0
1250,4.0
1251,6.0
1252,6.0
1253,5.0
1254,7.0
1255,9.0
1256,8.0
1257,3.0
1258,8.0
1259,3.0
1260,0.0
1261,1.0
1262,5.0
1263,2.0
1264,9.0
1265,8.0
1266,5.0
1267,7.0
1268,8.0
1269,8.0
1270,4.0
1271,5.0
1272,1.0
1273,4.0
1274,2.0
1275,5.0
1276,1.0
1277,8.0
1278,4.0
1279,4.0
1280,6.0
1281,8.0
1282,8.0
1283,3.0
1284,9.0
1285,6.0
1286,6.0
1287,5.0
1288,8.0
1289,1.0
1290,8.0
1291,5.0
1292,7.0
1293,2.0
1294,9.0
1295,6.0
1296,2.0
1297,2.0
1298,6.0
1299,3.0
1300,1.0
1301,1.0
1302,4.0
1303,6.0
1304,4.0
1305,4.0
1306,4.0
1307,1.0
1308,0.0
1309,4.0
1310,3.0
1311,8.0
1312,4.0
1313,9.0
1314,9.0
1315,9.0
1316,2.0
1317,3.0
1318,3.0
1319,5.0
1320,9.0
1321,8.0
1322,8.0
1323,3.0
1324,2.0
1325,4.0
1326,4.0
1327,5.0
1328,1.0
1329,7.0
1330,0.0
1331,2.0
1332,6.0
1333,4.0
1334,8.0
1335,5.0
1336,8.0
1337,4.0
1338,1.0
1339,3.0
1340,5.0
1341,4.0
1342,3.0
1343,7.0
1344,1.0
1345,9.0
1346,6.0
1347,6.0
1348,8.0
1349,1.0
1350,1.0
1351,6.0
1352,3.0
1353,9.0
1354,8.0
1355,9.0
1356,5.0
1357,4.0
1358,7.0
1359,4.0
1360,6.0
1361,6.0
1362,0.0
1363,5.0
1364,0.0
1365,2.0
1366,8.0
1367,9.0
1368,4.0
1369,3.0
1370,8.0
1371,3.0
1372,7.0
1373,3.0
1374,7.0
1375,6.0
1376,9.0
1377,5.0
1378,9.0
1379,9.0
1380,4.0
1381,7.0
1382,3.0
1383,6.0
1384,0.0
1385,8.0
1386,0.0
1387,7.0
1388,5.0
1389,7.0
1390,3.0
1391,8.0
1392,4.0
1393,0.0
1394,2.0
1395,1.0
1396,8.0
1397,0.0
1398,2.0
1399,3.0
1400,4.0
1401,4.0
1402,4.0
1403,4.0
1404,9.0
1405,0.0
1406,5.0
1407,6.0
1408,2.0
1409,7.0
1410,4.0
1411,7.0
1412,4.0
1413,1.0
1414,0.0
1415,6.0
1416,9.0
1417,8.0
1418,6.0
1419,8.0
1420,3.0
1421,0.0
1422,0.0
1423,3.0
1424,7.0
1425,9.0
1426,4.0
1427,9.0
1428,6.0
1429,5.0
1430,5.0
1431,6.0
1432,9.0
1433,9.0
1434,6.0
1435,4.0
1436,9.0
1437,4.0
1438,0.0
1439,7.0
1440,6.0
1441,8.0
1442,2.0
1443,0.0
1444,0.0
1445,6.0
1446,5.0
1447,6.0
1448,8.0
1449,5.0
1450,7.0
1451,8.0
1452,4.0
1453,3.0
1454,2.0
1455,1.0
1456,3.0
1457,4.0
1458,1.0
1459,7.0
1460,2.0
1461,5.0
1462,3.0
1463,3.0
1464,3.0
1465,2.0
1466,0.0
1467,6.0
1468,4.0
1469,4.0
1470,3.0
1471,8.0
1472,8.0
1473,1.0
1474,1.0
1475,7.0
1476,2.0
1477,8.0
1478,3.0
1479,6.0
1480,8.0
1481,1.0
1482,7.0
1483,9.0
1484,6.0
1485,1.0
1486,2.0
1487,4.0
1488,3.0
1489,3.0
1490,2.0
1491,2.0
1492,9.0
1493,0.0
1494,1.0
1495,8.0
1496,5.0
1497,8.0
1498,2.0
1499,3.0
1500,1.0
1501,4.0
1502,0.0
1503,9.0
1504,0.0
1505,9.0
1506,0.0
1507,9.0
1508,2.0
1509,7.0
1510,9.0
1511,5.0
1512,2.0
1513,0.0
1514,9.0
1515,4.0
1516,0.0
1517,5.0
1518,6.0
1519,4.0
1520,1.0
1521,6.0
1522,2.0
1523,2.0
1524,0.0
1525,1.0
1526,8.0
1527,2.0
1528,2.0
1529,6.0
1530,2.0
1531,3.0
1532,4.0
1533,0.0
1534,2.0
1535,1.0
1536,8.0
1537,5.0
1538,5.0
1539,9.0
1540,2.0
1541,0.0
1542,6.0
1543,3.0
1544,0.0
1545,0.0
1546,3.0
1547,1.0
1548,4.0
1549,3.0
1550,8.0
1551,1.0
1552,8.0
1553,8.0
1554,4.0
1555,7.0
1556,6.0
1557,8.0
1558,6.0
1559,1.0
1560,3.0
1561,6.0
1562,6.0
1563,1.0
1564,3.0
1565,7.0
1566,0.0
1567,6.0
1568,0.0
1569,0.0
1570,7.0
1571,0.0
1572,0.0
1573,8.0
1574,3.0
1575,2.0
1576,9.0
1577,7.0
1578,9.0
1579,9.0
1580,6.0
1581,2.0
1582,1.0
1583,3.0
1584,0.0
1585,6.0
1586,7.0
1587,9.0
1588,8.0
1589,0.0
1590,0.0
1591,4.0
1592,0.0
1593,4.0
1594,7.0
1595,4.0
1596,1.0
1597,2.0
1598,7.0
1599,6.0
1600,4.0
1601,8.0
1602,3.0
1603,4.0
1604,0.0
1605,3.0
1606,1.0
1607,2.0
1608,2.0
1609,5.0
1610,0.0
1611,7.0
1612,4.0
1613,0.0
1614,0.0
1615,3.0
1616,3.0
1617,6.0
1618,9.0
1619,7.0
1620,8.0
1621,4.0
1622,8.0
1623,4.0
1624,0.0
1625,4.0
1626,4.0
1627,8.0
1628,6.0
1629,5.0
1630,2.0
1631,3.0
1632,3.0
1633,5.0
1634,4.0
1635,4.0
1636,6.0
1637,6.0
1638,0.0
1639,4.0
1640,9.0
1641,0.0
1642,6.0
1643,8.0
1644,6.0
1645,6.0
1646,7.0
1647,0.0
1648,1.0
1649,0.0
1650,7.0
1651,9.0
1652,3.0
1653,7.0
1654,8.0
1655,8.0
1656,4.0
1657,6.0
1658,2.0
1659,0.0
1660,2.0
1661,0.0
1662,9.0
1663,4.0
1664,5.0
1665,9.0
1666,3.0
1667,2.0
1668,0.0
1669,1.0
1670,2.0
1671,7.0
1672,8.0
1673,1.0
1674,6.0
1675,2.0
1676,9.0
1677,4.0
1678,7.0
1679,1.0
1680,3.0
1681,4.0
1682,1.0
1683,9.0
1684,4.0
1685,3.0
1686,7.0
1687,3.0
1688,9.0
1689,5.0
1690,1.0
1691,2.0
1692,0.0
1693,6.0
1694,0.0
1695,1.0
1696,6.0
1697,6.0
1698,5.0
1699,9.0
1700,0.0
1701,6.0
1702,1.0
1703,2.0
1704,4.0
1705,2.0
1706,9.0
1707,6.0
1708,0.0
1709,6.0
1710,0.0
1711,2.0
1712,9.0
1713,9.0
1714,6.0
1715,5.0
1716,5.0
1717,6.0
1718,7.0
1719,5.0
1720,0.0
1721,9.0
1722,5.0
1723,4.0
1724,1.0
1725,0.0
1726,0.0
1727,9.0
1728,0.0
1729,6.0
1730,4.0
1731,6.0
1732,1.0
1733,6.0
1734,8.0
1735,2.0
1736,4.0
1737,4.0
1738,6.0
1739,4.0
1740,1.0
1741,0.0
1742,4.0
1743,8.0
1744,8.0
1745,4.0
1746,4.0
1747,4.0
1748,6.0
1749,4.0
1750,0.0
1751,2.0
1752,9.0
1753,9.0
1754,4.0
1755,8.0
1756,3.0
1757,3.0
1758,7.0
1759,5.0
1760,0.0
1761,4.0
1762,8.0
1763,2.0
1764,0.0
1765,4.0
1766,2.0
1767,1.0
1768,7.0
1769,7.0
1770,7.0
1771,5.0
1772,2.0
1773,4.0
1774,4.0
1775,5.0
1776,6.0
1777,6.0
1778,4.0
1779,4.0
1780,3.0
1781,9.0
1782,6.0
1783,2.0
1784,0.0
1785,8.0
1786,6.0
1787,5.0
1788,3.0
1789,1.0
1790,5.0
1791,2.0
1792,8.0
1793,9.0
1794,9.0
1795,7.0
1796,2.0
1797,8.0
1798,6.0
1799,1.0
1800,6.0
1801,2.0
1802,4.0
1803,3.0
1804,0.0
1805,2.0
1806,8.0
1807,0.0
1808,5.0
1809,0.0
1810,0.0
1811,0.0
1812,6.0
1813,6.0
1814,9.0
1815,9.0
1816,2.0
1817,4.0
1818,2.0
1819,2.0
1820,3.0
1821,1.0
1822,1.0
1823,4.0
1824,6.0
1825,1.0
1826,0.0
1827,5.0
1828,6.0
1829,4.0
1830,6.0
1831,6.0
1832,9.0
1833,8.0
1834,7.0
1835,8.0
1836,2.0
1837,2.0
1838,2.0
1839,3.0
1840,4.0
1841,4.0
1842,8.0
1843,6.0
1844,9.0
1845,4.0
1846,4.0
1847,5.0
1848,0.0
1849,7.0
1850,4.0
1851,4.0
1852,5.0
1853,5.0
1854,3.0
1855,0.0
1856,0.0
1857,9.0
1858,8.0
1859,7.0
1860,2.0
1861,8.0
1862,8.0
1863,9.0
1864,3.0
1865,4.0
1866,6.0
1867,3.0
1868,3.0
1869,7.0
1870,5.0
1871,5.0
1872,7.0
1873,0.0
1874,2.0
1875,4.0
1876,6.0
1877,9.0
1878,4.0
1879,6.0
1880,0.0
1881,7.0
1882,7.0
1883,5.0
1884,6.0
1885,2.0
1886,0.0
1887,5.0
1888,5.0
1889,8.0
1890,8.0
1891,8.0
1892,0.0
1893,8.0
1894,9.0
1895,5.0
1896,1.0
1897,2.0
1898,6.0
1899,9.0
1900,0.0
1901,8.0
1902,7.0
1903,7.0
1904,1.0
1905,9.0
1906,7.0
1907,1.0
1908,4.0
1909,9.0
1910,0.0
1911,4.0
1912,4.0
1913,8.0
1914,8.0
1915,0.0
1916,8.0
1917,6.0
1918,8.0
1919,7.0
1920,2.0
1921,7.0
1922,7.0
1923,2.0
1924,1.0
1925,5.0
1926,6.0
1927,9.0
1928,2.0
1929,0.0
1930,2.0
1931,7.0
1932,1.0
1933,2.0
1934,8.0
1935,6.0
1936,9.0
1937,1.0
1938,5.0
1939,7.0
1940,1.0
1941,4.0
1942,6.0
1943,2.0
1944,8.0
1945,7.0
1946,0.0
1947,4.0
1948,3.0
1949,9.0
1950,9.0
1951,2.0
1952,6.0
1953,8.0
1954,3.0
1955,8.0
1956,8.0
1957,1.0
1958,1.0
1959,1.0
1960,2.0
1961,8.0
1962,5.0
1963,0.0
1964,8.0
1965,2.0
1966,2.0
1967,2.0
1968,0.0
1969,9.0
1970,2.0
1971,6.0
1972,3.0
1973,4.0
1974,6.0
1975,4.0
1976,6.0
1977,5.0
1978,9.0
1979,7.0
1980,8.0
1981,8.0
1982,6.0
1983,7.0
1984,4.0
1985,1.0
1986,7.0
1987,4.0
1988,9.0
1989,5.0
1990,1.0
1991,3.0
1992,0.0
1993,5.0
1994,0.0
1995,9.0
1996,2.0
1997,2.0
1998,4.0
1999,1.0
2000,7.0
2001,2.0
2002,5.0
2003,6.0
2004,3.0
2005,3.0
2006,2.0
2007,3.0
2008,9.0
2009,0.0
2010,0.0
2011,6.0
2012,1.0
2013,1.0
2014,4.0
2015,7.0
2016,6.0
2017,4.0
2018,3.0
2019,4.0
2020,7.0
2021,0.0
2022,3.0
2023,3.0
2024,4.0
2025,6.0
2026,9.0
2027,8.0
2028,4.0
2029,9.0
2030,3.0
2031,6.0
2032,1.0
2033,1.0
2034,0.0
2035,5.0
2036,9.0
2037,8.0
2038,3.0
2039,4.0
2040,9.0
2041,4.0
2042,4.0
2043,1.0
2044,1.0
2045,5.0
2046,8.0
2047,8.0
2048,5.0
2049,4.0
2050,3.0
2051,4.0
2052,0.0
2053,7.0
2054,0.0
2055,8.0
2056,8.0
2057,9.0
2058,5.0
2059,1.0
2060,8.0
2061,7.0
2062,4.0
2063,0.0
2064,8.0
2065,1.0
2066,3.0
2067,4.0
2068,6.0
2069,3.0
2070,1.0
2071,4.0
2072,5.0
2073,9.0
2074,0.0
2075,2.0
2076,0.0
2077,4.0
2078,1.0
2079,6.0
2080,7.0
2081,6.0
2082,0.0
2083,2.0
2084,2.0
2085,5.0
2086,1.0
2087,6.0
2088,2.0
2089,0.0
2090,3.0
2091,9.0
2092,1.0
2093,1.0
2094,7.0
2095,0.0
2096,8.0
2097,5.0
2098,6.0
2099,0.0
2100,1.0
2101,9.0
2102,3.0
2103,8.0
2104,3.0
2105,9.0
2106,5.0
2107,6.0
2108,1.0
2109,5.0
2110,5.0
2111,6.0
2112,6.0
2113,1.0
2114,9.0
2115,5.0
2116,5.0
2117,9.0
2118,3.0
2119,3.0
2120,0.0
2121,1.0
2122,5.0
2123,6.0
2124,2.0
2125,9.0
2126,4.0
2127,7.0
2128,4.0
2129,3.0
2130,9.0
2131,6.0
2132,3.0
2133,7.0
2134,1.0
2135,0.0
2136,9.0
2137,7.0
2138,8.0
2139,0.0
2140,8.0
2141,5.0
