,training
597,6
598,4
599,9
600,7
601,6
602,3
603,5
604,1
605,0
606,9
607,2
608,0
609,7
610,0
611,5
612,3
613,9
614,7
615,4
616,8
617,4
618,9
619,3
620,5
621,4
622,3
623,9
624,4
625,3
626,9
627,7
628,1
629,8
630,0
631,3
632,7
633,7
634,5
635,5
636,3
637,4
638,4
639,6
640,4
641,8
642,2
643,1
644,1
645,3
646,4
647,8
648,6
649,6
650,2
651,0
652,5
653,8
654,8
655,2
656,4
657,3
658,1
659,2
660,3
661,5
662,7
663,0
664,2
665,8
666,3
667,5
668,5
669,7
670,5
671,5
672,9
673,0
674,7
675,9
676,9
677,0
678,9
679,7
680,2
681,3
682,3
683,2
684,3
685,9
686,7
687,0
688,2
689,3
690,0
691,7
692,2
693,2
694,3
695,9
696,4
697,4
698,1
699,4
700,1
701,8
702,3
703,2
704,0
705,5
706,1
707,1
708,5
709,9
710,2
711,8
712,9
713,8
714,0
715,6
716,1
717,7
718,0
719,0
720,2
721,2
722,1
723,9
724,6
725,5
726,6
727,4
728,6
729,9
730,8
731,4
732,3
733,0
734,4
735,0
736,4
737,2
738,4
739,7
740,8
741,3
742,3
743,9
744,0
745,4
746,3
747,2
748,1
749,2
750,9
751,4
752,3
753,9
754,7
755,0
756,2
757,2
758,2
759,9
760,2
761,1
762,1
763,2
764,7
765,3
766,0
767,5
768,4
769,7
770,2
771,8
772,9
773,5
774,2
775,6
776,8
777,0
778,1
779,1
780,9
781,0
782,6
783,3
784,5
785,0
786,2
787,1
788,3
789,8
790,2
791,7
792,5
793,6
794,3
795,2
796,6
797,1
798,5
799,8
800,0
801,5
802,0
803,9
804,5
805,0
806,7
807,5
808,4
809,1
810,1
811,1
812,1
813,1
814,1
815,2
816,2
817,0
818,5
819,2
820,5
821,4
822,1
823,8
824,5
825,5
826,4
827,6
828,2
829,0
830,4
831,6
832,6
833,3
834,4
835,3
836,7
837,1
838,8
839,4
840,0
841,2
842,4
843,0
844,2
845,5
846,9
847,4
848,8
849,9
850,0
851,6
852,7
853,4
854,6
855,1
856,5
857,8
858,6
859,6
860,0
861,6
862,4
863,8
864,8
865,4
866,0
867,0
868,9
869,9
870,9
871,4
872,9
873,0
874,3
875,0
876,8
877,3
878,4
879,1
880,0
881,5
882,6
883,0
884,9
885,4
886,7
887,5
888,7
889,0
890,7
891,5
892,0
893,5
894,2
895,1
896,0
897,6
898,4
899,2
900,8
901,9
902,9
903,2
904,7
905,9
906,2
907,1
908,5
909,2
910,4
911,8
912,8
913,5
914,8
915,0
916,2
917,7
918,1
919,9
920,1
921,2
922,3
923,3
924,0
925,0
926,0
927,8
928,2
929,2
930,3
931,0
932,5
933,6
934,2
935,9
936,2
937,5
938,8
939,1
940,0
941,2
942,8
943,7
944,3
945,7
946,5
947,4
948,3
949,7
950,0
951,4
952,0
953,7
954,3
955,2
956,5
957,8
958,6
959,8
960,5
961,2
962,3
963,5
964,2
965,8
966,6
967,6
968,6
969,6
970,2
971,6
972,5
973,0
974,4
975,0
976,4
977,7
978,5
979,1
980,3
981,9
982,8
983,7
984,8
985,5
986,2
987,5
988,1
989,6
990,0
991,1
992,2
993,1
994,1
995,0
996,0
997,4
998,0
999,0
1000,3
1001,1
1002,4
1003,9
1004,1
1005,5
1006,1
1007,1
1008,6
1009,7
1010,3
1011,5
1012,1
1013,3
1014,2
1015,4
1016,6
1017,3
1018,6
1019,3
1020,2
1021,7
1022,3
1023,1
1024,6
1025,3
1026,7
1027,8
1028,1
1029,8
1030,7
1031,1
1032,7
1033,9
1034,6
1035,3
1036,8
1037,6
1038,1
1039,0
1040,1
1041,4
1042,6
1043,6
1044,3
1045,4
1046,2
1047,7
1048,4
1049,0
1050,8
1051,0
1052,0
1053,2
1054,0
1055,0
1056,7
1057,2
1058,4
1059,9
1060,3
1061,7
1062,5
1063,3
1064,6
1065,9
1066,0
1067,8
1068,8
1069,5
1070,1
1071,7
1072,0
1073,4
1074,1
1075,5
1076,8
1077,6
1078,4
1079,7
1080,5
1081,9
1082,1
1083,1
1084,3
1085,3
1086,4
1087,0
1088,5
1089,7
1090,1
1091,8
1092,1
1093,6
1094,4
1095,0
1096,6
1097,5
1098,3
1099,8
1100,8
1101,3
1102,9
1103,4
1104,2
1105,5
1106,7
1107,8
1108,9
1109,8
1110,0
1111,6
1112,2
1113,2
1114,7
1115,4
1116,5
1117,7
1118,1
1119,8
1120,4
1121,3
1122,9
1123,9
1124,9
1125,9
1126,3
1127,3
1128,1
1129,4
1130,7
1131,8
1132,0
1133,5
1134,2
1135,4
1136,9
1137,4
1138,0
1139,0
1140,1
1141,0
1142,5
1143,3
1144,9
1145,1
1146,2
1147,7
1148,6
1149,8
1150,3
1151,6
1152,7
1153,2
1154,9
1155,1
1156,2
1157,3
1158,1
1159,0
1160,3
1161,9
1162,4
1163,5
1164,4
1165,4
1166,6
1167,7
1168,5
1169,4
1170,5
1171,6
1172,8
1173,2
1174,7
1175,8
1176,1
1177,0
1178,3
1179,9
1180,7
1181,7
1182,5
1183,2
1184,7
1185,4
1186,4
1187,1
1188,1
1189,3
1190,4
1191,9
1192,4
1193,0
1194,8
1195,5
1196,1
1197,8
1198,5
1199,4
1200,1
1201,8
1202,3
1203,4
1204,4
1205,8
1206,7
1207,1
1208,8
1209,5
1210,8
1211,7
1212,0
1213,9
1214,5
1215,4
1216,6
1217,5
1218,8
1219,1
1220,3
1221,4
1222,6
1223,8
1224,2
1225,2
1226,4
1227,3
1228,9
1229,9
1230,0
1231,7
1232,2
1233,4
1234,9
1235,3
1236,7
1237,3
1238,4
1239,9
1240,9
1241,5
1242,0
1243,3
1244,7
1245,5
1246,4
1247,7
1248,6
1249,7
1250,9
1251,8
1252,0
1253,7
1254,1
1255,6
1256,7
1257,1
1258,4
1259,8
1260,5
1261,3
1262,0
1263,1
1264,9
1265,2
1266,0
1267,3
1268,1
1269,8
1270,2
1271,6
1272,2
1273,3
1274,9
1275,1
1276,4
1277,3
1278,9
1279,3
1280,9
1281,8
1282,7
1283,1
1284,4
1285,6
1286,5
1287,0
1288,2
1289,0
1290,4
1291,0
1292,9
1293,5
1294,6
1295,5
1296,0
1297,8
1298,7
1299,1
1300,8
1301,0
1302,2
1303,4
1304,4
1305,3
1306,5
1307,9
1308,3
1309,6
1310,2
1311,9
1312,6
1313,4
1314,4
1315,5
1316,7
1317,9
1318,9
1319,4
1320,5
1321,6
1322,4
1323,0
1324,4
1325,9
1326,6
1327,2
1328,7
1329,3
1330,4
1331,1
1332,0
1333,8
1334,2
1335,9
1336,0
1337,2
1338,4
1339,9
1340,2
1341,1
1342,5
1343,4
1344,2
1345,0
1346,0
1347,1
1348,5
1349,3
1350,0
1351,0
1352,4
1353,4
1354,0
1355,2
1356,9
1357,2
1358,1
1359,6
1360,3
1361,3
1362,6
1363,9
1364,3
1365,6
1366,6
1367,0
1368,4
1369,6
1370,7
1371,7
1372,0
1373,2
1374,7
1375,4
1376,0
1377,2
1378,6
1379,0
1380,1
1381,0
1382,2
1383,3
1384,9
1385,1
1386,6
1387,6
1388,1
1389,4
1390,2
1391,4
1392,5
1393,6
1394,8
1395,2
1396,5
1397,9
1398,8
1399,7
1400,6
1401,3
1402,7
1403,2
1404,8
1405,6
1406,9
1407,8
1408,4
1409,1
1410,9
1411,2
1412,7
1413,9
1414,8
1415,2
1416,1
1417,6
1418,1
1419,5
1420,9
1421,2
1422,2
1423,8
1424,9
1425,5
1426,2
1427,1
1428,5
1429,2
1430,2
1431,0
1432,9
1433,9
1434,7
1435,3
1436,6
1437,5
1438,8
1439,8
1440,7
1441,0
1442,5
1443,3
1444,8
1445,3
1446,4
1447,8
1448,1
1449,4
1450,9
1451,4
1452,1
1453,9
1454,6
1455,6
1456,2
1457,0
1458,0
1459,2
1460,2
1461,7
1462,5
1463,1
1464,5
1465,8
1466,0
1467,6
1468,8
1469,8
1470,4
1471,2
1472,1
1473,7
1474,9
1475,8
1476,0
1477,5
1478,2
1479,4
1480,7
1481,9
1482,6
1483,1
1484,1
1485,7
1486,2
1487,1
1488,7
1489,5
1490,4
1491,9
1492,1
1493,7
1494,1
1495,2
1496,2
1497,5
1498,0
1499,1
1500,1
1501,4
1502,7
1503,4
1504,2
1505,9
1506,7
1507,3
1508,0
1509,8
1510,2
1511,7
1512,0
1513,2
1514,5
1515,9
1516,8
1517,3
1518,6
1519,1
1520,0
1521,4
1522,2
1523,6
1524,9
1525,3
1526,2
1527,9
1528,4
1529,1
1530,7
1531,8
1532,1
1533,9
1534,5
1535,0
1536,0
1537,7
1538,4
1539,1
1540,6
1541,3
1542,9
1543,6
1544,4
1545,2
1546,4
1547,8
1548,7
1549,1
1550,4
1551,4
1552,0
1553,1
1554,0
1555,0
1556,5
1557,4
1558,6
1559,4
1560,4
1561,7
1562,6
1563,1
1564,6
1565,6
1566,5
1567,3
1568,7
1569,0
1570,5
1571,1
1572,7
1573,2
1574,7
1575,3
1576,9
1577,6
1578,9
1579,9
1580,2
1581,7
1582,4
1583,8
1584,7
1585,8
1586,4
1587,2
1588,2
1589,8
1590,3
1591,0
1592,1
1593,4
1594,4
1595,7
1596,0
1597,1
1598,7
1599,1
1600,4
1601,2
1602,9
1603,0
1604,6
1605,0
1606,9
1607,4
1608,3
1609,2
1610,2
1611,5
1612,7
1613,9
1614,9
1615,8
1616,2
1617,3
1618,9
1619,9
1620,4
1621,5
1622,0
1623,9
1624,8
1625,2
1626,2
1627,7
1628,3
1629,2
1630,9
1631,8
1632,3
1633,6
1634,6
1635,1
1636,2
1637,7
1638,8
1639,5
1640,9
1641,7
1642,2
1643,8
1644,3
1645,0
1646,5
1647,7
1648,0
1649,3
1650,9
1651,0
1652,0
1653,5
1654,0
1655,4
1656,9
1657,8
1658,3
1659,6
1660,1
1661,9
1662,9
1663,6
1664,2
1665,3
1666,4
1667,1
1668,4
1669,2
1670,9
1671,7
1672,8
1673,1
1674,3
1675,3
1676,4
1677,5
1678,2
1679,1
1680,6
1681,2
1682,2
1683,2
1684,7
1685,2
1686,9
1687,0
1688,9
1689,4
1690,7
1691,0
1692,2
1693,6
1694,3
1695,1
1696,2
1697,2
1698,5
1699,9
1700,2
1701,5
1702,8
1703,2
1704,2
1705,6
1706,9
1707,4
1708,9
1709,8
1710,8
1711,7
1712,5
1713,7
1714,5
1715,4
1716,0
1717,8
1718,9
1719,2
1720,6
1721,5
1722,9
1723,5
1724,0
1725,1
1726,8
1727,4
1728,3
1729,9
1730,9
1731,3
1732,3
1733,3
1734,6
1735,9
1736,2
1737,9
1738,4
1739,7
1740,4
1741,6
1742,9
1743,9
1744,9
1745,0
1746,0
1747,1
1748,4
1749,1
1750,4
1751,8
1752,0
1753,2
1754,5
1755,9
1756,4
1757,9
1758,8
1759,7
1760,8
1761,0
1762,4
1763,4
1764,5
1765,1
1766,9
1767,0
1768,9
1769,3
1770,9
1771,7
1772,0
1773,2
1774,0
1775,8
1776,3
1777,0
1778,4
1779,8
1780,3
1781,6
1782,7
1783,0
1784,7
1785,5
1786,2
1787,3
1788,4
1789,2
1790,4
1791,8
1792,1
1793,9
1794,2
1795,1
1796,4
1797,0
1798,1
1799,4
1800,8
1801,3
1802,3
1803,8
1804,4
1805,9
1806,1
1807,9
1808,4
1809,3
1810,2
1811,5
1812,3
1813,4
1814,0
1815,4
1816,0
1817,0
1818,4
1819,5
1820,5
1821,0
1822,4
1823,4
1824,4
1825,1
1826,7
1827,8
1828,9
1829,0
1830,3
1831,0
1832,7
1833,5
1834,3
1835,2
1836,1
1837,3
1838,7
1839,4
1840,4
1841,4
1842,9
1843,3
1844,5
1845,5
1846,0
1847,8
1848,5
1849,0
1850,1
1851,5
1852,3
1853,8
1854,9
1855,0
1856,4
1857,0
1858,7
1859,8
1860,3
1861,7
1862,5
1863,5
1864,5
1865,3
1866,8
1867,4
1868,1
1869,5
1870,7
1871,9
1872,9
1873,9
1874,3
1875,6
1876,7
1877,9
1878,0
1879,7
1880,4
1881,2
1882,3
1883,1
1884,6
1885,7
1886,1
1887,2
1888,0
1889,1
1890,2
1891,2
1892,7
1893,7
1894,1
1895,4
1896,5
1897,9
1898,0
1899,6
1900,3
1901,0
1902,2
1903,6
1904,5
1905,1
1906,7
1907,0
1908,0
1909,9
1910,3
1911,9
1912,5
1913,0
1914,2
1915,7
1916,4
1917,0
1918,8
1919,3
1920,9
1921,7
1922,5
1923,4
1924,3
1925,6
1926,7
1927,1
1928,6
1929,3
1930,6
1931,5
1932,3
1933,8
1934,1
1935,2
1936,7
1937,1
1938,5
1939,4
1940,5
1941,3
1942,4
1943,8
1944,8
1945,9
1946,1
1947,7
1948,2
1949,2
1950,4
1951,6
1952,0
1953,1
1954,7
1955,2
1956,3
1957,6
1958,6
1959,7
1960,4
1961,4
1962,8
1963,5
1964,8
1965,0
1966,6
1967,9
1968,5
1969,9
1970,9
1971,9
1972,1
1973,9
1974,3
1975,6
1976,2
1977,7
1978,6
1979,8
1980,5
1981,4
1982,0
1983,2
1984,4
1985,7
1986,0
1987,4
1988,1
1989,7
1990,6
1991,3
1992,0
1993,7
1994,0
1995,7
1996,2
1997,9
1998,4
1999,8
2000,7
2001,1
2002,2
2003,0
2004,7
2005,0
2006,5
2007,9
2008,9
2009,4
2010,9
2011,6
2012,6
2013,5
2014,8
2015,4
2016,1
2017,6
2018,0
2019,0
2020,6
2021,8
2022,1
2023,7
2024,6
2025,6
2026,3
2027,9
2028,9
2029,8
2030,2
2031,2
2032,2
2033,1
2034,4
2035,8
2036,1
2037,6
2038,6
2039,8
2040,6
2041,4
2042,0
2043,8
2044,1
2045,8
2046,2
2047,2
2048,1
2049,2
2050,0
2051,6
2052,6
2053,9
2054,2
2055,5
2056,9
2057,4
2058,8
2059,2
2060,3
2061,0
2062,5
2063,8
2064,4
2065,2
2066,6
2067,3
2068,4
2069,9
2070,2
2071,6
2072,8
2073,2
2074,7
2075,2
2076,9
2077,9
2078,1
2079,9
2080,2
2081,6
2082,2
2083,8
2084,4
2085,1
2086,8
2087,3
2088,6
2089,5
2090,8
2091,4
2092,6
2093,7
2094,1
2095,2
2096,0
2097,9
2098,6
2099,1
2100,5
2101,2
2102,3
2103,1
2104,7
2105,9
2106,5
2107,0
2108,2
2109,7
2110,4
2111,1
2112,5
2113,9
2114,7
2115,6
2116,5
2117,9
2118,6
2119,0
2120,3
2121,5
2122,2
2123,8
2124,0
2125,7
2126,7
2127,2
2128,1
2129,8
2130,6
2131,4
2132,5
2133,6
2134,4
2135,9
2136,2
2137,1
2138,1
2139,3
2140,4
2141,0
2142,4
2143,6
2144,7
2145,0
2146,9
2147,0
2148,6
2149,2
2150,6
2151,0
2152,3
2153,4
2154,5
2155,2
2156,8
2157,5
2158,3
2159,3
2160,5
2161,8
2162,4
2163,1
2164,6
2165,2
2166,8
2167,4
2168,9
2169,0
2170,0
2171,1
2172,7
2173,0
2174,7
2175,2
2176,7
2177,9
2178,6
2179,4
2180,9
2181,8
2182,9
2183,7
2184,8
2185,7
2186,9
2187,4
2188,0
2189,5
2190,4
2191,3
2192,6
2193,9
2194,1
2195,4
2196,2
2197,4
2198,2
2199,7
2200,4
2201,6
2202,7
2203,6
2204,2
2205,7
2206,4
2207,7
2208,8
2209,7
2210,1
2211,4
2212,1
2213,2
2214,4
2215,4
2216,6
2217,5
2218,5
2219,9
2220,9
2221,6
2222,2
2223,8
2224,3
2225,6
2226,8
2227,7
2228,7
2229,8
2230,5
2231,2
2232,9
2233,9
2234,7
2235,0
2236,9
2237,7
2238,0
2239,0
2240,2
2241,2
2242,4
2243,8
2244,3
2245,4
2246,3
2247,4
2248,5
2249,3
2250,0
2251,2
2252,5
2253,9
2254,8
2255,0
2256,1
2257,3
2258,9
2259,0
2260,3
2261,2
2262,5
2263,4
2264,5
2265,8
2266,2
2267,1
2268,2
2269,1
2270,6
2271,7
2272,6
2273,1
2274,2
2275,3
2276,8
2277,6
2278,5
2279,0
2280,4
2281,2
2282,2
2283,3
2284,8
2285,8
2286,5
2287,3
2288,6
2289,9
2290,6
2291,9
2292,9
2293,2
2294,1
2295,4
2296,7
2297,7
2298,6
2299,1
2300,1
2301,5
2302,9
2303,3
2304,1
2305,3
2306,0
2307,8
2308,6
2309,0
2310,5
2311,6
2312,7
2313,0
2314,2
2315,6
2316,8
2317,8
2318,3
2319,6
2320,2
2321,6
2322,9
2323,6
2324,8
2325,2
2326,2
2327,3
2328,6
2329,1
2330,2
2331,2
2332,5
2333,5
2334,8
2335,9
2336,1
2337,4
2338,3
2339,4
2340,2
2341,1
2342,4
2343,3
2344,8
2345,7
2346,8
2347,4
2348,8
2349,5
2350,4
2351,2
2352,1
2353,9
2354,5
2355,8
2356,4
2357,5
2358,8
2359,9
2360,2
2361,0
2362,2
2363,1
2364,1
2365,3
2366,0
2367,8
2368,0
2369,0
2370,7
2371,8
2372,0
2373,5
2374,9
2375,0
2376,2
2377,5
2378,2
2379,4
2380,4
2381,3
2382,1
2383,3
2384,5
2385,1
2386,8
2387,5
2388,6
2389,1
2390,5
2391,6
2392,2
2393,2
2394,7
2395,7
2396,5
2397,4
2398,0
2399,6
2400,6
2401,1
2402,2
2403,0
2404,2
2405,3
2406,5
2407,2
2408,0
2409,8
2410,2
2411,4
2412,0
2413,6
2414,9
2415,4
2416,5
2417,3
2418,4
2419,3
2420,1
2421,8
2422,1
2423,4
2424,3
2425,2
2426,3
2427,2
2428,6
2429,7
2430,1
2431,4
2432,5
2433,0
2434,6
2435,3
2436,8
2437,0
2438,3
2439,3
2440,6
2441,5
2442,1
2443,5
2444,3
2445,2
2446,4
2447,3
2448,6
2449,5
2450,8
2451,4
2452,6
2453,6
2454,6
2455,3
2456,2
2457,8
2458,9
2459,9
2460,4
2461,3
2462,7
2463,5
2464,3
2465,9
2466,2
2467,7
2468,6
2469,3
2470,4
2471,1
2472,6
2473,2
2474,1
2475,4
2476,2
2477,6
2478,8
2479,0
2480,2
2481,6
2482,8
2483,2
2484,2
2485,9
2486,9
2487,9
2488,5
2489,4
2490,2
2491,2
2492,0
2493,9
2494,0
2495,7
2496,2
2497,6
2498,6
2499,9
2500,0
2501,2
2502,8
2503,2
2504,7
2505,3
2506,3
2507,5
2508,9
2509,2
2510,9
2511,2
2512,6
2513,0
2514,5
2515,2
2516,8
2517,7
2518,4
2519,4
2520,8
2521,4
2522,9
2523,3
2524,9
2525,7
2526,5
2527,8
2528,2
2529,8
2530,1
2531,3
2532,5
2533,7
2534,0
2535,9
2536,7
2537,1
2538,6
2539,5
2540,1
2541,9
2542,1
2543,5
2544,1
2545,4
2546,0
2547,5
2548,0
2549,5
2550,9
2551,7
2552,4
2553,1
2554,2
2555,9
2556,6
2557,6
2558,8
2559,8
2560,0
2561,4
2562,0
2563,5
2564,2
2565,9
2566,0
2567,1
2568,6
2569,1
2570,9
2571,2
2572,4
2573,7
2574,4
2575,3
2576,8
2577,2
2578,8
2579,8
2580,3
2581,2
2582,4
2583,9
2584,4
2585,0
2586,5
2587,2
2588,4
2589,0
2590,7
2591,7
2592,8
2593,0
2594,2
2595,9
2596,6
2597,9
2598,6
2599,6
2600,0
2601,6
2602,2
2603,2
2604,3
2605,0
2606,1
2607,1
2608,4
2609,3
2610,4
2611,5
2612,3
2613,6
2614,4
2615,2
2616,2
2617,3
2618,0
2619,0
2620,2
2621,5
2622,2
2623,7
2624,9
2625,3
2626,6
2627,5
2628,6
2629,6
2630,2
2631,3
2632,9
2633,9
2634,4
2635,5
2636,4
2637,6
2638,3
2639,8
2640,3
2641,4
2642,3
2643,0
2644,1
2645,9
2646,2
2647,9
2648,0
2649,1
2650,8
2651,4
2652,5
2653,2
2654,8
2655,1
2656,8
2657,0
2658,9
2659,8
2660,9
2661,4
2662,2
2663,0
2664,9
2665,0
2666,5
2667,3
2668,8
2669,0
2670,0
2671,7
2672,9
2673,3
2674,1
2675,6
2676,7
2677,3
2678,0
2679,6
2680,5
2681,2
2682,0
2683,4
2684,9
2685,6
2686,7
2687,0
2688,8
2689,7
2690,5
2691,8
2692,2
2693,6
2694,6
2695,9
2696,3
2697,6
2698,2
2699,3
2700,1
2701,6
2702,0
2703,8
2704,0
2705,6
2706,2
2707,3
2708,8
2709,2
2710,4
2711,6
2712,2
2713,9
2714,7
2715,9
2716,4
2717,8
2718,6
2719,9
2720,1
2721,9
2722,0
2723,8
2724,5
2725,2
2726,0
2727,8
2728,2
2729,4
2730,0
2731,5
2732,4
2733,3
2734,3
2735,5
2736,3
2737,8
2738,9
2739,1
2740,7
2741,0
2742,2
2743,4
2744,4
2745,6
2746,9
2747,0
2748,8
2749,5
2750,1
2751,6
2752,6
2753,2
2754,9
2755,2
2756,5
2757,1
2758,2
2759,4
2760,1
2761,3
2762,0
2763,3
2764,8
2765,6
2766,6
2767,2
2768,0
2769,3
2770,2
2771,1
2772,8
2773,2
2774,9
2775,1
2776,7
2777,2
2778,8
2779,0
2780,2
2781,2
2782,8
2783,4
2784,0
2785,6
2786,7
2787,4
2788,6
2789,7
2790,5
2791,4
2792,0
2793,2
2794,8
2795,1
2796,1
2797,9
2798,6
2799,6
2800,1
2801,5
2802,0
2803,2
2804,5
2805,7
2806,0
2807,6
2808,7
2809,8
2810,0
2811,4
2812,6
2813,6
2814,8
2815,0
2816,5
2817,4
2818,3
2819,3
2820,4
2821,8
2822,2
2823,3
2824,0
2825,0
2826,3
2827,9
2828,9
2829,9
2830,8
2831,1
2832,0
2833,9
2834,8
2835,7
2836,5
2837,8
2838,9
2839,5
2840,0
2841,9
2842,3
2843,3
2844,9
2845,4
2846,1
2847,6
2848,5
2849,0
2850,1
2851,6
2852,1
2853,2
2854,2
2855,7
2856,5
2857,8
2858,1
2859,0
2860,2
2861,4
2862,8
2863,1
2864,9
2865,6
2866,9
2867,8
2868,8
2869,4
2870,9
2871,0
2872,3
2873,5
2874,5
2875,4
2876,8
2877,9
2878,8
2879,1
2880,1
2881,7
2882,7
2883,2
2884,4
2885,8
2886,5
2887,7
2888,3
2889,2
2890,0
2891,8
2892,5
2893,1
2894,1
2895,4
2896,4
2897,7
2898,5
2899,4
2900,1
2901,2
2902,1
2903,1
2904,1
2905,8
2906,6
2907,4
2908,7
2909,0
2910,8
2911,7
2912,7
2913,1
2914,9
2915,6
2916,5
2917,0
2918,7
2919,4
2920,8
2921,5
2922,9
2923,2
2924,2
2925,2
2926,9
2927,3
2928,6
2929,2
2930,1
2931,4
2932,1
2933,9
2934,7
2935,4
2936,4
2937,7
2938,1
2939,5
2940,2
2941,5
2942,4
2943,0
2944,5
2945,8
2946,2
2947,8
2948,2
2949,7
2950,0
2951,8
2952,0
2953,1
2954,0
2955,6
2956,4
2957,7
2958,6
2959,0
2960,6
2961,3
2962,1
2963,3
2964,7
2965,7
2966,5
2967,9
2968,3
2969,2
2970,5
2971,7
2972,7
2973,7
2974,6
2975,0
2976,9
2977,0
2978,4
2979,5
2980,3
2981,4
2982,2
2983,5
2984,7
2985,8
2986,8
2987,9
2988,4
2989,3
2990,2
2991,1
2992,7
2993,3
2994,7
2995,6
2996,4
2997,9
