,training
353,7
354,1
355,5
356,3
357,8
358,1
359,2
360,8
361,3
362,2
363,3
364,9
365,8
366,0
367,5
368,4
369,2
370,7
371,6
372,6
373,6
374,9
375,3
376,6
377,3
378,6
379,7
380,8
381,9
382,3
383,4
384,1
385,7
386,1
387,3
388,9
389,0
390,4
391,8
392,4
393,4
394,2
395,6
396,6
397,6
398,5
399,9
400,5
401,2
402,4
403,5
404,0
405,4
406,1
407,4
408,9
409,7
410,3
411,2
412,2
413,2
414,1
415,9
416,1
417,8
418,2
419,0
420,8
421,5
422,3
423,3
424,9
425,9
426,4
427,4
428,4
429,1
430,6
431,0
432,7
433,4
434,0
435,1
436,9
437,0
438,2
439,1
440,9
441,1
442,7
443,5
444,3
445,2
446,8
447,6
448,9
449,6
450,2
451,4
452,9
453,8
454,4
455,8
456,8
457,4
458,9
459,3
460,9
461,3
462,9
463,9
464,8
465,7
466,7
467,3
468,6
469,5
470,3
471,8
472,8
473,5
474,1
475,3
476,9
477,8
478,9
479,3
480,1
481,8
482,0
483,6
484,3
485,7
486,0
487,7
488,5
489,7
490,0
491,6
492,5
493,0
494,5
495,8
496,8
497,6
498,3
499,8
500,1
501,9
502,0
503,9
504,6
505,1
506,1
507,7
508,3
509,5
510,1
511,2
512,5
513,9
514,3
515,0
516,5
517,0
518,1
519,8
520,3
521,1
522,0
523,0
524,7
525,0
526,4
527,8
528,7
529,2
530,0
531,1
532,7
533,2
534,2
535,7
536,2
537,8
538,9
539,6
540,0
541,5
542,0
543,4
544,1
545,1
546,9
547,3
548,0
549,6
550,9
551,2
552,9
553,1
554,4
555,0
556,5
557,1
558,1
559,0
560,1
561,2
562,6
563,1
564,1
565,0
566,7
567,4
568,0
569,1
570,9
571,6
572,9
573,5
574,2
575,8
576,4
577,1
578,2
579,5
580,7
581,6
582,6
583,9
584,2
585,0
586,1
587,1
588,1
589,8
590,1
591,0
592,4
593,9
594,3
595,3
596,1
597,8
598,5
599,5
600,2
601,3
602,5
603,6
604,2
605,2
606,1
607,5
608,4
609,4
610,1
611,7
612,1
613,4
614,7
615,9
616,6
617,0
618,7
619,5
620,8
621,5
622,1
623,1
624,8
625,7
626,4
627,8
628,8
629,4
630,0
631,1
632,0
633,2
634,2
635,8
636,6
637,9
638,5
639,2
640,2
641,2
642,7
643,2
644,7
645,5
646,5
647,3
648,9
649,8
650,7
651,4
652,1
653,6
654,9
655,4
656,8
657,5
658,2
659,9
660,7
661,1
662,9
663,1
664,2
665,0
666,3
667,6
668,3
669,9
670,2
671,7
672,7
673,3
674,5
675,3
676,5
677,1
678,6
679,1
680,3
681,9
682,8
683,5
684,4
685,2
686,3
687,7
688,3
689,6
690,0
691,1
692,6
693,5
694,7
695,9
696,4
697,3
698,4
699,6
700,3
701,0
702,6
703,0
704,9
705,2
706,7
707,5
708,8
709,7
710,0
711,0
712,2
713,4
714,5
715,0
716,5
717,8
718,3
719,2
720,4
721,0
722,2
723,0
724,3
725,1
726,0
727,8
728,7
729,0
730,5
731,4
732,3
733,3
734,3
735,4
736,5
737,6
738,7
739,4
740,5
741,4
742,7
743,8
744,5
745,2
746,9
747,0
748,3
749,2
750,1
751,1
752,6
753,9
754,1
755,8
756,7
757,2
758,6
759,9
760,4
761,6
762,2
763,9
764,5
765,0
766,4
767,8
768,2
769,9
770,4
771,7
772,6
773,1
774,2
775,6
776,6
777,6
778,2
779,3
780,0
781,4
782,3
783,2
784,8
785,8
786,5
787,6
788,1
789,9
790,0
791,1
792,4
793,0
794,2
795,1
796,1
797,3
798,5
799,5
800,4
801,5
802,4
803,3
804,2
805,8
806,1
807,6
808,5
809,2
810,0
811,5
812,8
813,5
814,9
815,8
816,6
817,1
818,8
819,2
820,5
821,4
822,4
823,8
824,7
825,3
826,2
827,9
828,5
829,1
830,2
831,8
832,7
833,7
834,4
835,4
836,5
837,1
838,7
839,5
840,6
841,2
842,5
843,1
844,7
845,7
846,0
847,7
848,5
849,0
850,6
851,5
852,6
853,1
854,9
855,9
856,1
857,2
858,8
859,5
860,5
861,1
862,2
863,1
864,0
865,2
866,2
867,7
868,6
869,1
870,2
871,8
872,0
873,3
874,4
875,6
876,0
877,5
878,9
879,1
880,6
881,5
882,6
883,3
884,6
885,6
886,3
887,0
888,1
889,5
890,7
891,3
892,7
893,1
894,2
895,6
896,0
897,0
898,0
899,4
900,3
901,0
902,7
903,5
904,3
905,2
906,0
907,8
908,8
909,9
910,8
911,5
912,4
913,9
914,8
915,0
916,4
917,1
918,2
919,8
920,6
921,3
922,4
923,3
924,0
925,1
926,6
927,4
928,6
929,3
930,7
931,8
932,5
933,5
934,0
935,2
936,7
937,8
938,9
939,4
940,0
941,6
942,5
943,0
944,9
945,5
946,7
947,4
948,1
949,8
950,2
951,5
952,0
953,3
954,5
955,0
956,1
957,3
958,6
959,6
960,0
961,4
962,0
963,6
964,2
965,8
966,4
967,9
968,2
969,1
970,4
971,5
972,1
973,0
974,4
975,5
976,2
977,1
978,7
979,3
980,0
981,3
982,8
983,6
984,8
985,5
986,7
987,0
988,1
989,4
990,9
991,0
992,2
993,2
994,4
995,8
996,9
997,9
998,0
999,8
1000,6
1001,0
1002,3
1003,7
1004,0
1005,7
1006,7
1007,5
1008,4
1009,6
1010,1
1011,7
1012,0
1013,1
1014,4
1015,2
1016,4
1017,2
1018,4
1019,7
1020,2
1021,3
1022,3
1023,8
1024,0
1025,8
1026,0
1027,8
1028,6
1029,5
1030,2
1031,3
1032,2
1033,4
1034,5
1035,7
1036,2
1037,4
1038,3
1039,9
1040,5
1041,2
1042,3
1043,8
1044,8
1045,7
1046,4
1047,9
1048,7
1049,4
1050,5
1051,2
1052,1
1053,1
1054,4
1055,7
1056,7
1057,0
1058,3
1059,8
1060,5
1061,0
1062,1
1063,4
1064,3
1065,6
1066,6
1067,7
1068,2
1069,2
1070,3
1071,1
1072,8
1073,1
1074,1
1075,5
1076,3
1077,3
1078,9
1079,7
1080,6
1081,4
1082,5
1083,2
1084,7
1085,3
1086,4
1087,2
1088,8
1089,3
1090,8
1091,5
1092,3
1093,3
1094,6
1095,0
1096,0
1097,7
1098,7
1099,5
1100,6
1101,0
1102,5
1103,9
1104,2
1105,1
1106,9
1107,4
1108,9
1109,2
1110,5
1111,1
1112,8
1113,0
1114,5
1115,2
1116,0
1117,2
1118,0
1119,6
1120,9
1121,2
1122,2
1123,8
1124,3
1125,1
1126,2
1127,7
1128,4
1129,7
1130,6
1131,9
1132,1
1133,3
1134,9
1135,5
1136,3
1137,3
1138,9
1139,9
1140,4
1141,3
1142,9
1143,8
1144,2
1145,5
1146,6
1147,2
1148,5
1149,2
1150,5
1151,8
1152,3
1153,8
1154,7
1155,8
1156,4
1157,4
1158,4
1159,5
1160,7
1161,1
1162,5
1163,7
1164,3
1165,7
1166,7
1167,1
1168,9
1169,2
1170,4
1171,2
1172,3
1173,5
1174,8
1175,4
1176,7
1177,4
1178,0
1179,2
1180,3
1181,0
1182,6
1183,2
1184,1
1185,6
1186,3
1187,2
1188,7
1189,2
1190,4
1191,9
1192,6
1193,4
1194,1
1195,6
1196,8
1197,6
1198,7
1199,1
1200,5
1201,2
1202,0
1203,0
1204,9
1205,2
1206,3
1207,9
1208,9
1209,7
1210,3
1211,3
1212,1
1213,5
1214,1
1215,4
1216,4
1217,2
1218,4
1219,0
1220,9
1221,7
1222,8
1223,0
1224,6
1225,7
1226,3
1227,2
1228,6
1229,8
1230,7
1231,4
1232,3
1233,1
1234,3
1235,8
1236,1
1237,3
1238,8
1239,6
1240,7
1241,3
1242,5
1243,0
1244,9
1245,1
1246,9
1247,4
1248,8
1249,3
1250,6
1251,3
1252,8
1253,5
1254,4
1255,9
1256,2
1257,8
1258,6
1259,2
1260,9
1261,5
1262,0
1263,3
1264,8
1265,6
1266,5
1267,7
1268,4
1269,4
1270,1
1271,0
1272,9
1273,4
1274,4
1275,9
1276,7
1277,7
1278,9
1279,8
1280,9
1281,5
1282,1
1283,2
1284,9
1285,1
1286,6
1287,9
1288,3
1289,5
1290,5
1291,8
1292,0
1293,9
1294,0
1295,6
1296,3
1297,4
1298,8
1299,0
1300,0
1301,6
1302,7
1303,4
1304,7
1305,4
1306,8
1307,5
1308,4
1309,2
1310,6
1311,2
1312,0
1313,5
1314,2
1315,3
1316,8
1317,9
1318,6
1319,3
1320,6
1321,2
1322,9
1323,6
1324,2
1325,9
1326,7
1327,9
1328,2
1329,2
1330,3
1331,1
1332,9
1333,1
1334,8
1335,1
1336,2
1337,6
1338,7
1339,3
1340,3
1341,0
1342,7
1343,3
1344,1
1345,4
1346,1
1347,2
1348,4
1349,2
1350,6
1351,0
1352,4
1353,3
1354,2
1355,8
1356,1
1357,2
1358,2
1359,8
1360,8
1361,0
1362,8
1363,4
1364,7
1365,6
1366,7
1367,4
1368,6
1369,2
1370,7
1371,7
1372,7
1373,3
1374,8
1375,2
1376,9
1377,5
1378,3
1379,6
1380,2
1381,4
1382,7
1383,0
1384,3
1385,1
1386,6
1387,9
1388,6
1389,2
1390,6
1391,5
1392,3
1393,4
1394,9
1395,7
1396,7
1397,7
1398,1
1399,1
1400,2
1401,3
1402,4
1403,3
1404,1
1405,3
1406,9
1407,1
1408,3
1409,3
1410,3
1411,9
1412,2
1413,2
1414,5
1415,7
1416,2
1417,3
1418,8
1419,8
1420,4
1421,6
1422,6
1423,3
1424,0
1425,1
1426,8
1427,4
1428,2
1429,5
1430,7
1431,3
1432,5
1433,2
1434,2
1435,6
1436,0
1437,2
1438,0
1439,9
1440,0
1441,9
1442,2
1443,5
1444,2
1445,8
1446,2
1447,3
1448,9
1449,5
1450,2
1451,9
1452,2
1453,8
1454,2
1455,8
1456,2
1457,6
1458,1
1459,2
1460,2
1461,1
1462,6
1463,2
1464,8
1465,7
1466,5
1467,8
1468,4
1469,8
1470,9
1471,9
1472,3
1473,4
1474,0
1475,2
1476,7
1477,2
1478,7
1479,2
1480,8
1481,1
1482,2
1483,0
1484,1
1485,0
1486,5
1487,7
1488,3
1489,2
1490,0
1491,0
1492,2
1493,9
1494,2
1495,2
1496,7
1497,8
1498,7
1499,1
1500,0
1501,2
1502,4
1503,0
1504,8
1505,5
1506,2
1507,4
1508,1
1509,8
1510,0
1511,5
1512,2
1513,7
1514,9
1515,7
1516,3
1517,0
1518,4
1519,8
1520,9
1521,5
1522,7
1523,7
1524,4
1525,1
1526,6
1527,8
1528,3
1529,7
1530,9
1531,3
1532,2
1533,0
1534,0
1535,3
1536,7
1537,4
1538,8
1539,0
1540,7
1541,7
1542,3
1543,6
1544,5
1545,8
1546,7
1547,2
1548,1
1549,2
1550,5
1551,9
1552,3
1553,4
1554,6
1555,5
1556,8
1557,2
1558,1
1559,2
1560,2
1561,5
1562,4
1563,9
1564,9
1565,8
1566,9
1567,2
1568,0
1569,6
1570,2
1571,5
1572,3
1573,7
1574,1
1575,8
1576,9
1577,9
1578,5
1579,3
1580,4
1581,8
1582,4
1583,1
1584,3
1585,2
1586,9
1587,5
1588,8
1589,7
1590,4
1591,1
1592,5
1593,7
1594,9
1595,7
1596,6
1597,6
1598,3
1599,2
1600,2
1601,9
1602,4
1603,0
1604,3
1605,2
1606,2
1607,0
1608,8
1609,3
1610,9
1611,1
1612,5
1613,3
1614,1
1615,1
1616,9
1617,5
1618,1
1619,4
1620,5
1621,0
1622,2
1623,4
1624,7
1625,5
1626,8
1627,0
1628,5
1629,5
1630,6
1631,5
1632,6
1633,5
1634,6
1635,6
1636,4
1637,6
1638,8
1639,2
1640,9
1641,7
1642,4
1643,1
1644,9
1645,4
1646,0
1647,4
1648,1
1649,9
1650,3
1651,3
1652,7
1653,2
1654,3
1655,8
1656,7
1657,4
1658,8
1659,0
1660,6
1661,1
1662,5
1663,8
1664,4
1665,8
1666,3
1667,1
1668,5
1669,2
1670,1
1671,7
1672,7
1673,8
1674,4
1675,2
1676,6
1677,2
1678,7
1679,1
1680,7
1681,7
1682,2
1683,4
1684,7
1685,3
1686,5
1687,9
1688,2
1689,5
1690,3
1691,3
1692,8
1693,2
1694,1
1695,1
1696,4
1697,6
1698,7
1699,0
1700,6
1701,2
1702,5
1703,1
1704,9
1705,3
1706,4
1707,8
1708,2
1709,7
1710,3
1711,4
1712,7
1713,8
1714,1
1715,2
1716,7
1717,9
1718,3
1719,2
1720,1
1721,0
1722,0
1723,8
1724,0
1725,0
1726,5
1727,4
1728,3
1729,2
1730,3
1731,9
1732,2
1733,9
1734,2
1735,9
1736,6
1737,4
1738,9
1739,4
1740,5
1741,8
1742,8
1743,4
1744,9
1745,9
1746,6
1747,9
1748,9
1749,0
1750,3
1751,7
1752,6
1753,9
1754,9
1755,0
1756,0
1757,0
1758,1
1759,5
1760,3
1761,4
1762,8
1763,1
1764,3
1765,4
1766,8
1767,0
1768,4
1769,0
1770,1
1771,3
1772,4
1773,0
1774,5
1775,1
1776,2
1777,3
1778,1
1779,5
1780,4
1781,7
1782,9
1783,9
1784,7
1785,2
1786,2
1787,9
1788,9
1789,3
1790,9
1791,0
1792,6
1793,9
1794,1
1795,5
1796,4
1797,1
1798,8
1799,9
1800,9
1801,1
1802,5
1803,4
1804,3
1805,3
1806,6
1807,2
1808,8
1809,8
1810,3
1811,8
1812,6
1813,9
1814,0
1815,2
1816,2
1817,0
1818,1
1819,2
1820,3
1821,2
1822,0
1823,3
1824,5
1825,5
1826,5
1827,2
1828,3
1829,7
1830,6
1831,5
1832,4
1833,8
1834,0
1835,8
1836,2
1837,3
1838,7
1839,3
1840,9
1841,0
1842,9
1843,1
1844,4
1845,5
1846,5
1847,0
1848,2
1849,1
1850,0
1851,0
1852,4
1853,5
1854,5
1855,0
1856,4
1857,4
1858,5
1859,7
1860,0
1861,1
1862,0
1863,2
1864,6
1865,9
1866,4
1867,6
1868,0
1869,3
1870,0
1871,0
1872,0
1873,2
1874,3
1875,1
1876,7
1877,7
1878,4
1879,8
1880,2
1881,7
1882,8
1883,8
1884,4
1885,2
1886,0
1887,7
1888,3
1889,7
1890,0
1891,3
1892,4
1893,8
1894,6
1895,4
1896,6
1897,0
1898,8
1899,6
1900,9
1901,0
1902,2
1903,7
1904,3
1905,1
1906,8
1907,5
1908,7
1909,0
1910,7
1911,2
1912,0
1913,9
1914,4
1915,3
1916,3
1917,5
1918,4
1919,0
1920,5
1921,6
1922,4
1923,7
1924,3
1925,8
1926,8
1927,3
1928,7
1929,5
1930,7
1931,4
1932,5
1933,1
1934,4
1935,5
1936,8
1937,5
1938,4
1939,8
1940,8
1941,0
1942,0
1943,6
1944,9
1945,5
1946,9
1947,2
1948,0
1949,4
1950,5
1951,5
1952,9
1953,4
1954,0
1955,8
1956,2
1957,9
1958,1
1959,9
1960,6
1961,2
1962,4
1963,3
1964,5
1965,8
1966,3
1967,5
1968,2
1969,5
1970,2
1971,6
1972,3
1973,5
1974,1
1975,5
1976,4
1977,4
1978,7
1979,9
1980,7
1981,2
1982,4
1983,8
1984,2
1985,8
1986,9
1987,3
1988,9
1989,6
1990,0
1991,9
1992,4
1993,7
1994,5
1995,7
1996,7
1997,4
1998,9
1999,1
2000,4
2001,4
2002,7
2003,9
2004,9
2005,8
2006,4
2007,5
2008,3
2009,0
2010,9
2011,4
2012,9
2013,9
2014,8
2015,7
2016,3
2017,6
2018,0
2019,1
2020,7
2021,3
2022,0
2023,9
2024,2
2025,9
2026,0
2027,7
2028,5
2029,6
2030,0
2031,8
2032,0
2033,4
2034,5
2035,4
2036,4
2037,8
2038,4
2039,8
2040,0
2041,1
2042,1
2043,0
2044,7
2045,6
2046,1
2047,1
2048,8
2049,8
2050,0
2051,2
2052,5
2053,8
2054,1
2055,4
2056,0
2057,3
2058,9
2059,9
2060,1
2061,2
2062,1
2063,1
2064,1
2065,3
2066,9
2067,6
2068,7
2069,9
2070,1
2071,9
2072,7
2073,4
2074,0
2075,1
2076,0
2077,5
2078,7
2079,6
2080,6
2081,8
2082,5
2083,5
2084,2
2085,2
2086,3
2087,4
2088,5
2089,2
2090,5
2091,1
2092,8
2093,7
2094,0
2095,6
2096,1
2097,0
2098,6
2099,5
2100,0
2101,2
2102,7
2103,5
2104,2
2105,3
2106,5
2107,7
2108,3
2109,0
2110,7
2111,8
2112,5
2113,4
2114,3
2115,7
2116,7
2117,2
2118,3
2119,3
2120,6
2121,6
2122,5
2123,4
2124,3
2125,5
2126,3
2127,4
2128,4
2129,9
2130,9
2131,2
2132,2
2133,9
2134,2
2135,0
2136,8
2137,5
2138,1
2139,0
2140,5
2141,7
2142,6
2143,0
2144,1
2145,2
2146,8
2147,4
2148,5
2149,5
2150,9
2151,1
2152,7
2153,1
2154,9
2155,2
2156,6
2157,2
2158,4
2159,4
2160,1
2161,4
2162,9
2163,3
2164,2
2165,6
2166,5
2167,6
2168,1
2169,0
2170,8
2171,8
2172,4
2173,5
2174,9
2175,8
2176,2
2177,2
2178,3
2179,7
2180,9
2181,1
2182,5
2183,6
2184,4
2185,8
2186,9
2187,6
2188,8
2189,3
2190,8
2191,1
2192,3
2193,4
2194,1
2195,9
2196,5
2197,9
2198,6
2199,8
2200,1
2201,4
2202,0
2203,7
2204,5
2205,2
2206,4
2207,8
2208,1
2209,2
2210,8
2211,6
2212,7
2213,1
2214,5
2215,1
2216,5
2217,5
2218,7
2219,9
2220,4
2221,5
2222,5
2223,2
2224,1
2225,3
2226,4
2227,4
2228,4
2229,3
2230,8
2231,5
2232,8
2233,0
2234,1
2235,7
2236,6
2237,7
2238,2
2239,0
2240,1
2241,2
2242,9
2243,7
2244,7
2245,3
2246,0
2247,0
2248,6
2249,4
2250,4
2251,5
2252,5
2253,3
2254,3
2255,2
2256,9
2257,4
2258,3
2259,7
2260,9
2261,6
2262,1
2263,0
2264,9
2265,7
2266,7
2267,9
2268,4
2269,5
2270,3
2271,4
2272,6
2273,1
2274,9
2275,0
2276,8
2277,5
2278,0
2279,1
2280,1
2281,4
2282,4
2283,2
2284,0
2285,5
2286,8
2287,0
2288,1
2289,2
2290,7
2291,9
2292,9
2293,8
2294,7
2295,7
2296,6
2297,0
2298,5
2299,5
2300,3
2301,1
2302,2
2303,9
2304,5
2305,4
2306,8
2307,2
2308,8
2309,5
2310,2
2311,1
2312,1
2313,6
2314,8
2315,7
2316,1
2317,8
2318,4
2319,0
2320,5
2321,9
2322,4
2323,7
2324,1
2325,5
2326,6
2327,3
2328,0
2329,1
2330,1
2331,4
2332,3
2333,9
2334,3
2335,4
2336,7
2337,7
2338,5
2339,8
2340,3
2341,3
2342,7
2343,1
2344,4
2345,9
2346,8
2347,2
2348,9
2349,8
2350,6
2351,1
2352,1
2353,6
2354,5
2355,9
2356,1
2357,2
2358,1
2359,4
2360,9
2361,6
2362,2
2363,9
2364,2
2365,3
2366,4
2367,9
2368,8
2369,0
2370,2
2371,7
2372,1
2373,1
2374,8
2375,8
2376,0
2377,3
2378,8
2379,6
2380,4
2381,7
2382,5
2383,1
2384,9
2385,9
2386,3
2387,0
2388,3
2389,2
2390,1
2391,0
2392,0
2393,4
2394,5
2395,2
2396,8
2397,8
2398,6
2399,1
2400,5
2401,5
2402,8
2403,5
2404,7
2405,3
2406,9
2407,8
2408,5
2409,0
2410,2
2411,9
2412,1
2413,2
2414,9
2415,1
2416,2
2417,8
2418,2
2419,8
2420,0
2421,6
2422,7
2423,0
2424,4
2425,7
2426,5
2427,9
2428,8
2429,8
2430,8
2431,6
2432,8
2433,3
2434,2
2435,5
2436,6
2437,6
2438,4
2439,5
2440,8
2441,2
2442,4
2443,6
2444,9
2445,9
2446,5
2447,8
2448,5
2449,6
2450,1
2451,6
2452,9
2453,9
2454,3
2455,3
2456,6
2457,1
2458,9
2459,5
2460,3
2461,9
2462,6
2463,6
2464,9
2465,0
2466,9
2467,8
2468,5
2469,3
2470,3
2471,1
2472,8
2473,8
2474,2
2475,3
2476,0
2477,9
2478,8
2479,0
2480,5
2481,8
2482,1
2483,9
2484,6
2485,5
2486,4
2487,2
2488,1
2489,2
2490,5
2491,0
2492,3
2493,8
2494,7
2495,9
2496,8
2497,8
2498,9
2499,9
2500,5
2501,2
2502,9
2503,2
2504,4
2505,6
2506,2
2507,9
2508,8
2509,0
2510,7
2511,6
2512,8
2513,3
2514,9
2515,5
2516,0
2517,5
2518,0
2519,1
2520,8
2521,9
2522,5
2523,4
2524,7
2525,7
2526,3
2527,8
2528,5
2529,4
2530,4
2531,3
2532,8
2533,0
2534,8
2535,4
2536,6
2537,5
2538,7
2539,7
2540,0
2541,4
2542,4
2543,1
2544,6
2545,9
2546,2
2547,4
2548,8
2549,7
2550,5
2551,8
2552,0
2553,6
2554,5
2555,5
2556,0
2557,8
2558,8
2559,3
2560,8
2561,2
2562,9
2563,6
2564,3
2565,3
2566,1
2567,3
2568,9
2569,5
2570,2
2571,7
2572,6
2573,6
2574,0
2575,9
2576,8
2577,9
2578,0
2579,2
2580,8
2581,5
2582,0
2583,4
2584,4
2585,3
2586,8
2587,9
2588,9
2589,4
2590,5
2591,5
2592,8
2593,6
2594,3
2595,0
2596,3
2597,3
2598,5
2599,7
2600,3
2601,8
2602,0
2603,5
2604,6
2605,9
2606,0
2607,2
2608,8
2609,3
2610,8
2611,0
2612,8
2613,1
2614,9
2615,4
2616,2
2617,6
2618,8
2619,2
2620,4
2621,8
2622,7
2623,1
2624,2
2625,0
2626,0
2627,7
2628,2
2629,8
2630,6
2631,2
2632,1
2633,8
2634,9
2635,5
2636,6
2637,9
2638,7
2639,8
2640,7
2641,5
2642,0
2643,6
2644,0
2645,9
2646,8
2647,2
2648,7
2649,8
2650,9
2651,1
2652,9
2653,6
2654,0
2655,4
2656,9
2657,4
2658,8
2659,2
2660,9
2661,1
2662,5
2663,3
2664,6
2665,9
2666,9
2667,4
2668,3
2669,2
2670,4
2671,4
2672,0
2673,2
2674,3
2675,9
2676,0
2677,2
2678,0
2679,3
2680,1
2681,9
2682,2
2683,9
2684,9
2685,4
2686,0
2687,7
2688,1
2689,0
2690,0
2691,5
2692,0
2693,2
2694,8
2695,9
2696,9
2697,2
2698,1
2699,2
2700,5
2701,7
2702,3
2703,3
2704,9
2705,0
2706,5
2707,4
2708,9
2709,4
2710,8
2711,4
2712,5
2713,2
2714,0
2715,8
2716,4
2717,6
2718,6
2719,6
2720,4
2721,2
2722,3
2723,3
2724,6
2725,8
2726,7
2727,1
2728,8
2729,9
2730,4
2731,4
2732,6
2733,3
2734,7
2735,7
2736,6
2737,1
2738,7
2739,5
2740,4
2741,8
2742,4
2743,4
2744,1
2745,2
2746,6
2747,0
2748,8
2749,3
2750,3
2751,5
2752,6
2753,8
2754,8
2755,1
2756,7
2757,3
2758,0
2759,1
2760,6
2761,0
2762,3
2763,8
2764,4
2765,2
2766,4
2767,1
2768,6
2769,2
2770,0
2771,6
2772,5
2773,4
2774,8
2775,3
2776,6
2777,7
2778,1
2779,0
2780,9
2781,4
2782,0
2783,3
2784,4
2785,8
2786,0
2787,8
2788,6
2789,4
2790,5
2791,7
2792,9
2793,8
2794,2
2795,3
2796,9
2797,4
2798,1
2799,6
2800,5
2801,4
2802,3
2803,8
2804,4
2805,0
2806,5
2807,0
2808,6
2809,8
2810,7
2811,7
2812,7
2813,5
2814,8
2815,1
2816,3
2817,0
2818,2
2819,7
2820,8
2821,3
2822,8
2823,4
2824,0
2825,2
2826,1
2827,1
2828,7
2829,1
2830,4
2831,6
2832,8
2833,2
2834,4
2835,4
2836,3
2837,8
2838,4
2839,3
2840,6
2841,2
2842,6
2843,1
2844,9
2845,0
2846,1
2847,0
2848,0
2849,9
2850,8
2851,2
2852,8
2853,7
2854,0
2855,4
2856,2
2857,2
2858,4
2859,5
2860,7
2861,4
2862,2
2863,6
2864,8
2865,0
2866,6
2867,4
2868,4
2869,9
2870,4
2871,5
2872,6
2873,1
2874,2
2875,6
2876,3
2877,4
2878,2
2879,3
2880,6
2881,7
2882,3
2883,1
2884,9
2885,6
2886,2
2887,9
2888,1
2889,3
2890,9
2891,4
2892,8
2893,6
2894,2
2895,4
2896,1
2897,3
2898,4
2899,6
2900,7
2901,5
2902,3
2903,9
2904,8
2905,6
2906,2
2907,6
2908,7
2909,6
2910,8
2911,6
2912,6
2913,3
2914,7
2915,6
2916,4
2917,8
2918,6
2919,2
2920,6
2921,7
2922,6
2923,6
2924,0
2925,3
2926,8
2927,2
2928,7
2929,4
2930,7
2931,8
2932,5
2933,2
2934,6
2935,0
2936,2
2937,3
2938,0
2939,6
2940,2
2941,9
2942,7
2943,4
2944,0
2945,4
2946,5
2947,3
2948,0
2949,6
2950,7
2951,4
2952,3
2953,7
2954,2
2955,0
2956,5
2957,4
2958,3
2959,1
2960,7
2961,3
2962,5
2963,6
2964,6
2965,3
2966,6
2967,1
2968,5
2969,5
2970,0
2971,5
2972,6
2973,3
2974,7
2975,2
2976,7
2977,9
2978,3
2979,0
2980,8
2981,7
2982,5
2983,6
2984,2
2985,8
2986,2
2987,6
2988,0
2989,2
2990,2
2991,7
2992,2
2993,5
2994,8
2995,2
2996,7
2997,0
