,training
772,4
773,2
774,3
775,2
776,7
777,8
778,7
779,0
780,8
781,8
782,8
783,9
784,8
785,5
786,0
787,3
788,9
789,7
790,7
791,2
792,2
793,3
794,3
795,7
796,4
797,7
798,3
799,9
800,3
801,6
802,9
803,5
804,8
805,1
806,9
807,7
808,5
809,2
810,8
811,6
812,7
813,2
814,9
815,5
816,4
817,3
818,7
819,2
820,7
821,1
822,2
823,4
824,1
825,2
826,5
827,5
828,1
829,0
830,9
831,8
832,0
833,2
834,4
835,3
836,7
837,7
838,3
839,0
840,6
841,5
842,1
843,5
844,5
845,4
846,1
847,1
848,6
849,0
850,6
851,0
852,2
853,8
854,1
855,7
856,7
857,5
858,6
859,6
860,9
861,9
862,8
863,0
864,3
865,4
866,9
867,7
868,4
869,6
870,8
871,7
872,1
873,3
874,8
875,9
876,2
877,4
878,1
879,8
880,5
881,5
882,1
883,8
884,8
885,5
886,2
887,0
888,3
889,5
890,7
891,5
892,4
893,9
894,3
895,5
896,2
897,3
898,2
899,7
900,8
901,3
902,6
903,0
904,1
905,0
906,9
907,6
908,0
909,5
910,2
911,6
912,1
913,2
914,6
915,0
916,2
917,9
918,6
919,4
920,6
921,0
922,2
923,2
924,7
925,2
926,1
927,4
928,1
929,3
930,3
931,0
932,8
933,1
934,1
935,6
936,9
937,1
938,2
939,2
940,7
941,8
942,7
943,4
944,4
945,4
946,5
947,0
948,0
949,9
950,5
951,7
952,0
953,6
954,6
955,8
956,0
957,5
958,2
959,3
960,6
961,2
962,6
963,2
964,3
965,1
966,3
967,9
968,2
969,3
970,2
971,8
972,0
973,8
974,1
975,2
976,2
977,9
978,3
979,9
980,6
981,8
982,3
983,2
984,9
985,6
986,2
987,4
988,2
989,6
990,3
991,5
992,7
993,5
994,7
995,8
996,6
997,2
998,6
999,2
1000,0
1001,7
1002,7
1003,6
1004,6
1005,5
1006,4
1007,7
1008,5
1009,0
1010,8
1011,8
1012,6
1013,9
1014,3
1015,2
1016,8
1017,6
1018,0
1019,6
1020,0
1021,3
1022,3
1023,2
1024,2
1025,7
1026,6
1027,8
1028,4
1029,8
1030,4
1031,6
1032,7
1033,3
1034,6
1035,5
1036,4
1037,3
1038,8
1039,2
1040,0
1041,4
1042,4
1043,6
1044,6
1045,8
1046,7
1047,5
1048,6
1049,8
1050,4
1051,5
1052,6
1053,6
1054,6
1055,3
1056,0
1057,0
1058,5
1059,9
1060,3
1061,7
1062,1
1063,6
1064,4
1065,0
1066,8
1067,6
1068,9
1069,9
1070,3
1071,5
1072,3
1073,0
1074,8
1075,1
1076,8
1077,3
1078,3
1079,8
1080,3
1081,0
1082,7
1083,1
1084,3
1085,6
1086,8
1087,5
1088,3
1089,8
1090,2
1091,7
1092,2
1093,2
1094,1
1095,1
1096,8
1097,7
1098,7
1099,3
1100,8
1101,9
1102,5
1103,1
1104,6
1105,5
1106,2
1107,7
1108,2
1109,6
1110,9
1111,7
1112,7
1113,7
1114,5
1115,8
1116,0
1117,5
1118,5
1119,6
1120,2
1121,1
1122,5
1123,1
1124,5
1125,5
1126,3
1127,6
1128,9
1129,1
1130,8
1131,4
1132,6
1133,3
1134,6
1135,1
1136,4
1137,2
1138,1
1139,8
1140,2
1141,9
1142,7
1143,0
1144,4
1145,2
1146,8
1147,9
1148,8
1149,6
1150,0
1151,5
1152,6
1153,9
1154,5
1155,2
1156,9
1157,9
1158,3
1159,0
1160,4
1161,4
1162,1
1163,3
1164,9
1165,7
1166,5
1167,0
1168,7
1169,5
1170,3
1171,2
1172,3
1173,1
1174,4
1175,1
1176,1
1177,7
1178,7
1179,2
1180,6
1181,0
1182,8
1183,5
1184,3
1185,4
1186,4
1187,0
1188,6
1189,6
1190,9
1191,5
1192,5
1193,5
1194,0
1195,2
1196,7
1197,7
1198,1
1199,3
1200,7
1201,3
1202,2
1203,1
1204,2
1205,9
1206,1
1207,3
1208,9
1209,9
1210,0
1211,5
1212,0
1213,6
1214,3
1215,0
1216,8
1217,4
1218,6
1219,7
1220,1
1221,9
1222,9
1223,1
1224,2
1225,2
1226,9
1227,7
1228,7
1229,7
1230,8
1231,0
1232,5
1233,4
1234,7
1235,0
1236,3
1237,1
1238,0
1239,4
1240,0
1241,1
1242,7
1243,8
1244,7
1245,3
1246,2
1247,8
1248,4
1249,4
1250,5
1251,4
1252,5
1253,2
1254,0
1255,4
1256,2
1257,0
1258,7
1259,8
1260,3
1261,9
1262,1
1263,0
1264,8
1265,9
1266,8
1267,2
1268,4
1269,5
1270,9
1271,1
1272,1
1273,0
1274,5
1275,9
1276,2
1277,4
1278,4
1279,1
1280,0
1281,5
1282,5
1283,5
1284,2
1285,6
1286,2
1287,9
1288,9
1289,0
1290,7
1291,3
1292,8
1293,8
1294,4
1295,8
1296,0
1297,1
1298,3
1299,8
1300,5
1301,0
1302,3
1303,7
1304,8
1305,8
1306,4
1307,4
1308,5
1309,2
1310,0
1311,6
1312,2
1313,6
1314,7
1315,9
1316,0
1317,2
1318,1
1319,9
1320,1
1321,1
1322,6
1323,2
1324,4
1325,3
1326,2
1327,8
1328,7
1329,7
1330,1
1331,1
1332,3
1333,0
1334,0
1335,9
1336,7
1337,8
1338,7
1339,8
1340,4
1341,2
1342,4
1343,9
1344,0
1345,4
1346,2
1347,3
1348,4
1349,8
1350,5
1351,4
1352,3
1353,4
1354,7
1355,8
1356,0
1357,7
1358,7
1359,7
1360,2
1361,8
1362,8
1363,3
1364,0
1365,4
1366,8
1367,7
1368,2
1369,6
1370,8
1371,2
1372,3
1373,1
1374,4
1375,6
1376,8
1377,4
1378,7
1379,4
1380,5
1381,0
1382,2
1383,0
1384,8
1385,4
1386,8
1387,5
1388,7
1389,1
1390,7
1391,3
1392,0
1393,4
1394,8
1395,0
1396,4
1397,9
1398,2
1399,0
1400,7
1401,7
1402,4
1403,8
1404,6
1405,7
1406,8
1407,3
1408,4
1409,3
1410,9
1411,8
1412,1
1413,4
1414,2
1415,6
1416,4
1417,3
1418,6
1419,4
1420,3
1421,4
1422,1
1423,9
1424,9
1425,5
1426,8
1427,6
1428,4
1429,1
1430,1
1431,5
1432,2
1433,1
1434,6
1435,4
1436,4
1437,6
1438,9
1439,0
1440,3
1441,4
1442,6
1443,7
1444,6
1445,8
1446,6
1447,9
1448,4
1449,6
1450,7
1451,1
1452,6
1453,9
1454,9
1455,6
1456,8
1457,2
1458,5
1459,8
1460,8
1461,0
1462,2
1463,1
1464,7
1465,2
1466,0
1467,4
1468,0
1469,6
1470,5
1471,3
1472,9
1473,6
1474,2
1475,3
1476,4
1477,5
1478,7
1479,9
1480,8
1481,0
1482,3
1483,9
1484,8
1485,4
1486,9
1487,6
1488,9
1489,9
1490,7
1491,9
1492,7
1493,1
1494,0
1495,5
1496,0
1497,8
1498,6
1499,6
1500,2
1501,2
1502,0
1503,7
1504,5
1505,3
1506,2
1507,9
1508,2
1509,9
1510,8
1511,0
1512,7
1513,8
1514,6
1515,3
1516,4
1517,5
1518,9
1519,4
1520,4
1521,0
1522,9
1523,0
1524,7
1525,8
1526,8
1527,2
1528,8
1529,0
1530,0
1531,5
1532,7
1533,7
1534,0
1535,3
1536,4
1537,5
1538,4
1539,0
1540,0
1541,6
1542,1
1543,6
1544,5
1545,6
1546,7
1547,5
1548,8
1549,6
1550,7
1551,7
1552,9
1553,8
1554,3
1555,4
1556,5
1557,2
1558,0
1559,0
1560,8
1561,4
1562,9
1563,3
1564,8
1565,0
1566,8
1567,0
1568,1
1569,1
1570,1
1571,0
1572,6
1573,2
1574,1
1575,3
1576,7
1577,1
1578,6
1579,7
1580,7
1581,9
1582,8
1583,2
1584,0
1585,4
1586,5
1587,9
1588,4
1589,4
1590,6
1591,5
1592,1
1593,6
1594,9
1595,2
1596,3
1597,4
1598,7
1599,9
1600,3
1601,2
1602,4
1603,3
1604,9
1605,8
1606,0
1607,1
1608,8
1609,7
1610,9
1611,5
1612,2
1613,2
1614,0
1615,7
1616,5
1617,5
1618,8
1619,6
1620,1
1621,2
1622,9
1623,1
1624,3
1625,7
1626,5
1627,4
1628,2
1629,3
1630,1
1631,6
1632,7
1633,3
1634,8
1635,1
1636,6
1637,7
1638,3
1639,5
1640,3
1641,6
1642,7
1643,8
1644,1
1645,9
1646,6
1647,3
1648,7
1649,8
1650,0
1651,4
1652,9
1653,3
1654,4
1655,4
1656,7
1657,7
1658,5
1659,7
1660,0
1661,3
1662,0
1663,8
1664,8
1665,9
1666,8
1667,0
1668,2
1669,7
1670,0
1671,9
1672,0
1673,0
1674,6
1675,6
1676,2
1677,4
1678,6
1679,7
1680,0
1681,4
1682,6
1683,4
1684,2
1685,2
1686,8
1687,8
1688,4
1689,4
1690,3
1691,6
1692,8
1693,4
1694,5
1695,5
1696,7
1697,4
1698,4
1699,8
1700,2
1701,3
1702,4
1703,6
1704,0
1705,2
1706,9
1707,5
1708,4
1709,5
1710,8
1711,6
1712,6
1713,5
1714,5
1715,0
1716,3
1717,8
1718,3
1719,6
1720,4
1721,0
1722,9
1723,7
1724,1
1725,1
1726,8
1727,8
1728,3
1729,0
1730,3
1731,5
1732,5
1733,7
1734,4
1735,7
1736,7
1737,2
1738,0
1739,2
1740,8
1741,9
1742,8
1743,0
1744,1
1745,1
1746,5
1747,9
1748,7
1749,1
1750,7
1751,8
1752,7
1753,0
1754,3
1755,9
1756,5
1757,4
1758,4
1759,2
1760,3
1761,4
1762,9
1763,9
1764,3
1765,6
1766,7
1767,5
1768,4
1769,0
1770,2
1771,8
1772,4
1773,9
1774,7
1775,4
1776,6
1777,3
1778,8
1779,1
1780,8
1781,0
1782,2
1783,9
1784,4
1785,0
1786,3
1787,6
1788,8
1789,5
1790,5
1791,4
1792,7
1793,9
1794,9
1795,3
1796,0
1797,1
1798,4
1799,2
1800,0
1801,3
1802,6
1803,4
1804,0
1805,3
1806,2
1807,6
1808,0
1809,3
1810,7
1811,0
1812,5
1813,0
1814,9
1815,3
1816,2
1817,4
1818,9
1819,4
1820,4
1821,9
1822,0
1823,6
1824,0
1825,6
1826,8
1827,9
1828,8
1829,3
1830,6
1831,3
1832,8
1833,3
1834,6
1835,6
1836,1
1837,8
1838,1
1839,3
1840,2
1841,9
1842,5
1843,7
1844,9
1845,9
1846,2
1847,9
1848,2
1849,8
1850,4
1851,6
1852,6
1853,2
1854,1
1855,3
1856,1
1857,0
1858,2
1859,4
1860,0
1861,7
1862,5
1863,2
1864,1
1865,0
1866,3
1867,8
1868,4
1869,1
1870,0
1871,5
1872,7
1873,2
1874,3
1875,2
1876,5
1877,3
1878,3
1879,7
1880,5
1881,6
1882,6
1883,6
1884,3
1885,9
1886,4
1887,3
1888,3
1889,9
1890,4
1891,7
1892,8
1893,5
1894,1
1895,2
1896,0
1897,5
1898,6
1899,5
1900,8
1901,7
1902,2
1903,6
1904,2
1905,8
1906,5
1907,1
1908,1
1909,8
1910,6
1911,3
1912,2
1913,1
1914,5
1915,9
1916,2
1917,8
1918,3
1919,3
1920,9
1921,2
1922,2
1923,1
1924,1
1925,3
1926,3
1927,4
1928,7
1929,0
1930,8
1931,6
1932,2
1933,0
1934,6
1935,4
1936,1
1937,0
1938,1
1939,2
1940,0
1941,3
1942,6
1943,2
1944,7
1945,6
1946,2
1947,2
1948,1
1949,9
1950,3
1951,9
1952,4
1953,9
1954,8
1955,3
1956,2
1957,8
1958,1
1959,8
1960,3
1961,6
1962,5
1963,9
1964,2
1965,4
1966,4
1967,1
1968,4
1969,7
1970,9
1971,6
1972,7
1973,9
1974,0
1975,2
1976,7
1977,7
1978,9
1979,2
1980,1
1981,5
1982,8
1983,2
1984,2
1985,6
1986,0
1987,7
1988,2
1989,5
1990,0
1991,2
1992,2
1993,6
1994,6
1995,0
1996,3
1997,2
1998,0
1999,5
2000,5
2001,3
2002,4
2003,0
2004,9
2005,8
2006,9
2007,2
2008,6
2009,2
2010,2
2011,7
2012,8
2013,3
2014,1
2015,6
2016,6
2017,3
2018,6
2019,8
2020,3
2021,2
2022,8
2023,4
2024,3
2025,8
2026,7
2027,4
2028,4
2029,4
2030,5
2031,4
2032,6
2033,5
2034,4
2035,2
2036,3
2037,4
2038,7
2039,6
2040,4
2041,6
2042,9
2043,9
2044,7
2045,4
2046,7
2047,9
2048,8
2049,8
2050,4
2051,8
2052,4
2053,6
2054,7
2055,6
2056,8
2057,1
2058,9
2059,3
2060,5
2061,5
2062,1
2063,4
2064,9
2065,5
2066,9
2067,9
2068,5
2069,9
2070,0
2071,2
2072,9
2073,2
2074,4
2075,2
2076,8
2077,2
2078,6
2079,2
2080,5
2081,9
2082,0
2083,2
2084,6
2085,1
2086,8
2087,7
2088,1
2089,3
2090,2
2091,0
2092,4
2093,7
2094,8
2095,9
2096,0
2097,0
2098,2
2099,0
2100,7
2101,7
2102,2
2103,8
2104,9
2105,5
2106,5
2107,6
2108,5
2109,9
2110,9
2111,1
2112,2
2113,3
2114,8
2115,7
2116,9
2117,1
2118,8
2119,7
2120,1
2121,6
2122,5
2123,3
2124,1
2125,8
2126,4
2127,2
2128,7
2129,2
2130,0
2131,3
2132,9
2133,7
2134,9
2135,6
2136,7
2137,8
2138,7
2139,4
2140,5
2141,4
2142,0
2143,8
2144,6
2145,6
2146,8
2147,9
2148,9
2149,1
2150,0
2151,3
2152,9
2153,7
2154,8
2155,0
2156,3
2157,6
2158,1
2159,5
2160,1
2161,4
2162,4
2163,3
2164,5
2165,3
2166,8
2167,9
2168,6
2169,2
2170,0
2171,4
2172,5
2173,8
2174,8
2175,2
2176,6
2177,0
2178,1
2179,5
2180,5
2181,8
2182,7
2183,4
2184,1
2185,2
2186,8
2187,8
2188,0
2189,1
2190,0
2191,5
2192,3
2193,6
2194,9
2195,1
2196,7
2197,0
2198,5
2199,9
2200,8
2201,9
2202,7
2203,8
2204,4
2205,0
2206,0
2207,7
2208,0
2209,3
2210,8
2211,0
2212,7
2213,9
2214,6
2215,7
2216,9
2217,7
2218,4
2219,8
2220,0
2221,1
2222,9
2223,9
2224,1
2225,4
2226,2
2227,9
2228,8
2229,7
2230,8
2231,1
2232,4
2233,5
2234,3
2235,6
2236,3
2237,7
2238,1
2239,4
2240,6
2241,6
2242,8
2243,1
2244,9
2245,5
2246,1
2247,3
2248,9
2249,3
2250,2
2251,3
2252,6
2253,8
2254,4
2255,2
2256,2
2257,3
2258,2
2259,8
2260,9
2261,0
2262,3
2263,4
2264,5
2265,4
2266,0
2267,7
2268,7
2269,3
2270,3
2271,4
2272,0
2273,8
2274,8
2275,9
2276,2
2277,0
2278,5
2279,5
2280,4
2281,1
2282,7
2283,1
2284,0
2285,3
2286,2
2287,7
2288,1
2289,0
2290,4
2291,5
2292,4
2293,1
2294,2
2295,4
2296,4
2297,6
2298,7
2299,9
2300,7
2301,0
2302,7
2303,0
2304,0
2305,4
2306,9
2307,8
2308,4
2309,2
2310,8
2311,0
2312,9
2313,7
2314,6
2315,8
2316,2
2317,1
2318,8
2319,0
2320,2
2321,5
2322,1
2323,0
2324,1
2325,2
2326,2
2327,7
2328,1
2329,0
2330,8
2331,8
2332,1
2333,5
2334,8
2335,1
2336,5
2337,6
2338,3
2339,9
2340,2
2341,8
2342,2
2343,9
2344,7
2345,8
2346,6
2347,6
2348,7
2349,7
2350,4
2351,8
2352,0
2353,9
2354,0
2355,0
2356,5
2357,3
2358,1
2359,5
2360,6
2361,3
2362,6
2363,9
2364,1
2365,9
2366,5
2367,2
2368,5
2369,2
2370,3
2371,3
2372,4
2373,1
2374,5
2375,5
2376,8
2377,0
2378,6
2379,8
2380,1
2381,8
2382,3
2383,9
2384,3
2385,0
2386,7
2387,6
2388,8
2389,7
2390,0
2391,7
2392,1
2393,1
2394,0
2395,6
2396,0
2397,7
2398,1
2399,1
2400,2
2401,5
2402,7
2403,5
2404,1
2405,4
2406,4
2407,6
2408,5
2409,0
2410,5
2411,5
2412,1
2413,5
2414,5
2415,1
2416,9
2417,8
2418,3
2419,8
2420,7
2421,7
2422,4
2423,3
2424,2
2425,8
2426,2
2427,1
2428,7
2429,9
2430,3
2431,9
2432,4
2433,6
2434,2
2435,7
2436,7
2437,5
2438,1
2439,4
2440,8
2441,2
2442,0
2443,9
2444,0
2445,1
2446,4
2447,2
2448,9
2449,1
2450,9
2451,8
2452,6
2453,2
2454,6
2455,6
2456,9
2457,9
2458,3
2459,5
2460,4
2461,0
2462,7
2463,6
2464,1
2465,8
2466,7
2467,5
2468,2
2469,6
2470,4
2471,2
2472,8
2473,6
2474,0
2475,6
2476,4
2477,2
2478,5
2479,7
2480,9
2481,8
2482,7
2483,1
2484,8
2485,2
2486,9
2487,6
2488,8
2489,2
2490,0
2491,4
2492,8
2493,7
2494,2
2495,6
2496,8
2497,2
2498,1
2499,1
2500,9
2501,0
2502,7
2503,1
2504,8
2505,6
2506,5
2507,8
2508,6
2509,6
2510,9
2511,5
2512,9
2513,6
2514,1
2515,5
2516,3
2517,3
2518,8
2519,2
2520,1
2521,0
2522,3
2523,1
2524,8
2525,2
2526,0
2527,4
2528,6
2529,1
2530,9
2531,0
2532,4
2533,0
2534,3
2535,4
2536,0
2537,4
2538,7
2539,4
2540,7
2541,6
2542,0
2543,4
2544,1
2545,8
2546,2
2547,4
2548,4
2549,1
2550,2
2551,7
2552,3
2553,3
2554,3
2555,7
2556,6
2557,7
2558,3
2559,6
2560,0
2561,7
2562,6
2563,2
2564,8
2565,9
2566,9
2567,3
2568,6
2569,3
2570,9
2571,3
2572,7
2573,1
2574,1
2575,1
2576,4
2577,5
2578,8
2579,8
2580,6
2581,6
2582,1
2583,4
2584,4
2585,6
2586,7
2587,1
2588,3
2589,9
2590,7
2591,4
2592,7
2593,3
2594,5
2595,6
2596,0
2597,3
2598,8
2599,6
2600,9
2601,8
2602,0
2603,8
2604,3
2605,7
2606,7
2607,2
2608,6
2609,0
2610,8
2611,2
2612,4
2613,4
2614,1
2615,8
2616,5
2617,2
2618,9
2619,0
2620,5
2621,0
2622,9
2623,0
2624,5
2625,8
2626,0
2627,3
2628,2
2629,4
2630,4
2631,4
2632,3
2633,4
2634,9
2635,8
2636,2
2637,4
2638,8
2639,8
2640,7
2641,7
2642,3
2643,1
2644,6
2645,8
2646,0
2647,3
2648,3
2649,6
2650,8
2651,8
2652,0
2653,8
2654,3
2655,6
2656,1
2657,8
2658,7
2659,9
2660,0
2661,3
2662,2
2663,4
2664,2
2665,6
2666,4
2667,2
2668,7
2669,9
2670,3
2671,9
2672,8
2673,0
2674,2
2675,8
2676,8
2677,6
2678,9
2679,9
2680,9
2681,2
2682,4
2683,0
2684,6
2685,3
2686,4
2687,5
2688,6
2689,2
2690,9
2691,6
2692,3
2693,4
2694,0
2695,5
2696,6
2697,9
2698,7
2699,9
2700,5
2701,5
2702,5
2703,1
2704,1
2705,5
2706,0
2707,6
2708,9
2709,1
2710,0
2711,2
2712,6
2713,1
2714,7
2715,4
2716,8
2717,8
2718,0
2719,6
2720,2
2721,6
2722,1
2723,0
2724,7
2725,6
2726,1
2727,6
2728,4
2729,1
2730,5
2731,3
2732,1
2733,1
2734,1
2735,2
2736,3
2737,0
2738,4
2739,0
2740,4
2741,3
2742,6
2743,5
2744,0
2745,1
2746,2
2747,1
2748,6
2749,7
2750,5
2751,8
2752,8
2753,8
2754,0
2755,7
2756,9
2757,2
2758,2
2759,2
2760,6
2761,9
2762,7
2763,8
2764,8
2765,3
2766,7
2767,6
2768,7
2769,5
2770,3
2771,3
2772,5
2773,5
2774,1
2775,0
2776,0
2777,1
2778,8
2779,0
2780,3
2781,0
2782,4
2783,6
2784,6
2785,2
2786,5
2787,5
2788,1
2789,9
2790,3
2791,3
2792,1
2793,5
2794,7
2795,2
2796,7
2797,8
2798,9
2799,5
2800,4
2801,5
2802,5
2803,0
2804,8
2805,8
2806,9
2807,7
2808,1
2809,0
2810,7
2811,5
2812,2
2813,2
2814,7
2815,9
2816,9
2817,5
2818,2
2819,5
2820,9
2821,1
2822,7
2823,9
2824,2
2825,4
2826,5
2827,0
2828,4
2829,6
2830,7
2831,2
2832,6
2833,2
2834,8
2835,3
2836,7
2837,6
2838,0
2839,6
2840,4
2841,2
2842,4
2843,1
2844,0
2845,0
2846,7
2847,5
2848,7
2849,0
2850,5
2851,3
2852,4
2853,5
2854,6
2855,1
2856,9
2857,3
2858,0
2859,3
2860,0
2861,3
2862,1
2863,3
2864,9
2865,8
2866,2
2867,1
2868,0
2869,5
2870,2
2871,2
2872,2
2873,0
2874,2
2875,4
2876,2
2877,4
2878,6
2879,2
2880,8
2881,4
2882,1
2883,1
2884,9
2885,1
2886,2
2887,5
2888,4
2889,6
2890,3
2891,2
2892,8
2893,6
2894,4
2895,9
2896,7
2897,7
2898,8
2899,0
2900,1
2901,4
2902,8
2903,3
2904,9
2905,3
2906,5
2907,6
2908,8
2909,5
2910,3
2911,1
2912,9
2913,5
2914,8
2915,1
2916,6
2917,4
2918,2
2919,9
2920,8
2921,3
2922,9
2923,1
2924,0
2925,6
2926,6
2927,4
2928,1
2929,8
2930,1
2931,6
2932,7
2933,4
2934,2
2935,4
2936,4
2937,0
2938,9
2939,0
2940,4
2941,1
2942,3
2943,4
2944,0
2945,4
2946,0
2947,5
2948,6
2949,2
2950,7
2951,8
2952,9
2953,8
2954,2
2955,3
2956,8
2957,7
2958,2
2959,9
2960,2
2961,5
2962,3
2963,6
2964,6
2965,0
2966,1
2967,1
2968,4
2969,0
2970,8
2971,4
2972,3
2973,4
2974,0
2975,7
2976,0
2977,2
2978,6
2979,5
2980,3
2981,0
2982,7
2983,2
2984,7
2985,5
2986,2
2987,9
2988,0
2989,6
2990,3
2991,1
2992,3
2993,4
2994,6
2995,0
2996,7
2997,3
