,training
529,8
530,9
531,4
532,0
533,5
534,0
535,6
536,7
537,3
538,9
539,1
540,7
541,9
542,6
543,7
544,0
545,9
546,0
547,4
548,1
549,3
550,3
551,2
552,4
553,7
554,2
555,2
556,4
557,0
558,8
559,2
560,0
561,6
562,0
563,2
564,0
565,6
566,8
567,8
568,7
569,7
570,2
571,7
572,1
573,3
574,9
575,4
576,3
577,3
578,3
579,1
580,0
581,1
582,7
583,9
584,9
585,4
586,0
587,7
588,7
589,8
590,0
591,8
592,5
593,5
594,7
595,6
596,1
597,9
598,6
599,7
600,3
601,3
602,2
603,6
604,3
605,9
606,9
607,2
608,4
609,5
610,4
611,8
612,3
613,6
614,0
615,1
616,8
617,9
618,5
619,4
620,4
621,8
622,3
623,9
624,4
625,0
626,1
627,8
628,2
629,1
630,9
631,5
632,7
633,7
634,8
635,5
636,8
637,5
638,3
639,6
640,3
641,6
642,6
643,9
644,9
645,0
646,6
647,2
648,1
649,7
650,2
651,2
652,4
653,2
654,7
655,7
656,2
657,2
658,1
659,7
660,1
661,3
662,0
663,3
664,0
665,4
666,3
667,5
668,7
669,8
670,9
671,5
672,7
673,5
674,4
675,7
676,4
677,6
678,6
679,1
680,3
681,8
682,3
683,9
684,4
685,2
686,7
687,0
688,8
689,3
690,6
691,1
692,4
693,5
694,8
695,2
696,6
697,7
698,8
699,8
700,5
701,6
702,7
703,0
704,9
705,9
706,3
707,9
708,8
709,0
710,8
711,2
712,1
713,3
714,4
715,9
716,8
717,7
718,8
719,0
720,8
721,8
722,2
723,2
724,4
725,0
726,7
727,8
728,5
729,4
730,7
731,5
732,9
733,5
734,3
735,8
736,3
737,7
738,2
739,7
740,8
741,7
742,9
743,3
744,2
745,5
746,0
747,7
748,7
749,0
750,5
751,5
752,6
753,3
754,5
755,5
756,3
757,5
758,0
759,7
760,5
761,4
762,6
763,3
764,8
765,7
766,1
767,1
768,9
769,8
770,4
771,6
772,8
773,2
774,2
775,8
776,8
777,3
778,5
779,1
780,3
781,7
782,5
783,2
784,6
785,8
786,5
787,7
788,6
789,8
790,8
791,3
792,8
793,3
794,0
795,0
796,3
797,6
798,3
799,0
800,1
801,1
802,3
803,5
804,7
805,9
806,8
807,5
808,4
809,7
810,9
811,7
812,8
813,2
814,5
815,7
816,7
817,1
818,9
819,8
820,4
821,5
822,5
823,4
824,8
825,3
826,3
827,4
828,3
829,7
830,0
831,7
832,1
833,4
834,4
835,5
836,7
837,3
838,8
839,7
840,3
841,8
842,9
843,5
844,1
845,3
846,9
847,2
848,6
849,6
850,9
851,6
852,9
853,1
854,6
855,8
856,9
857,1
858,9
859,6
860,0
861,8
862,2
863,3
864,3
865,5
866,6
867,7
868,9
869,5
870,4
871,0
872,0
873,4
874,1
875,3
876,5
877,0
878,7
879,9
880,2
881,8
882,7
883,5
884,0
885,8
886,9
887,5
888,8
889,8
890,3
891,6
892,1
893,2
894,8
895,2
896,6
897,2
898,2
899,7
900,8
901,0
902,6
903,0
904,7
905,9
906,8
907,7
908,9
909,8
910,9
911,2
912,8
913,3
914,8
915,7
916,6
917,8
918,7
919,4
920,1
921,4
922,7
923,9
924,8
925,0
926,1
927,5
928,4
929,5
930,9
931,3
932,5
933,2
934,2
935,0
936,2
937,7
938,3
939,2
940,0
941,1
942,1
943,7
944,0
945,3
946,5
947,9
948,2
949,5
950,1
951,7
952,9
953,2
954,3
955,0
956,8
957,3
958,4
959,5
960,1
961,1
962,6
963,7
964,8
965,9
966,6
967,3
968,6
969,1
970,6
971,1
972,8
973,2
974,0
975,0
976,2
977,0
978,7
979,6
980,3
981,2
982,3
983,2
984,2
985,5
986,5
987,1
988,6
989,8
990,0
991,9
992,9
993,1
994,8
995,2
996,0
997,0
998,0
999,4
1000,8
1001,4
1002,8
1003,0
1004,8
1005,8
1006,2
1007,6
1008,2
1009,0
1010,5
1011,1
1012,2
1013,9
1014,1
1015,4
1016,2
1017,3
1018,0
1019,9
1020,3
1021,5
1022,5
1023,6
1024,8
1025,7
1026,1
1027,3
1028,4
1029,7
1030,9
1031,7
1032,1
1033,5
1034,9
1035,1
1036,4
1037,0
1038,9
1039,4
1040,0
1041,4
1042,0
1043,0
1044,9
1045,6
1046,3
1047,6
1048,9
1049,7
1050,3
1051,9
1052,2
1053,0
1054,6
1055,7
1056,0
1057,5
1058,3
1059,1
1060,6
1061,3
1062,9
1063,9
1064,6
1065,2
1066,9
1067,2
1068,5
1069,4
1070,6
1071,1
1072,6
1073,5
1074,8
1075,2
1076,8
1077,7
1078,0
1079,4
1080,0
1081,1
1082,3
1083,3
1084,7
1085,9
1086,9
1087,0
1088,4
1089,7
1090,1
1091,3
1092,8
1093,0
1094,9
1095,8
1096,3
1097,8
1098,5
1099,0
1100,7
1101,8
1102,5
1103,2
1104,2
1105,5
1106,9
1107,6
1108,9
1109,6
1110,6
1111,3
1112,0
1113,7
1114,1
1115,7
1116,1
1117,0
1118,1
1119,5
1120,7
1121,7
1122,4
1123,8
1124,3
1125,0
1126,1
1127,4
1128,3
1129,0
1130,2
1131,4
1132,7
1133,5
1134,1
1135,8
1136,4
1137,5
1138,0
1139,8
1140,4
1141,7
1142,7
1143,8
1144,5
1145,3
1146,6
1147,8
1148,2
1149,4
1150,8
1151,1
1152,2
1153,2
1154,3
1155,2
1156,7
1157,2
1158,4
1159,3
1160,1
1161,8
1162,8
1163,1
1164,9
1165,3
1166,0
1167,2
1168,2
1169,1
1170,5
1171,0
1172,5
1173,8
1174,2
1175,0
1176,5
1177,6
1178,7
1179,1
1180,4
1181,9
1182,4
1183,6
1184,3
1185,8
1186,7
1187,0
1188,0
1189,4
1190,2
1191,3
1192,8
1193,6
1194,9
1195,7
1196,2
1197,3
1198,5
1199,4
1200,7
1201,9
1202,6
1203,6
1204,9
1205,5
1206,1
1207,9
1208,2
1209,3
1210,0
1211,5
1212,3
1213,3
1214,2
1215,6
1216,5
1217,6
1218,9
1219,3
1220,0
1221,2
1222,5
1223,2
1224,6
1225,5
1226,0
1227,2
1228,0
1229,6
1230,1
1231,1
1232,3
1233,2
1234,9
1235,6
1236,8
1237,3
1238,7
1239,6
1240,8
1241,8
1242,5
1243,4
1244,8
1245,8
1246,4
1247,0
1248,2
1249,9
1250,8
1251,1
1252,9
1253,0
1254,2
1255,1
1256,9
1257,8
1258,0
1259,7
1260,4
1261,9
1262,3
1263,5
1264,6
1265,6
1266,5
1267,3
1268,0
1269,8
1270,4
1271,3
1272,6
1273,5
1274,9
1275,3
1276,8
1277,5
1278,7
1279,0
1280,4
1281,0
1282,6
1283,4
1284,0
1285,5
1286,7
1287,4
1288,8
1289,1
1290,5
1291,2
1292,8
1293,2
1294,5
1295,6
1296,6
1297,7
1298,0
1299,3
1300,1
1301,4
1302,5
1303,8
1304,9
1305,4
1306,6
1307,5
1308,2
1309,0
1310,4
1311,7
1312,4
1313,4
1314,6
1315,5
1316,4
1317,1
1318,2
1319,6
1320,7
1321,0
1322,4
1323,5
1324,4
1325,3
1326,4
1327,8
1328,3
1329,2
1330,0
1331,2
1332,6
1333,8
1334,0
1335,8
1336,0
1337,3
1338,1
1339,3
1340,3
1341,6
1342,8
1343,2
1344,4
1345,4
1346,0
1347,5
1348,8
1349,3
1350,7
1351,9
1352,2
1353,2
1354,7
1355,7
1356,9
1357,8
1358,8
1359,8
1360,5
1361,4
1362,0
1363,6
1364,7
1365,9
1366,8
1367,2
1368,1
1369,0
1370,8
1371,2
1372,8
1373,2
1374,3
1375,8
1376,0
1377,0
1378,9
1379,6
1380,1
1381,3
1382,3
1383,8
1384,5
1385,6
1386,2
1387,0
1388,2
1389,8
1390,2
1391,1
1392,2
1393,2
1394,7
1395,2
1396,8
1397,9
1398,2
1399,7
1400,3
1401,7
1402,9
1403,2
1404,2
1405,6
1406,0
1407,9
1408,7
1409,4
1410,8
1411,9
1412,9
1413,5
1414,5
1415,0
1416,8
1417,2
1418,4
1419,9
1420,2
1421,3
1422,3
1423,2
1424,6
1425,4
1426,4
1427,5
1428,7
1429,0
1430,6
1431,8
1432,7
1433,3
1434,4
1435,8
1436,6
1437,5
1438,8
1439,7
1440,3
1441,0
1442,5
1443,3
1444,6
1445,3
1446,6
1447,8
1448,4
1449,6
1450,0
1451,9
1452,4
1453,2
1454,3
1455,4
1456,8
1457,6
1458,2
1459,4
1460,9
1461,7
1462,3
1463,2
1464,4
1465,4
1466,0
1467,9
1468,1
1469,4
1470,0
1471,5
1472,9
1473,2
1474,9
1475,8
1476,7
1477,7
1478,4
1479,0
1480,4
1481,8
1482,0
1483,3
1484,3
1485,3
1486,1
1487,9
1488,3
1489,0
1490,7
1491,3
1492,5
1493,5
1494,4
1495,8
1496,7
1497,6
1498,3
1499,3
1500,3
1501,7
1502,3
1503,9
1504,4
1505,7
1506,8
1507,7
1508,1
1509,0
1510,2
1511,4
1512,4
1513,7
1514,9
1515,7
1516,2
1517,4
1518,3
1519,8
1520,4
1521,7
1522,1
1523,0
1524,0
1525,3
1526,9
1527,6
1528,5
1529,4
1530,4
1531,7
1532,9
1533,1
1534,7
1535,5
1536,0
1537,6
1538,7
1539,4
1540,6
1541,6
1542,4
1543,6
1544,8
1545,5
1546,0
1547,9
1548,3
1549,3
1550,0
1551,0
1552,4
1553,7
1554,0
1555,2
1556,6
1557,7
1558,1
1559,6
1560,4
1561,2
1562,3
1563,6
1564,7
1565,6
1566,2
1567,2
1568,9
1569,5
1570,9
1571,3
1572,2
1573,4
1574,6
1575,4
1576,4
1577,1
1578,9
1579,1
1580,1
1581,7
1582,8
1583,2
1584,9
1585,3
1586,8
1587,3
1588,6
1589,7
1590,8
1591,5
1592,4
1593,8
1594,8
1595,4
1596,4
1597,1
1598,8
1599,2
1600,6
1601,4
1602,7
1603,9
1604,9
1605,9
1606,1
1607,7
1608,2
1609,6
1610,7
1611,6
1612,0
1613,0
1614,3
1615,9
1616,8
1617,9
1618,1
1619,9
1620,5
1621,8
1622,8
1623,4
1624,0
1625,9
1626,7
1627,8
1628,4
1629,4
1630,4
1631,5
1632,5
1633,8
1634,1
1635,5
1636,9
1637,4
1638,8
1639,1
1640,6
1641,2
1642,4
1643,0
1644,0
1645,9
1646,9
1647,0
1648,7
1649,0
1650,6
1651,7
1652,0
1653,4
1654,9
1655,3
1656,0
1657,8
1658,6
1659,8
1660,8
1661,6
1662,3
1663,4
1664,0
1665,9
1666,4
1667,8
1668,1
1669,3
1670,2
1671,8
1672,5
1673,4
1674,9
1675,2
1676,0
1677,0
1678,8
1679,9
1680,8
1681,4
1682,3
1683,4
1684,4
1685,2
1686,0
1687,7
1688,1
1689,5
1690,0
1691,1
1692,0
1693,5
1694,6
1695,3
1696,4
1697,0
1698,7
1699,8
1700,4
1701,4
1702,8
1703,3
1704,5
1705,7
1706,5
1707,5
1708,5
1709,6
1710,3
1711,3
1712,0
1713,7
1714,3
1715,8
1716,0
1717,2
1718,8
1719,5
1720,4
1721,4
1722,4
1723,4
1724,6
1725,7
1726,3
1727,6
1728,9
1729,6
1730,0
1731,9
1732,3
1733,5
1734,5
1735,6
1736,2
1737,4
1738,7
1739,9
1740,0
1741,5
1742,1
1743,1
1744,5
1745,5
1746,8
1747,0
1748,9
1749,1
1750,8
1751,4
1752,8
1753,7
1754,7
1755,2
1756,5
1757,5
1758,0
1759,1
1760,5
1761,1
1762,4
1763,2
1764,4
1765,2
1766,8
1767,5
1768,2
1769,4
1770,0
1771,9
1772,7
1773,1
1774,1
1775,8
1776,4
1777,0
1778,7
1779,8
1780,4
1781,8
1782,7
1783,5
1784,7
1785,0
1786,4
1787,5
1788,4
1789,5
1790,7
1791,6
1792,9
1793,3
1794,6
1795,2
1796,6
1797,6
1798,6
1799,0
1800,9
1801,7
1802,6
1803,4
1804,0
1805,6
1806,7
1807,3
1808,8
1809,4
1810,1
1811,8
1812,7
1813,6
1814,6
1815,2
1816,6
1817,8
1818,8
1819,2
1820,0
1821,7
1822,8
1823,7
1824,2
1825,6
1826,7
1827,7
1828,1
1829,2
1830,9
1831,0
1832,7
1833,7
1834,4
1835,6
1836,6
1837,3
1838,8
1839,2
1840,8
1841,4
1842,8
1843,1
1844,7
1845,6
1846,4
1847,0
1848,6
1849,2
1850,9
1851,9
1852,2
1853,5
1854,1
1855,3
1856,2
1857,2
1858,5
1859,7
1860,4
1861,5
1862,3
1863,7
1864,3
1865,7
1866,0
1867,4
1868,5
1869,2
1870,1
1871,6
1872,7
1873,9
1874,5
1875,0
1876,6
1877,5
1878,2
1879,1
1880,7
1881,6
1882,3
1883,4
1884,9
1885,0
1886,5
1887,2
1888,8
1889,9
1890,0
1891,9
1892,8
1893,8
1894,2
1895,8
1896,6
1897,3
1898,3
1899,8
1900,0
1901,0
1902,8
1903,8
1904,0
1905,9
1906,5
1907,9
1908,1
1909,9
1910,3
1911,8
1912,8
1913,2
1914,9
1915,2
1916,5
1917,8
1918,5
1919,6
1920,8
1921,4
1922,1
1923,1
1924,7
1925,0
1926,0
1927,7
1928,0
1929,1
1930,2
1931,8
1932,6
1933,6
1934,5
1935,4
1936,3
1937,0
1938,0
1939,2
1940,9
1941,0
1942,7
1943,2
1944,0
1945,5
1946,5
1947,1
1948,9
1949,3
1950,0
1951,1
1952,1
1953,3
1954,3
1955,5
1956,4
1957,3
1958,1
1959,5
1960,1
1961,8
1962,4
1963,1
1964,6
1965,2
1966,3
1967,6
1968,7
1969,7
1970,2
1971,5
1972,4
1973,1
1974,7
1975,4
1976,1
1977,2
1978,7
1979,3
1980,8
1981,3
1982,2
1983,4
1984,7
1985,8
1986,4
1987,1
1988,5
1989,6
1990,4
1991,6
1992,6
1993,4
1994,5
1995,4
1996,2
1997,4
1998,3
1999,5
2000,2
2001,1
2002,1
2003,4
2004,9
2005,5
2006,5
2007,9
2008,0
2009,0
2010,9
2011,6
2012,3
2013,4
2014,1
2015,5
2016,0
2017,0
2018,8
2019,6
2020,5
2021,8
2022,2
2023,7
2024,4
2025,4
2026,8
2027,1
2028,7
2029,5
2030,8
2031,5
2032,3
2033,9
2034,0
2035,4
2036,2
2037,2
2038,5
2039,4
2040,9
2041,1
2042,8
2043,8
2044,4
2045,9
2046,2
2047,0
2048,9
2049,3
2050,2
2051,7
2052,3
2053,2
2054,3
2055,2
2056,9
2057,0
2058,7
2059,7
2060,7
2061,9
2062,5
2063,0
2064,3
2065,6
2066,5
2067,5
2068,5
2069,1
2070,8
2071,6
2072,4
2073,9
2074,1
2075,0
2076,2
2077,2
2078,3
2079,9
2080,6
2081,7
2082,8
2083,7
2084,6
2085,4
2086,5
2087,1
2088,5
2089,7
2090,0
2091,6
2092,9
2093,9
2094,5
2095,8
2096,8
2097,7
2098,7
2099,9
2100,7
2101,1
2102,8
2103,2
2104,1
2105,0
2106,2
2107,6
2108,4
2109,9
2110,6
2111,1
2112,1
2113,6
2114,6
2115,8
2116,3
2117,8
2118,5
2119,3
2120,4
2121,7
2122,2
2123,1
2124,0
2125,9
2126,0
2127,8
2128,4
2129,7
2130,8
2131,6
2132,4
2133,4
2134,8
2135,6
2136,4
2137,1
2138,0
2139,7
2140,2
2141,8
2142,5
2143,6
2144,3
2145,8
2146,8
2147,4
2148,9
2149,4
2150,3
2151,4
2152,8
2153,1
2154,1
2155,3
2156,3
2157,3
2158,9
2159,7
2160,0
2161,0
2162,0
2163,9
2164,2
2165,5
2166,9
2167,0
2168,4
2169,5
2170,5
2171,6
2172,3
2173,1
2174,1
2175,0
2176,2
2177,6
2178,5
2179,0
2180,8
2181,5
2182,8
2183,6
2184,4
2185,3
2186,3
2187,0
2188,9
2189,4
2190,2
2191,2
2192,4
2193,5
2194,6
2195,2
2196,9
2197,8
2198,7
2199,9
2200,9
2201,1
2202,4
2203,9
2204,5
2205,2
2206,3
2207,6
2208,2
2209,3
2210,8
2211,4
2212,6
2213,7
2214,4
2215,7
2216,7
2217,7
2218,3
2219,8
2220,1
2221,7
2222,2
2223,1
2224,6
2225,9
2226,9
2227,0
2228,8
2229,9
2230,9
2231,7
2232,7
2233,2
2234,8
2235,8
2236,4
2237,5
2238,0
2239,1
2240,0
2241,4
2242,7
2243,6
2244,6
2245,2
2246,0
2247,1
2248,2
2249,1
2250,8
2251,9
2252,8
2253,3
2254,3
2255,6
2256,2
2257,6
2258,1
2259,0
2260,0
2261,5
2262,0
2263,5
2264,6
2265,3
2266,4
2267,5
2268,7
2269,9
2270,8
2271,8
2272,3
2273,9
2274,9
2275,2
2276,6
2277,1
2278,5
2279,5
2280,5
2281,4
2282,8
2283,2
2284,8
2285,2
2286,6
2287,7
2288,0
2289,5
2290,5
2291,9
2292,4
2293,0
2294,4
2295,5
2296,8
2297,8
2298,8
2299,2
2300,0
2301,5
2302,1
2303,2
2304,7
2305,9
2306,4
2307,7
2308,4
2309,3
2310,3
2311,6
2312,6
2313,8
2314,4
2315,0
2316,6
2317,6
2318,1
2319,6
2320,8
2321,2
2322,0
2323,4
2324,7
2325,9
2326,5
2327,1
2328,4
2329,0
2330,2
2331,6
2332,1
2333,2
2334,9
2335,7
2336,7
2337,4
2338,7
2339,1
2340,9
2341,1
2342,3
2343,7
2344,7
2345,7
2346,1
2347,3
2348,6
2349,8
2350,0
2351,2
2352,2
2353,8
2354,7
2355,6
2356,2
2357,0
2358,8
2359,0
2360,4
2361,0
2362,1
2363,4
2364,5
2365,3
2366,5
2367,4
2368,2
2369,1
2370,6
2371,1
2372,4
2373,0
2374,9
2375,1
2376,7
2377,7
2378,2
2379,5
2380,5
2381,3
2382,5
2383,2
2384,8
2385,8
2386,2
2387,1
2388,7
2389,7
2390,4
2391,8
2392,3
2393,9
2394,9
2395,7
2396,4
2397,3
2398,4
2399,4
2400,7
2401,7
2402,2
2403,8
2404,0
2405,1
2406,7
2407,3
2408,7
2409,1
2410,0
2411,9
2412,2
2413,3
2414,6
2415,8
2416,1
2417,6
2418,9
2419,0
2420,4
2421,0
2422,3
2423,1
2424,3
2425,8
2426,0
2427,4
2428,4
2429,8
2430,3
2431,9
2432,7
2433,3
2434,9
2435,2
2436,0
2437,8
2438,7
2439,0
2440,2
2441,6
2442,9
2443,4
2444,9
2445,2
2446,0
2447,9
2448,6
2449,0
2450,6
2451,1
2452,4
2453,0
2454,6
2455,4
2456,0
2457,9
2458,9
2459,4
2460,0
2461,3
2462,4
2463,6
2464,5
2465,9
2466,5
2467,9
2468,7
2469,8
2470,3
2471,5
2472,5
2473,8
2474,4
2475,2
2476,2
2477,4
2478,9
2479,8
2480,4
2481,4
2482,9
2483,2
2484,1
2485,8
2486,8
2487,5
2488,0
2489,0
2490,1
2491,3
2492,4
2493,0
2494,9
2495,0
2496,0
2497,3
2498,7
2499,0
2500,1
2501,4
2502,7
2503,5
2504,1
2505,2
2506,1
2507,6
2508,2
2509,2
2510,3
2511,2
2512,7
2513,9
2514,6
2515,1
2516,9
2517,9
2518,3
2519,5
2520,3
2521,6
2522,5
2523,7
2524,0
2525,6
2526,5
2527,6
2528,0
2529,7
2530,5
2531,6
2532,5
2533,1
2534,9
2535,7
2536,9
2537,4
2538,4
2539,6
2540,9
2541,0
2542,0
2543,8
2544,9
2545,3
2546,2
2547,1
2548,9
2549,2
2550,2
2551,7
2552,6
2553,6
2554,9
2555,3
2556,2
2557,1
2558,5
2559,2
2560,1
2561,5
2562,2
2563,9
2564,0
2565,8
2566,5
2567,4
2568,2
2569,1
2570,7
2571,0
2572,9
2573,7
2574,4
2575,3
2576,8
2577,4
2578,8
2579,6
2580,0
2581,4
2582,8
2583,6
2584,4
2585,1
2586,2
2587,3
2588,7
2589,8
2590,2
2591,2
2592,3
2593,0
2594,7
2595,2
2596,6
2597,8
2598,7
2599,2
2600,4
2601,9
2602,5
2603,6
2604,4
2605,1
2606,2
2607,9
2608,1
2609,7
2610,4
2611,6
2612,1
2613,1
2614,3
2615,4
2616,3
2617,6
2618,6
2619,8
2620,0
2621,1
2622,7
2623,3
2624,2
2625,3
2626,3
2627,3
2628,4
2629,7
2630,0
2631,3
2632,1
2633,2
2634,6
2635,8
2636,9
2637,7
2638,9
2639,9
2640,7
2641,1
2642,2
2643,4
2644,0
2645,7
2646,8
2647,4
2648,6
2649,0
2650,0
2651,0
2652,5
2653,8
2654,1
2655,0
2656,5
2657,1
2658,6
2659,8
2660,2
2661,7
2662,8
2663,2
2664,8
2665,9
2666,7
2667,0
2668,3
2669,4
2670,0
2671,5
2672,3
2673,5
2674,0
2675,3
2676,6
2677,3
2678,0
2679,1
2680,1
2681,8
2682,2
2683,2
2684,6
2685,3
2686,5
2687,5
2688,0
2689,1
2690,2
2691,5
2692,4
2693,3
2694,9
2695,3
2696,7
2697,1
2698,0
2699,9
2700,3
2701,7
2702,9
2703,7
2704,0
2705,7
2706,4
2707,6
2708,6
2709,7
2710,0
2711,8
2712,5
2713,3
2714,3
2715,1
2716,1
2717,1
2718,9
2719,7
2720,2
2721,5
2722,8
2723,2
2724,0
2725,2
2726,9
2727,7
2728,2
2729,2
2730,6
2731,0
2732,8
2733,2
2734,1
2735,7
2736,4
2737,2
2738,1
2739,2
2740,0
2741,0
2742,2
2743,2
2744,3
2745,9
2746,7
2747,5
2748,1
2749,2
2750,5
2751,5
2752,9
2753,7
2754,3
2755,4
2756,9
2757,0
2758,0
2759,8
2760,3
2761,7
2762,1
2763,1
2764,7
2765,7
2766,9
2767,6
2768,6
2769,1
2770,6
2771,5
2772,5
2773,5
2774,4
2775,3
2776,2
2777,0
2778,9
2779,1
2780,7
2781,5
2782,5
2783,3
2784,5
2785,5
2786,6
2787,2
2788,1
2789,9
2790,6
2791,6
2792,9
2793,2
2794,2
2795,4
2796,9
2797,7
2798,2
2799,7
2800,5
2801,4
2802,3
2803,4
2804,3
2805,6
2806,6
2807,0
2808,5
2809,8
2810,9
2811,5
2812,4
2813,1
2814,4
2815,3
2816,8
2817,7
2818,8
2819,4
2820,2
2821,6
2822,1
2823,3
2824,7
2825,3
2826,6
2827,2
2828,3
2829,5
2830,3
2831,6
2832,4
2833,8
2834,8
2835,7
2836,5
2837,2
2838,6
2839,9
2840,6
2841,7
2842,1
2843,1
2844,8
2845,3
2846,5
2847,6
2848,5
2849,5
2850,8
2851,0
2852,2
2853,3
2854,4
2855,7
2856,8
2857,1
2858,8
2859,5
2860,3
2861,4
2862,7
2863,2
2864,3
2865,7
2866,0
2867,6
2868,5
2869,6
2870,6
2871,5
2872,3
2873,5
2874,7
2875,8
2876,7
2877,1
2878,6
2879,5
2880,6
2881,8
2882,8
2883,0
2884,2
2885,1
2886,2
2887,3
2888,4
2889,8
2890,5
2891,3
2892,4
2893,4
2894,3
2895,0
2896,0
2897,3
2898,9
2899,4
2900,6
2901,3
2902,3
2903,5
2904,3
2905,8
2906,7
2907,7
2908,5
2909,3
2910,6
2911,6
2912,9
2913,0
2914,0
2915,9
2916,7
2917,2
2918,8
2919,6
2920,6
2921,7
2922,9
2923,8
2924,6
2925,3
2926,6
2927,2
2928,3
2929,0
2930,2
2931,0
2932,7
2933,1
2934,5
2935,6
2936,5
2937,2
2938,3
2939,0
2940,4
2941,9
2942,0
2943,4
2944,1
2945,9
2946,0
2947,3
2948,4
2949,6
2950,6
2951,3
2952,8
2953,8
2954,9
2955,0
2956,4
2957,5
2958,1
2959,0
2960,8
2961,6
2962,3
2963,8
2964,1
2965,8
2966,1
2967,8
2968,6
2969,6
2970,4
2971,4
2972,5
2973,0
2974,4
2975,4
2976,8
2977,7
2978,5
2979,3
2980,5
2981,1
2982,3
2983,5
2984,4
2985,2
2986,9
2987,6
2988,4
2989,7
2990,7
2991,2
2992,1
2993,6
2994,8
2995,0
2996,9
2997,0
