,training
585,4
586,9
587,6
588,0
589,5
590,5
591,3
592,5
593,6
594,3
595,7
596,4
597,6
598,4
599,7
600,3
601,2
602,9
603,2
604,9
605,9
606,6
607,0
608,3
609,1
610,3
611,4
612,4
613,6
614,1
615,8
616,4
617,8
618,4
619,6
620,1
621,9
622,1
623,3
624,7
625,5
626,4
627,6
628,6
629,5
630,8
631,9
632,1
633,4
634,1
635,9
636,2
637,2
638,1
639,1
640,1
641,8
642,5
643,4
644,9
645,2
646,8
647,9
648,9
649,2
650,2
651,9
652,4
653,5
654,5
655,9
656,0
657,5
658,9
659,3
660,1
661,3
662,1
663,4
664,2
665,2
666,1
667,5
668,0
669,8
670,9
671,0
672,6
673,0
674,2
675,4
676,2
677,0
678,1
679,0
680,7
681,3
682,4
683,6
684,8
685,8
686,7
687,9
688,9
689,6
690,1
691,8
692,4
693,9
694,6
695,6
696,1
697,1
698,1
699,8
700,9
701,0
702,6
703,5
704,9
705,9
706,6
707,6
708,0
709,6
710,1
711,4
712,1
713,4
714,0
715,9
716,3
717,3
718,0
719,5
720,9
721,3
722,7
723,1
724,6
725,8
726,8
727,1
728,2
729,8
730,8
731,5
732,8
733,2
734,4
735,0
736,5
737,9
738,3
739,2
740,7
741,0
742,5
743,4
744,2
745,6
746,4
747,3
748,3
749,6
750,5
751,6
752,5
753,7
754,3
755,9
756,1
757,2
758,2
759,9
760,9
761,8
762,8
763,7
764,2
765,8
766,0
767,6
768,6
769,1
770,6
771,2
772,8
773,9
774,3
775,5
776,1
777,6
778,9
779,6
780,2
781,7
782,2
783,5
784,6
785,6
786,9
787,6
788,2
789,8
790,7
791,7
792,2
793,3
794,8
795,5
796,5
797,9
798,7
799,3
800,8
801,9
802,1
803,7
804,4
805,7
806,5
807,3
808,4
809,6
810,2
811,9
812,9
813,9
814,0
815,5
816,9
817,8
818,9
819,3
820,1
821,6
822,4
823,4
824,9
825,5
826,8
827,8
828,0
829,9
830,7
831,8
832,0
833,9
834,1
835,6
836,4
837,7
838,8
839,8
840,8
841,5
842,9
843,4
844,3
845,7
846,7
847,0
848,5
849,1
850,6
851,3
852,3
853,7
854,7
855,1
856,4
857,7
858,3
859,1
860,6
861,7
862,4
863,0
864,8
865,6
866,5
867,6
868,5
869,0
870,8
871,0
872,0
873,9
874,0
875,3
876,3
877,9
878,7
879,0
880,8
881,7
882,5
883,0
884,9
885,7
886,9
887,9
888,3
889,9
890,8
891,8
892,6
893,1
894,3
895,6
896,2
897,7
898,5
899,4
900,4
901,0
902,1
903,5
904,2
905,9
906,9
907,7
908,9
909,1
910,6
911,4
912,7
913,3
914,0
915,5
916,0
917,2
918,8
919,0
920,7
921,7
922,6
923,4
924,7
925,1
926,6
927,4
928,0
929,4
930,2
931,0
932,3
933,8
934,0
935,7
936,5
937,6
938,5
939,7
940,6
941,5
942,4
943,4
944,9
945,3
946,4
947,2
948,5
949,3
950,2
951,1
952,9
953,3
954,5
955,2
956,1
957,1
958,3
959,8
960,9
961,7
962,1
963,8
964,1
965,7
966,4
967,1
968,9
969,5
970,2
971,0
972,7
973,4
974,5
975,4
976,7
977,4
978,6
979,0
980,1
981,7
982,8
983,9
984,5
985,9
986,6
987,8
988,1
989,8
990,9
991,3
992,4
993,7
994,2
995,8
996,0
997,9
998,0
999,7
1000,5
1001,2
1002,3
1003,1
1004,4
1005,4
1006,2
1007,8
1008,8
1009,5
1010,3
1011,6
1012,2
1013,6
1014,9
1015,5
1016,3
1017,4
1018,9
1019,7
1020,2
1021,8
1022,2
1023,5
1024,4
1025,9
1026,7
1027,3
1028,3
1029,2
1030,3
1031,0
1032,6
1033,2
1034,0
1035,2
1036,4
1037,6
1038,7
1039,7
1040,4
1041,9
1042,8
1043,3
1044,8
1045,2
1046,3
1047,1
1048,4
1049,1
1050,5
1051,7
1052,3
1053,5
1054,2
1055,4
1056,6
1057,4
1058,7
1059,4
1060,0
1061,6
1062,0
1063,0
1064,9
1065,9
1066,7
1067,0
1068,7
1069,5
1070,3
1071,0
1072,1
1073,9
1074,2
1075,4
1076,1
1077,7
1078,8
1079,8
1080,8
1081,7
1082,4
1083,3
1084,3
1085,0
1086,5
1087,3
1088,5
1089,5
1090,6
1091,2
1092,9
1093,6
1094,2
1095,9
1096,4
1097,6
1098,1
1099,1
1100,1
1101,3
1102,0
1103,2
1104,4
1105,2
1106,7
1107,2
1108,3
1109,6
1110,4
1111,2
1112,6
1113,2
1114,0
1115,5
1116,6
1117,3
1118,7
1119,4
1120,6
1121,1
1122,0
1123,3
1124,7
1125,1
1126,3
1127,3
1128,5
1129,2
1130,4
1131,4
1132,7
1133,9
1134,9
1135,3
1136,2
1137,4
1138,5
1139,1
1140,2
1141,6
1142,0
1143,8
1144,6
1145,0
1146,6
1147,8
1148,4
1149,4
1150,4
1151,1
1152,5
1153,8
1154,2
1155,5
1156,7
1157,9
1158,5
1159,2
1160,9
1161,2
1162,2
1163,1
1164,7
1165,1
1166,5
1167,0
1168,1
1169,2
1170,0
1171,1
1172,6
1173,7
1174,5
1175,8
1176,1
1177,0
1178,0
1179,8
1180,3
1181,6
1182,9
1183,0
1184,9
1185,6
1186,9
1187,1
1188,2
1189,7
1190,7
1191,9
1192,1
1193,3
1194,1
1195,9
1196,1
1197,9
1198,0
1199,5
1200,0
1201,1
1202,4
1203,3
1204,7
1205,5
1206,8
1207,9
1208,9
1209,6
1210,0
1211,5
1212,6
1213,9
1214,8
1215,4
1216,2
1217,9
1218,2
1219,5
1220,3
1221,9
1222,5
1223,4
1224,6
1225,5
1226,5
1227,4
1228,3
1229,3
1230,0
1231,5
1232,4
1233,2
1234,6
1235,3
1236,8
1237,4
1238,5
1239,9
1240,9
1241,0
1242,8
1243,6
1244,4
1245,7
1246,8
1247,7
1248,2
1249,3
1250,1
1251,5
1252,6
1253,3
1254,0
1255,8
1256,8
1257,0
1258,8
1259,8
1260,4
1261,8
1262,1
1263,3
1264,1
1265,7
1266,5
1267,8
1268,1
1269,1
1270,9
1271,4
1272,9
1273,3
1274,8
1275,2
1276,0
1277,9
1278,3
1279,7
1280,4
1281,7
1282,1
1283,9
1284,2
1285,9
1286,5
1287,0
1288,4
1289,2
1290,0
1291,5
1292,9
1293,3
1294,1
1295,3
1296,8
1297,8
1298,7
1299,8
1300,3
1301,9
1302,1
1303,9
1304,9
1305,8
1306,2
1307,5
1308,2
1309,8
1310,3
1311,6
1312,9
1313,8
1314,7
1315,0
1316,8
1317,3
1318,8
1319,1
1320,6
1321,8
1322,5
1323,3
1324,0
1325,5
1326,5
1327,9
1328,8
1329,4
1330,4
1331,2
1332,4
1333,1
1334,2
1335,6
1336,5
1337,5
1338,4
1339,2
1340,4
1341,1
1342,8
1343,0
1344,8
1345,2
1346,5
1347,9
1348,2
1349,9
1350,0
1351,9
1352,0
1353,5
1354,2
1355,3
1356,7
1357,9
1358,9
1359,3
1360,4
1361,1
1362,9
1363,5
1364,2
1365,5
1366,7
1367,7
1368,8
1369,7
1370,2
1371,1
1372,0
1373,8
1374,5
1375,0
1376,8
1377,2
1378,6
1379,8
1380,0
1381,3
1382,5
1383,5
1384,4
1385,6
1386,1
1387,6
1388,2
1389,6
1390,6
1391,7
1392,8
1393,5
1394,2
1395,9
1396,1
1397,9
1398,2
1399,6
1400,9
1401,4
1402,3
1403,7
1404,0
1405,0
1406,7
1407,2
1408,6
1409,4
1410,3
1411,2
1412,4
1413,1
1414,4
1415,1
1416,4
1417,1
1418,7
1419,9
1420,7
1421,7
1422,7
1423,1
1424,7
1425,6
1426,1
1427,4
1428,0
1429,3
1430,9
1431,8
1432,3
1433,4
1434,7
1435,4
1436,3
1437,7
1438,8
1439,9
1440,1
1441,6
1442,6
1443,9
1444,2
1445,3
1446,6
1447,8
1448,0
1449,3
1450,3
1451,1
1452,4
1453,1
1454,9
1455,9
1456,2
1457,1
1458,2
1459,3
1460,2
1461,1
1462,6
1463,0
1464,7
1465,5
1466,8
1467,3
1468,2
1469,4
1470,2
1471,2
1472,2
1473,8
1474,3
1475,4
1476,3
1477,6
1478,9
1479,8
1480,6
1481,1
1482,3
1483,0
1484,9
1485,7
1486,2
1487,6
1488,5
1489,2
1490,1
1491,5
1492,3
1493,3
1494,2
1495,2
1496,9
1497,1
1498,5
1499,4
1500,5
1501,5
1502,3
1503,0
1504,4
1505,2
1506,2
1507,9
1508,8
1509,9
1510,6
1511,1
1512,0
1513,2
1514,9
1515,6
1516,2
1517,7
1518,6
1519,3
1520,1
1521,2
1522,5
1523,4
1524,5
1525,4
1526,0
1527,0
1528,2
1529,7
1530,7
1531,4
1532,7
1533,4
1534,3
1535,2
1536,1
1537,5
1538,1
1539,8
1540,2
1541,6
1542,4
1543,3
1544,2
1545,9
1546,9
1547,0
1548,8
1549,7
1550,4
1551,1
1552,1
1553,2
1554,2
1555,4
1556,6
1557,3
1558,0
1559,7
1560,3
1561,6
1562,3
1563,9
1564,8
1565,8
1566,5
1567,4
1568,0
1569,7
1570,4
1571,9
1572,2
1573,8
1574,2
1575,3
1576,3
1577,3
1578,7
1579,5
1580,5
1581,7
1582,8
1583,1
1584,3
1585,9
1586,3
1587,2
1588,9
1589,2
1590,3
1591,5
1592,3
1593,5
1594,2
1595,9
1596,4
1597,8
1598,3
1599,0
1600,0
1601,3
1602,5
1603,2
1604,6
1605,7
1606,5
1607,4
1608,1
1609,1
1610,4
1611,8
1612,9
1613,3
1614,3
1615,8
1616,9
1617,9
1618,0
1619,0
1620,4
1621,9
1622,9
1623,0
1624,2
1625,5
1626,5
1627,4
1628,8
1629,1
1630,0
1631,4
1632,6
1633,0
1634,9
1635,4
1636,8
1637,8
1638,2
1639,2
1640,1
1641,6
1642,1
1643,3
1644,3
1645,6
1646,2
1647,7
1648,5
1649,7
1650,6
1651,3
1652,1
1653,4
1654,2
1655,7
1656,8
1657,4
1658,3
1659,7
1660,9
1661,7
1662,5
1663,6
1664,5
1665,4
1666,6
1667,4
1668,1
1669,7
1670,9
1671,3
1672,2
1673,1
1674,5
1675,6
1676,5
1677,5
1678,9
1679,0
1680,4
1681,8
1682,6
1683,2
1684,4
1685,5
1686,2
1687,8
1688,2
1689,2
1690,1
1691,8
1692,2
1693,3
1694,9
1695,0
1696,0
1697,2
1698,8
1699,9
1700,8
1701,6
1702,2
1703,8
1704,5
1705,2
1706,0
1707,9
1708,1
1709,1
1710,7
1711,3
1712,0
1713,5
1714,0
1715,6
1716,8
1717,7
1718,9
1719,4
1720,3
1721,6
1722,2
1723,1
1724,8
1725,5
1726,2
1727,6
1728,8
1729,6
1730,2
1731,8
1732,7
1733,9
1734,6
1735,2
1736,9
1737,1
1738,9
1739,8
1740,2
1741,8
1742,8
1743,8
1744,2
1745,2
1746,7
1747,6
1748,0
1749,7
1750,6
1751,2
1752,5
1753,8
1754,3
1755,3
1756,0
1757,7
1758,4
1759,1
1760,2
1761,0
1762,3
1763,7
1764,4
1765,7
1766,8
1767,5
1768,4
1769,3
1770,8
1771,4
1772,1
1773,2
1774,8
1775,8
1776,4
1777,3
1778,0
1779,2
1780,8
1781,3
1782,0
1783,7
1784,8
1785,9
1786,6
1787,3
1788,7
1789,4
1790,9
1791,7
1792,4
1793,8
1794,7
1795,2
1796,1
1797,1
1798,1
1799,6
1800,2
1801,9
1802,4
1803,4
1804,2
1805,6
1806,3
1807,0
1808,8
1809,3
1810,9
1811,1
1812,1
1813,8
1814,6
1815,2
1816,6
1817,4
1818,3
1819,9
1820,3
1821,4
1822,0
1823,0
1824,4
1825,8
1826,0
1827,0
1828,0
1829,6
1830,9
1831,4
1832,3
1833,2
1834,3
1835,5
1836,6
1837,5
1838,8
1839,5
1840,5
1841,5
1842,7
1843,0
1844,0
1845,4
1846,5
1847,6
1848,7
1849,7
1850,3
1851,1
1852,1
1853,9
1854,3
1855,1
1856,9
1857,6
1858,0
1859,0
1860,5
1861,4
1862,5
1863,2
1864,4
1865,9
1866,0
1867,7
1868,9
1869,6
1870,5
1871,5
1872,8
1873,3
1874,4
1875,4
1876,0
1877,3
1878,4
1879,7
1880,9
1881,4
1882,2
1883,2
1884,4
1885,2
1886,7
1887,1
1888,5
1889,8
1890,4
1891,6
1892,8
1893,2
1894,4
1895,4
1896,2
1897,5
1898,4
1899,6
1900,2
1901,6
1902,4
1903,1
1904,1
1905,7
1906,3
1907,0
1908,2
1909,9
1910,7
1911,2
1912,8
1913,6
1914,1
1915,7
1916,6
1917,9
1918,2
1919,2
1920,9
1921,5
1922,7
1923,5
1924,3
1925,4
1926,7
1927,1
1928,2
1929,2
1930,3
1931,2
1932,7
1933,8
1934,5
1935,2
1936,2
1937,9
1938,1
1939,2
1940,9
1941,9
1942,4
1943,0
1944,7
1945,1
1946,3
1947,9
1948,5
1949,4
1950,2
1951,5
1952,3
1953,4
1954,7
1955,6
1956,8
1957,6
1958,2
1959,0
1960,0
1961,2
1962,9
1963,5
1964,8
1965,2
1966,5
1967,6
1968,7
1969,1
1970,5
1971,8
1972,5
1973,0
1974,4
1975,0
1976,0
1977,6
1978,2
1979,4
1980,8
1981,0
1982,5
1983,9
1984,6
1985,7
1986,1
1987,5
1988,2
1989,2
1990,6
1991,9
1992,7
1993,3
1994,7
1995,8
1996,4
1997,7
1998,2
1999,2
2000,5
2001,5
2002,6
2003,9
2004,1
2005,8
2006,2
2007,5
2008,9
2009,6
2010,0
2011,2
2012,4
2013,5
2014,2
2015,7
2016,6
2017,2
2018,7
2019,6
2020,0
2021,2
2022,0
2023,4
2024,4
2025,1
2026,5
2027,8
2028,5
2029,7
2030,8
2031,0
2032,9
2033,5
2034,8
2035,6
2036,1
2037,4
2038,4
2039,6
2040,2
2041,3
2042,1
2043,6
2044,6
2045,4
2046,9
2047,2
2048,9
2049,0
2050,4
2051,2
2052,4
2053,7
2054,4
2055,9
2056,2
2057,5
2058,9
2059,9
2060,0
2061,0
2062,2
2063,3
2064,7
2065,1
2066,4
2067,8
2068,4
2069,9
2070,6
2071,7
2072,4
2073,7
2074,7
2075,4
2076,1
2077,4
2078,1
2079,5
2080,9
2081,3
2082,1
2083,9
2084,9
2085,0
2086,3
2087,3
2088,2
2089,3
2090,5
2091,3
2092,7
2093,9
2094,3
2095,8
2096,7
2097,7
2098,9
2099,8
2100,9
2101,3
2102,6
2103,5
2104,7
2105,8
2106,6
2107,3
2108,4
2109,5
2110,2
2111,1
2112,0
2113,2
2114,0
2115,5
2116,5
2117,8
2118,2
2119,7
2120,7
2121,9
2122,2
2123,5
2124,1
2125,0
2126,6
2127,8
2128,2
2129,0
2130,6
2131,9
2132,3
2133,9
2134,0
2135,6
2136,6
2137,1
2138,1
2139,7
2140,3
2141,9
2142,3
2143,8
2144,4
2145,6
2146,7
2147,2
2148,2
2149,7
2150,6
2151,3
2152,3
2153,7
2154,8
2155,7
2156,7
2157,0
2158,3
2159,9
2160,9
2161,0
2162,7
2163,8
2164,8
2165,2
2166,4
2167,8
2168,8
2169,1
2170,1
2171,4
2172,7
2173,8
2174,5
2175,6
2176,9
2177,2
2178,6
2179,1
2180,5
2181,7
2182,7
2183,1
2184,4
2185,2
2186,8
2187,5
2188,5
2189,3
2190,1
2191,0
2192,2
2193,8
2194,1
2195,1
2196,4
2197,8
2198,8
2199,8
2200,2
2201,1
2202,3
2203,0
2204,6
2205,1
2206,6
2207,6
2208,7
2209,8
2210,7
2211,4
2212,1
2213,9
2214,7
2215,7
2216,1
2217,2
2218,4
2219,2
2220,5
2221,2
2222,9
2223,1
2224,3
2225,0
2226,3
2227,7
2228,6
2229,3
2230,1
2231,1
2232,9
2233,9
2234,2
2235,7
2236,2
2237,5
2238,2
2239,0
2240,6
2241,4
2242,8
2243,0
2244,2
2245,3
2246,7
2247,4
2248,1
2249,9
2250,2
2251,9
2252,3
2253,7
2254,1
2255,1
2256,2
2257,3
2258,9
2259,1
2260,2
2261,9
2262,7
2263,8
2264,2
2265,0
2266,8
2267,7
2268,5
2269,2
2270,3
2271,8
2272,0
2273,4
2274,1
2275,0
2276,8
2277,0
2278,4
2279,5
2280,0
2281,9
2282,3
2283,4
2284,4
2285,2
2286,1
2287,8
2288,0
2289,1
2290,7
2291,6
2292,0
2293,7
2294,1
2295,5
2296,3
2297,2
2298,2
2299,4
2300,0
2301,1
2302,5
2303,3
2304,0
2305,6
2306,8
2307,0
2308,5
2309,4
2310,2
2311,7
2312,6
2313,9
2314,8
2315,5
2316,1
2317,8
2318,2
2319,9
2320,3
2321,4
2322,4
2323,5
2324,7
2325,2
2326,8
2327,4
2328,9
2329,4
2330,7
2331,7
2332,3
2333,4
2334,1
2335,8
2336,8
2337,9
2338,3
2339,5
2340,3
2341,9
2342,4
2343,0
2344,9
2345,5
2346,6
2347,0
2348,1
2349,5
2350,3
2351,6
2352,4
2353,4
2354,5
2355,9
2356,4
2357,7
2358,8
2359,6
2360,2
2361,5
2362,2
2363,5
2364,9
2365,9
2366,9
2367,8
2368,5
2369,2
2370,0
2371,7
2372,9
2373,9
2374,9
2375,8
2376,4
2377,2
2378,3
2379,7
2380,5
2381,2
2382,7
2383,2
2384,7
2385,2
2386,9
2387,7
2388,4
2389,3
2390,5
2391,8
2392,1
2393,6
2394,9
2395,8
2396,2
2397,8
2398,8
2399,9
2400,5
2401,4
2402,8
2403,9
2404,2
2405,1
2406,8
2407,4
2408,2
2409,3
2410,2
2411,2
2412,0
2413,6
2414,3
2415,7
2416,2
2417,2
2418,8
2419,7
2420,8
2421,1
2422,8
2423,6
2424,2
2425,5
2426,0
2427,2
2428,7
2429,7
2430,0
2431,5
2432,2
2433,9
2434,3
2435,6
2436,2
2437,2
2438,1
2439,9
2440,9
2441,4
2442,8
2443,9
2444,0
2445,6
2446,5
2447,9
2448,2
2449,7
2450,7
2451,7
2452,6
2453,7
2454,7
2455,0
2456,6
2457,1
2458,0
2459,3
2460,0
2461,1
2462,9
2463,3
2464,3
2465,7
2466,3
2467,9
2468,9
2469,4
2470,0
2471,5
2472,3
2473,0
2474,6
2475,8
2476,0
2477,3
2478,7
2479,6
2480,8
2481,2
2482,5
2483,3
2484,1
2485,3
2486,3
2487,7
2488,8
2489,7
2490,6
2491,0
2492,0
2493,9
2494,7
2495,8
2496,4
2497,3
2498,6
2499,7
2500,1
2501,3
2502,9
2503,1
2504,7
2505,7
2506,8
2507,9
2508,3
2509,5
2510,9
2511,0
2512,4
2513,3
2514,7
2515,3
2516,2
2517,8
2518,4
2519,5
2520,4
2521,1
2522,7
2523,6
2524,9
2525,1
2526,1
2527,3
2528,0
2529,5
2530,6
2531,3
2532,2
2533,2
2534,2
2535,3
2536,3
2537,4
2538,7
2539,4
2540,5
2541,9
2542,7
2543,8
2544,0
2545,5
2546,7
2547,9
2548,4
2549,4
2550,9
2551,7
2552,9
2553,0
2554,1
2555,6
2556,4
2557,6
2558,1
2559,6
2560,2
2561,8
2562,4
2563,3
2564,7
2565,0
2566,3
2567,4
2568,0
2569,3
2570,5
2571,9
2572,4
2573,9
2574,2
2575,5
2576,4
2577,1
2578,4
2579,9
2580,0
2581,1
2582,2
2583,0
2584,4
2585,4
2586,6
2587,4
2588,4
2589,5
2590,7
2591,3
2592,9
2593,9
2594,6
2595,1
2596,1
2597,7
2598,4
2599,8
2600,5
2601,1
2602,6
2603,2
2604,2
2605,7
2606,5
2607,0
2608,8
2609,4
2610,1
2611,4
2612,2
2613,3
2614,3
2615,3
2616,2
2617,4
2618,9
2619,6
2620,0
2621,2
2622,2
2623,5
2624,3
2625,1
2626,8
2627,8
2628,8
2629,4
2630,5
2631,8
2632,7
2633,6
2634,8
2635,2
2636,1
2637,8
2638,5
2639,8
2640,7
2641,4
2642,2
2643,8
2644,9
2645,9
2646,4
2647,6
2648,1
2649,6
2650,9
2651,9
2652,4
2653,6
2654,3
2655,2
2656,5
2657,7
2658,9
2659,4
2660,8
2661,1
2662,8
2663,9
2664,4
2665,7
2666,3
2667,8
2668,5
2669,3
2670,6
2671,0
2672,4
2673,1
2674,4
2675,0
2676,7
2677,8
2678,1
2679,5
2680,8
2681,8
2682,0
2683,3
2684,1
2685,5
2686,7
2687,6
2688,0
2689,3
2690,9
2691,6
2692,5
2693,2
2694,3
2695,6
2696,0
2697,5
2698,1
2699,7
2700,3
2701,7
2702,6
2703,5
2704,1
2705,3
2706,3
2707,9
2708,4
2709,8
2710,1
2711,8
2712,6
2713,6
2714,6
2715,5
2716,2
2717,7
2718,1
2719,4
2720,5
2721,2
2722,1
2723,5
2724,0
2725,2
2726,5
2727,4
2728,6
2729,0
2730,4
2731,2
2732,9
2733,6
2734,6
2735,7
2736,3
2737,3
2738,4
2739,8
2740,4
2741,8
2742,3
2743,2
2744,7
2745,1
2746,4
2747,1
2748,5
2749,2
2750,8
2751,6
2752,5
2753,0
2754,3
2755,5
2756,5
2757,4
2758,8
2759,2
2760,3
2761,3
2762,0
2763,9
2764,3
2765,7
2766,3
2767,9
2768,4
2769,7
2770,0
2771,1
2772,1
2773,3
2774,7
2775,3
2776,5
2777,4
2778,7
2779,1
2780,2
2781,4
2782,1
2783,3
2784,7
2785,3
2786,9
2787,6
2788,6
2789,8
2790,6
2791,6
2792,6
2793,2
2794,4
2795,2
2796,1
2797,3
2798,1
2799,3
2800,6
2801,9
2802,7
2803,6
2804,0
2805,0
2806,6
2807,7
2808,8
2809,0
2810,8
2811,0
2812,3
2813,9
2814,9
2815,9
2816,7
2817,0
2818,6
2819,3
2820,5
2821,1
2822,9
2823,7
2824,0
2825,6
2826,9
2827,0
2828,8
2829,2
2830,7
2831,8
2832,1
2833,7
2834,6
2835,8
2836,8
2837,3
2838,6
2839,2
2840,8
2841,8
2842,6
2843,5
2844,2
2845,2
2846,5
2847,9
2848,8
2849,4
2850,4
2851,5
2852,3
2853,5
2854,8
2855,3
2856,6
2857,1
2858,5
2859,4
2860,4
2861,5
2862,1
2863,2
2864,6
2865,1
2866,0
2867,5
2868,3
2869,8
2870,9
2871,2
2872,2
2873,2
2874,9
2875,7
2876,9
2877,5
2878,9
2879,3
2880,3
2881,1
2882,3
2883,6
2884,8
2885,9
2886,7
2887,5
2888,6
2889,2
2890,1
2891,3
2892,7
2893,7
2894,0
2895,9
2896,8
2897,8
2898,9
2899,1
2900,7
2901,7
2902,8
2903,0
2904,3
2905,8
2906,1
2907,0
2908,0
2909,1
2910,3
2911,9
2912,9
2913,9
2914,7
2915,8
2916,1
2917,1
2918,1
2919,7
2920,1
2921,3
2922,0
2923,1
2924,3
2925,2
2926,2
2927,4
2928,2
2929,6
2930,9
2931,4
2932,5
2933,4
2934,8
2935,9
2936,6
2937,4
2938,2
2939,0
2940,2
2941,4
2942,7
2943,3
2944,9
2945,0
2946,8
2947,3
2948,5
2949,9
2950,6
2951,3
2952,8
2953,2
2954,8
2955,3
2956,0
2957,1
2958,6
2959,3
2960,7
2961,8
2962,1
2963,9
2964,0
2965,5
2966,0
2967,3
2968,4
2969,3
2970,2
2971,4
2972,3
2973,7
2974,5
2975,2
2976,1
2977,2
2978,6
2979,3
2980,3
2981,6
2982,8
2983,1
2984,8
2985,9
2986,0
2987,7
2988,7
2989,9
2990,4
2991,1
2992,4
2993,0
2994,8
2995,8
2996,8
2997,0
