,training
1896,2
1897,3
1898,4
1899,3
1900,5
1901,7
1902,2
1903,8
1904,2
1905,1
1906,4
1907,3
1908,0
1909,2
1910,8
1911,8
1912,4
1913,3
1914,4
1915,0
1916,5
1917,6
1918,2
1919,4
1920,7
1921,1
1922,0
1923,3
1924,1
1925,7
1926,7
1927,5
1928,8
1929,1
1930,3
1931,6
1932,5
1933,5
1934,9
1935,9
1936,7
1937,6
1938,2
1939,3
1940,7
1941,6
1942,4
1943,0
1944,2
1945,5
1946,7
1947,7
1948,9
1949,0
1950,4
1951,2
1952,2
1953,9
1954,7
1955,7
1956,8
1957,4
1958,0
1959,9
1960,9
1961,2
1962,1
1963,6
1964,8
1965,3
1966,4
1967,3
1968,9
1969,7
1970,5
1971,5
1972,2
1973,9
1974,1
1975,6
1976,8
1977,2
1978,3
1979,5
1980,3
1981,0
1982,9
1983,5
1984,4
1985,7
1986,7
1987,0
1988,7
1989,0
1990,3
1991,0
1992,3
1993,5
1994,7
1995,0
1996,4
1997,0
1998,0
1999,9
2000,3
2001,5
2002,7
2003,5
2004,2
2005,5
2006,4
2007,9
2008,1
2009,5
2010,7
2011,4
2012,9
2013,6
2014,7
2015,1
2016,7
2017,1
2018,9
2019,7
2020,5
2021,2
2022,1
2023,6
2024,7
2025,3
2026,6
2027,6
2028,6
2029,5
2030,6
2031,5
2032,0
2033,3
2034,6
2035,2
2036,4
2037,2
2038,2
2039,3
2040,6
2041,5
2042,5
2043,7
2044,5
2045,8
2046,6
2047,5
2048,9
2049,2
2050,7
2051,5
2052,3
2053,9
2054,1
2055,0
2056,9
2057,3
2058,3
2059,7
2060,6
2061,6
2062,7
2063,3
2064,5
2065,3
2066,0
2067,2
2068,2
2069,4
2070,9
2071,9
2072,1
2073,4
2074,3
2075,5
2076,2
2077,3
2078,0
2079,1
2080,0
2081,8
2082,5
2083,9
2084,1
2085,0
2086,5
2087,2
2088,1
2089,4
2090,1
2091,6
2092,2
2093,4
2094,1
2095,5
2096,1
2097,0
2098,6
2099,4
2100,5
2101,2
2102,4
2103,1
2104,7
2105,6
2106,6
2107,6
2108,8
2109,9
2110,0
2111,9
2112,5
2113,4
2114,9
2115,7
2116,6
2117,9
2118,9
2119,1
2120,0
2121,0
2122,8
2123,2
2124,0
2125,4
2126,4
2127,3
2128,5
2129,4
2130,9
2131,0
2132,4
2133,5
2134,3
2135,9
2136,1
2137,4
2138,0
2139,7
2140,3
2141,3
2142,7
2143,8
2144,8
2145,2
2146,2
2147,9
2148,2
2149,0
2150,6
2151,5
2152,0
2153,2
2154,2
2155,5
2156,0
2157,3
2158,5
2159,5
2160,6
2161,0
2162,0
2163,2
2164,9
2165,5
2166,2
2167,2
2168,6
2169,2
2170,9
2171,2
2172,7
2173,9
2174,8
2175,7
2176,7
2177,5
2178,0
2179,9
2180,6
2181,7
2182,9
2183,4
2184,9
2185,3
2186,7
2187,0
2188,4
2189,2
2190,9
2191,3
2192,5
2193,8
2194,8
2195,7
2196,9
2197,9
2198,8
2199,9
2200,5
2201,3
2202,1
2203,8
2204,8
2205,7
2206,7
2207,1
2208,3
2209,2
2210,4
2211,8
2212,9
2213,4
2214,6
2215,2
2216,8
2217,8
2218,0
2219,5
2220,3
2221,2
2222,8
2223,3
2224,9
2225,6
2226,6
2227,4
2228,6
2229,0
2230,7
2231,9
2232,7
2233,8
2234,0
2235,0
2236,9
2237,3
2238,2
2239,0
2240,8
2241,4
2242,3
2243,5
2244,2
2245,9
2246,2
2247,2
2248,4
2249,5
2250,5
2251,3
2252,7
2253,9
2254,6
2255,7
2256,0
2257,4
2258,6
2259,9
2260,1
2261,5
2262,8
2263,2
2264,1
2265,1
2266,1
2267,9
2268,5
2269,6
2270,3
2271,5
2272,0
2273,4
2274,0
2275,7
2276,8
2277,5
2278,4
2279,6
2280,5
2281,6
2282,9
2283,1
2284,9
2285,7
2286,7
2287,2
2288,6
2289,4
2290,5
2291,2
2292,6
2293,4
2294,8
2295,2
2296,9
2297,7
2298,5
2299,9
2300,9
2301,5
2302,5
2303,7
2304,3
2305,5
2306,2
2307,9
2308,9
2309,3
2310,4
2311,5
2312,4
2313,5
2314,4
2315,1
2316,9
2317,1
2318,4
2319,8
2320,6
2321,8
2322,4
2323,3
2324,4
2325,6
2326,5
2327,9
2328,9
2329,6
2330,8
2331,6
2332,0
2333,7
2334,3
2335,1
2336,1
2337,5
2338,0
2339,1
2340,9
2341,7
2342,8
2343,8
2344,8
2345,6
2346,0
2347,2
2348,5
2349,6
2350,1
2351,9
2352,5
2353,0
2354,0
2355,1
2356,0
2357,5
2358,6
2359,5
2360,5
2361,0
2362,2
2363,5
2364,2
2365,3
2366,4
2367,8
2368,9
2369,6
2370,8
2371,7
2372,9
2373,0
2374,1
2375,7
2376,4
2377,3
2378,6
2379,8
2380,0
2381,8
2382,5
2383,8
2384,4
2385,8
2386,4
2387,1
2388,1
2389,1
2390,2
2391,2
2392,0
2393,4
2394,7
2395,2
2396,1
2397,7
2398,7
2399,1
2400,3
2401,1
2402,9
2403,2
2404,0
2405,8
2406,4
2407,4
2408,7
2409,9
2410,5
2411,3
2412,2
2413,5
2414,6
2415,9
2416,4
2417,4
2418,8
2419,7
2420,7
2421,4
2422,5
2423,3
2424,7
2425,9
2426,3
2427,1
2428,7
2429,2
2430,8
2431,2
2432,5
2433,0
2434,9
2435,3
2436,5
2437,7
2438,5
2439,6
2440,4
2441,9
2442,6
2443,0
2444,3
2445,4
2446,0
2447,2
2448,7
2449,2
2450,3
2451,9
2452,2
2453,4
2454,0
2455,5
2456,9
2457,8
2458,0
2459,0
2460,0
2461,8
2462,8
2463,0
2464,2
2465,0
2466,8
2467,7
2468,8
2469,8
2470,2
2471,4
2472,8
2473,3
2474,3
2475,2
2476,5
2477,3
2478,8
2479,7
2480,8
2481,0
2482,8
2483,5
2484,8
2485,0
2486,1
2487,3
2488,1
2489,3
2490,5
2491,3
2492,6
2493,8
2494,8
2495,6
2496,1
2497,2
2498,6
2499,9
2500,1
2501,0
2502,5
2503,5
2504,7
2505,0
2506,4
2507,9
2508,4
2509,7
2510,8
2511,4
2512,9
2513,1
2514,3
2515,3
2516,8
2517,7
2518,4
2519,5
2520,5
2521,5
2522,5
2523,8
2524,0
2525,6
2526,1
2527,8
2528,8
2529,2
2530,7
2531,2
2532,7
2533,9
2534,3
2535,4
2536,4
2537,3
2538,9
2539,7
2540,5
2541,9
2542,7
2543,4
2544,6
2545,8
2546,1
2547,8
2548,9
2549,5
2550,0
2551,0
2552,0
2553,0
2554,3
2555,3
2556,9
2557,1
2558,2
2559,2
2560,1
2561,3
2562,7
2563,1
2564,0
2565,2
2566,2
2567,4
2568,1
2569,1
2570,0
2571,4
2572,6
2573,3
2574,9
2575,4
2576,1
2577,5
2578,8
2579,7
2580,4
2581,4
2582,1
2583,2
2584,1
2585,6
2586,9
2587,7
2588,3
2589,0
2590,1
2591,8
2592,5
2593,5
2594,7
2595,8
2596,0
2597,0
2598,4
2599,5
2600,5
2601,9
2602,3
2603,0
2604,5
2605,8
2606,2
2607,4
2608,2
2609,5
2610,4
2611,4
2612,8
2613,8
2614,5
2615,2
2616,6
2617,0
2618,9
2619,2
2620,5
2621,5
2622,7
2623,6
2624,4
2625,9
2626,8
2627,6
2628,5
2629,8
2630,6
2631,2
2632,7
2633,6
2634,0
2635,4
2636,2
2637,3
2638,0
2639,2
2640,9
2641,6
2642,9
2643,4
2644,3
2645,2
2646,5
2647,4
2648,7
2649,2
2650,1
2651,5
2652,6
2653,6
2654,9
2655,9
2656,5
2657,5
2658,0
2659,0
2660,5
2661,1
2662,1
2663,6
2664,5
2665,0
2666,1
2667,8
2668,2
2669,9
2670,5
2671,9
2672,4
2673,7
2674,3
2675,4
2676,5
2677,6
2678,6
2679,4
2680,2
2681,0
2682,0
2683,1
2684,5
2685,1
2686,8
2687,3
2688,8
2689,1
2690,7
2691,3
2692,8
2693,6
2694,7
2695,2
2696,7
2697,5
2698,2
2699,6
2700,0
2701,9
2702,2
2703,0
2704,3
2705,3
2706,8
2707,6
2708,7
2709,7
2710,9
2711,6
2712,9
2713,8
2714,6
2715,6
2716,7
2717,1
2718,7
2719,9
2720,1
2721,6
2722,3
2723,2
2724,5
2725,8
2726,6
2727,7
2728,5
2729,5
2730,3
2731,3
2732,8
2733,6
2734,1
2735,6
2736,4
2737,4
2738,1
2739,7
2740,6
2741,6
2742,8
2743,5
2744,0
2745,6
2746,7
2747,8
2748,2
2749,9
2750,7
2751,3
2752,5
2753,9
2754,7
2755,2
2756,7
2757,3
2758,2
2759,5
2760,2
2761,2
2762,7
2763,5
2764,9
2765,2
2766,2
2767,3
2768,2
2769,3
2770,0
2771,6
2772,4
2773,0
2774,9
2775,0
2776,8
2777,6
2778,1
2779,8
2780,1
2781,3
2782,5
2783,4
2784,6
2785,9
2786,1
2787,1
2788,5
2789,0
2790,4
2791,1
2792,4
2793,2
2794,1
2795,8
2796,2
2797,0
2798,1
2799,9
2800,0
2801,5
2802,0
2803,3
2804,8
2805,0
2806,4
2807,5
2808,6
2809,0
2810,3
2811,4
2812,8
2813,1
2814,3
2815,0
2816,1
2817,0
2818,8
2819,6
2820,4
2821,4
2822,3
2823,4
2824,3
2825,0
2826,4
2827,0
2828,9
2829,6
2830,9
2831,4
2832,0
2833,7
2834,0
2835,3
2836,1
2837,0
2838,1
2839,7
2840,1
2841,0
2842,4
2843,1
2844,8
2845,7
2846,8
2847,6
2848,7
2849,7
2850,9
2851,1
2852,0
2853,0
2854,5
2855,6
2856,4
2857,6
2858,3
2859,5
2860,3
2861,0
2862,7
2863,9
2864,6
2865,9
2866,3
2867,1
2868,4
2869,7
2870,0
2871,0
2872,0
2873,2
2874,5
2875,5
2876,9
2877,4
2878,8
2879,3
2880,6
2881,2
2882,3
2883,9
2884,4
2885,5
2886,7
2887,8
2888,2
2889,5
2890,8
2891,0
2892,0
2893,2
2894,5
2895,2
2896,9
2897,8
2898,1
2899,3
2900,0
2901,9
2902,1
2903,4
2904,0
2905,6
2906,3
2907,7
2908,2
2909,3
2910,4
2911,6
2912,6
2913,9
2914,5
2915,6
2916,8
2917,8
2918,7
2919,8
2920,7
2921,4
2922,0
2923,2
2924,4
2925,3
2926,4
2927,0
2928,3
2929,9
2930,2
2931,9
2932,2
2933,0
2934,9
2935,4
2936,2
2937,1
2938,7
2939,1
2940,3
2941,5
2942,2
2943,0
2944,8
2945,5
2946,4
2947,7
2948,2
2949,1
2950,3
2951,3
2952,6
2953,2
2954,1
2955,3
2956,7
2957,5
2958,2
2959,8
2960,9
2961,1
2962,0
2963,8
2964,3
2965,9
2966,8
2967,9
2968,7
2969,9
2970,5
2971,1
2972,7
2973,9
2974,8
2975,8
2976,4
2977,6
2978,2
2979,9
2980,2
2981,8
2982,8
2983,0
2984,1
2985,4
2986,8
2987,9
2988,0
2989,5
2990,5
2991,5
2992,9
2993,6
2994,4
2995,1
2996,9
2997,1
