,training
1258,1
1259,7
1260,9
1261,4
1262,5
1263,4
1264,7
1265,0
1266,8
1267,1
1268,8
1269,9
1270,1
1271,8
1272,5
1273,0
1274,7
1275,2
1276,0
1277,8
1278,1
1279,6
1280,4
1281,3
1282,5
1283,0
1284,5
1285,3
1286,4
1287,3
1288,5
1289,1
1290,5
1291,4
1292,2
1293,7
1294,8
1295,0
1296,2
1297,4
1298,6
1299,0
1300,7
1301,6
1302,7
1303,7
1304,2
1305,3
1306,0
1307,4
1308,1
1309,3
1310,8
1311,7
1312,9
1313,4
1314,2
1315,8
1316,6
1317,1
1318,2
1319,8
1320,8
1321,2
1322,0
1323,2
1324,6
1325,9
1326,7
1327,3
1328,6
1329,1
1330,4
1331,5
1332,7
1333,4
1334,7
1335,8
1336,1
1337,8
1338,8
1339,9
1340,3
1341,9
1342,7
1343,4
1344,1
1345,5
1346,9
1347,0
1348,7
1349,5
1350,1
1351,3
1352,1
1353,5
1354,6
1355,7
1356,0
1357,5
1358,4
1359,9
1360,1
1361,4
1362,3
1363,1
1364,3
1365,2
1366,2
1367,5
1368,0
1369,7
1370,6
1371,0
1372,2
1373,9
1374,2
1375,8
1376,5
1377,2
1378,0
1379,9
1380,0
1381,5
1382,2
1383,3
1384,4
1385,2
1386,0
1387,4
1388,5
1389,9
1390,1
1391,3
1392,4
1393,5
1394,3
1395,5
1396,9
1397,9
1398,8
1399,1
1400,3
1401,1
1402,3
1403,6
1404,1
1405,4
1406,8
1407,1
1408,9
1409,0
1410,5
1411,6
1412,6
1413,4
1414,8
1415,7
1416,8
1417,1
1418,2
1419,6
1420,4
1421,5
1422,3
1423,9
1424,5
1425,9
1426,6
1427,6
1428,7
1429,8
1430,9
1431,4
1432,6
1433,2
1434,6
1435,2
1436,3
1437,4
1438,9
1439,3
1440,2
1441,9
1442,7
1443,4
1444,1
1445,7
1446,2
1447,0
1448,2
1449,3
1450,6
1451,0
1452,0
1453,1
1454,8
1455,6
1456,4
1457,5
1458,4
1459,4
1460,5
1461,8
1462,7
1463,1
1464,5
1465,7
1466,4
1467,9
1468,3
1469,4
1470,5
1471,0
1472,7
1473,4
1474,5
1475,2
1476,7
1477,3
1478,1
1479,0
1480,0
1481,2
1482,3
1483,2
1484,1
1485,6
1486,8
1487,5
1488,3
1489,2
1490,1
1491,2
1492,5
1493,4
1494,6
1495,0
1496,9
1497,4
1498,6
1499,8
1500,7
1501,1
1502,5
1503,6
1504,2
1505,2
1506,9
1507,0
1508,0
1509,9
1510,6
1511,1
1512,6
1513,4
1514,4
1515,0
1516,4
1517,6
1518,6
1519,9
1520,3
1521,0
1522,8
1523,5
1524,7
1525,4
1526,3
1527,1
1528,1
1529,8
1530,5
1531,5
1532,0
1533,4
1534,5
1535,6
1536,3
1537,2
1538,6
1539,8
1540,0
1541,1
1542,1
1543,9
1544,2
1545,0
1546,0
1547,9
1548,6
1549,9
1550,0
1551,0
1552,6
1553,0
1554,5
1555,6
1556,2
1557,1
1558,1
1559,7
1560,8
1561,3
1562,6
1563,9
1564,5
1565,5
1566,7
1567,3
1568,5
1569,4
1570,4
1571,1
1572,9
1573,5
1574,3
1575,0
1576,4
1577,9
1578,5
1579,4
1580,7
1581,7
1582,8
1583,7
1584,2
1585,8
1586,7
1587,3
1588,7
1589,8
1590,8
1591,3
1592,5
1593,2
1594,9
1595,8
1596,0
1597,2
1598,1
1599,8
1600,9
1601,2
1602,3
1603,6
1604,0
1605,7
1606,0
1607,5
1608,0
1609,8
1610,9
1611,2
1612,3
1613,6
1614,3
1615,7
1616,8
1617,2
1618,2
1619,3
1620,5
1621,4
1622,2
1623,9
1624,2
1625,8
1626,3
1627,9
1628,7
1629,3
1630,4
1631,3
1632,2
1633,6
1634,1
1635,7
1636,8
1637,5
1638,4
1639,4
1640,6
1641,8
1642,4
1643,0
1644,5
1645,7
1646,4
1647,0
1648,5
1649,6
1650,9
1651,1
1652,4
1653,2
1654,1
1655,5
1656,2
1657,5
1658,6
1659,5
1660,1
1661,9
1662,0
1663,7
1664,7
1665,1
1666,1
1667,4
1668,2
1669,6
1670,3
1671,1
1672,9
1673,9
1674,8
1675,5
1676,6
1677,7
1678,4
1679,0
1680,4
1681,5
1682,9
1683,1
1684,3
1685,1
1686,2
1687,2
1688,8
1689,4
1690,4
1691,0
1692,2
1693,7
1694,8
1695,8
1696,9
1697,7
1698,9
1699,6
1700,1
1701,2
1702,7
1703,2
1704,5
1705,8
1706,4
1707,0
1708,3
1709,5
1710,4
1711,9
1712,9
1713,4
1714,8
1715,6
1716,9
1717,6
1718,0
1719,5
1720,5
1721,2
1722,7
1723,8
1724,6
1725,3
1726,5
1727,6
1728,5
1729,2
1730,5
1731,0
1732,9
1733,1
1734,8
1735,4
1736,3
1737,3
1738,3
1739,5
1740,5
1741,1
1742,4
1743,0
1744,3
1745,5
1746,7
1747,8
1748,1
1749,2
1750,0
1751,6
1752,4
1753,5
1754,1
1755,6
1756,0
1757,3
1758,4
1759,3
1760,6
1761,9
1762,4
1763,9
1764,8
1765,8
1766,8
1767,5
1768,8
1769,1
1770,4
1771,1
1772,2
1773,2
1774,4
1775,7
1776,9
1777,5
1778,7
1779,2
1780,4
1781,3
1782,2
1783,0
1784,0
1785,9
1786,9
1787,0
1788,2
1789,0
1790,9
1791,2
1792,2
1793,0
1794,0
1795,8
1796,5
1797,9
1798,8
1799,9
1800,0
1801,9
1802,6
1803,6
1804,8
1805,0
1806,0
1807,7
1808,0
1809,7
1810,7
1811,3
1812,3
1813,0
1814,4
1815,7
1816,1
1817,0
1818,9
1819,5
1820,7
1821,1
1822,0
1823,3
1824,6
1825,8
1826,8
1827,4
1828,2
1829,3
1830,1
1831,9
1832,4
1833,9
1834,0
1835,2
1836,1
1837,0
1838,4
1839,1
1840,0
1841,3
1842,1
1843,4
1844,8
1845,4
1846,2
1847,4
1848,8
1849,4
1850,4
1851,3
1852,3
1853,6
1854,4
1855,8
1856,0
1857,6
1858,2
1859,2
1860,6
1861,9
1862,8
1863,5
1864,7
1865,0
1866,5
1867,3
1868,9
1869,3
1870,9
1871,1
1872,8
1873,2
1874,3
1875,7
1876,5
1877,1
1878,4
1879,2
1880,0
1881,7
1882,0
1883,4
1884,3
1885,7
1886,8
1887,2
1888,5
1889,9
1890,7
1891,6
1892,3
1893,2
1894,7
1895,9
1896,8
1897,0
1898,2
1899,6
1900,9
1901,6
1902,7
1903,6
1904,4
1905,7
1906,6
1907,7
1908,6
1909,2
1910,2
1911,2
1912,0
1913,2
1914,3
1915,9
1916,3
1917,2
1918,0
1919,6
1920,4
1921,0
1922,6
1923,3
1924,2
1925,8
1926,1
1927,5
1928,5
1929,5
1930,2
1931,3
1932,5
1933,5
1934,7
1935,8
1936,4
1937,1
1938,1
1939,1
1940,9
1941,8
1942,5
1943,9
1944,5
1945,3
1946,1
1947,1
1948,8
1949,8
1950,3
1951,8
1952,9
1953,1
1954,6
1955,1
1956,5
1957,8
1958,5
1959,6
1960,2
1961,6
1962,5
1963,6
1964,3
1965,2
1966,6
1967,4
1968,8
1969,2
1970,4
1971,8
1972,2
1973,1
1974,6
1975,4
1976,2
1977,0
1978,5
1979,9
1980,0
1981,4
1982,2
1983,0
1984,6
1985,1
1986,0
1987,6
1988,3
1989,9
1990,8
1991,0
1992,2
1993,6
1994,2
1995,9
1996,2
1997,7
1998,8
1999,3
2000,7
2001,8
2002,8
2003,6
2004,7
2005,7
2006,9
2007,4
2008,1
2009,6
2010,8
2011,9
2012,0
2013,9
2014,0
2015,3
2016,2
2017,2
2018,6
2019,8
2020,5
2021,0
2022,2
2023,0
2024,1
2025,0
2026,3
2027,4
2028,5
2029,2
2030,0
2031,9
2032,6
2033,8
2034,5
2035,8
2036,8
2037,2
2038,1
2039,6
2040,6
2041,5
2042,7
2043,5
2044,8
2045,8
2046,1
2047,6
2048,4
2049,9
2050,8
2051,6
2052,5
2053,3
2054,1
2055,1
2056,8
2057,8
2058,7
2059,9
2060,2
2061,6
2062,6
2063,6
2064,9
2065,7
2066,3
2067,5
2068,4
2069,8
2070,3
2071,1
2072,5
2073,0
2074,6
2075,2
2076,4
2077,2
2078,2
2079,7
2080,3
2081,5
2082,6
2083,3
2084,4
2085,7
2086,2
2087,2
2088,2
2089,9
2090,7
2091,1
2092,0
2093,6
2094,0
2095,9
2096,1
2097,3
2098,0
2099,9
2100,7
2101,1
2102,9
2103,9
2104,6
2105,8
2106,9
2107,0
2108,8
2109,1
2110,4
2111,3
2112,0
2113,2
2114,6
2115,8
2116,3
2117,4
2118,2
2119,4
2120,4
2121,0
2122,1
2123,8
2124,9
2125,7
2126,2
2127,9
2128,3
2129,6
2130,0
2131,3
2132,1
2133,6
2134,9
2135,6
2136,0
2137,7
2138,9
2139,4
2140,8
2141,5
2142,0
2143,5
2144,2
2145,5
2146,5
2147,3
2148,2
2149,6
2150,1
2151,7
2152,8
2153,2
2154,5
2155,2
2156,3
2157,2
2158,8
2159,1
2160,1
2161,9
2162,5
2163,3
2164,7
2165,2
2166,8
2167,8
2168,8
2169,8
2170,8
2171,1
2172,3
2173,2
2174,8
2175,2
2176,5
2177,6
2178,3
2179,1
2180,9
2181,5
2182,7
2183,2
2184,7
2185,9
2186,8
2187,0
2188,8
2189,7
2190,9
2191,9
2192,2
2193,8
2194,9
2195,0
2196,6
2197,0
2198,5
2199,1
2200,8
2201,2
2202,3
2203,6
2204,1
2205,8
2206,9
2207,6
2208,3
2209,0
2210,6
2211,5
2212,9
2213,9
2214,6
2215,2
2216,0
2217,7
2218,2
2219,6
2220,9
2221,8
2222,7
2223,0
2224,6
2225,1
2226,9
2227,6
2228,4
2229,3
2230,5
2231,8
2232,7
2233,4
2234,5
2235,8
2236,3
2237,1
2238,9
2239,5
2240,1
2241,3
2242,7
2243,7
2244,8
2245,7
2246,9
2247,1
2248,6
2249,3
2250,6
2251,9
2252,6
2253,4
2254,3
2255,9
2256,5
2257,3
2258,4
2259,7
2260,8
2261,8
2262,5
2263,4
2264,5
2265,0
2266,7
2267,4
2268,9
2269,1
2270,3
2271,6
2272,7
2273,3
2274,4
2275,6
2276,0
2277,2
2278,5
2279,1
2280,3
2281,0
2282,8
2283,5
2284,3
2285,7
2286,1
2287,2
2288,0
2289,3
2290,3
2291,7
2292,2
2293,5
2294,8
2295,8
2296,5
2297,0
2298,4
2299,3
2300,2
2301,8
2302,0
2303,4
2304,0
2305,5
2306,9
2307,3
2308,0
2309,1
2310,6
2311,2
2312,3
2313,7
2314,3
2315,4
2316,9
2317,1
2318,3
2319,3
2320,3
2321,5
2322,6
2323,2
2324,3
2325,6
2326,1
2327,7
2328,6
2329,9
2330,4
2331,1
2332,2
2333,5
2334,0
2335,3
2336,1
2337,9
2338,0
2339,0
2340,9
2341,1
2342,8
2343,3
2344,4
2345,3
2346,0
2347,8
2348,8
2349,1
2350,8
2351,4
2352,5
2353,4
2354,5
2355,5
2356,1
2357,1
2358,9
2359,3
2360,9
2361,0
2362,1
2363,4
2364,8
2365,5
2366,0
2367,2
2368,8
2369,7
2370,1
2371,5
2372,4
2373,5
2374,1
2375,6
2376,9
2377,8
2378,7
2379,1
2380,4
2381,7
2382,5
2383,0
2384,4
2385,9
2386,4
2387,0
2388,2
2389,2
2390,3
2391,4
2392,5
2393,0
2394,2
2395,5
2396,1
2397,6
2398,0
2399,7
2400,5
2401,1
2402,6
2403,8
2404,8
2405,0
2406,0
2407,8
2408,7
2409,1
2410,0
2411,7
2412,5
2413,2
2414,0
2415,7
2416,2
2417,7
2418,7
2419,1
2420,8
2421,5
2422,9
2423,5
2424,2
2425,0
2426,3
2427,0
2428,4
2429,5
2430,9
2431,1
2432,9
2433,3
2434,9
2435,4
2436,8
2437,8
2438,5
2439,3
2440,8
2441,0
2442,6
2443,1
2444,8
2445,9
2446,0
2447,0
2448,0
2449,4
2450,6
2451,8
2452,5
2453,4
2454,7
2455,0
2456,9
2457,5
2458,1
2459,9
2460,6
2461,7
2462,0
2463,2
2464,1
2465,9
2466,0
2467,7
2468,1
2469,5
2470,1
2471,6
2472,3
2473,4
2474,3
2475,6
2476,0
2477,7
2478,0
2479,2
2480,7
2481,6
2482,4
2483,4
2484,9
2485,2
2486,4
2487,5
2488,9
2489,8
2490,4
2491,1
2492,2
2493,6
2494,8
2495,7
2496,7
2497,3
2498,7
2499,4
2500,0
2501,3
2502,4
2503,3
2504,7
2505,2
2506,6
2507,2
2508,9
2509,3
2510,3
2511,0
2512,7
2513,9
2514,6
2515,5
2516,6
2517,1
2518,9
2519,9
2520,3
2521,5
2522,5
2523,7
2524,9
2525,4
2526,7
2527,0
2528,8
2529,0
2530,0
2531,4
2532,8
2533,8
2534,6
2535,3
2536,0
2537,7
2538,5
2539,7
2540,3
2541,2
2542,7
2543,8
2544,0
2545,6
2546,8
2547,2
2548,7
2549,0
2550,5
2551,0
2552,3
2553,5
2554,4
2555,0
2556,7
2557,7
2558,9
2559,4
2560,4
2561,8
2562,5
2563,3
2564,1
2565,0
2566,3
2567,5
2568,8
2569,7
2570,5
2571,4
2572,5
2573,1
2574,6
2575,3
2576,0
2577,7
2578,7
2579,6
2580,8
2581,4
2582,2
2583,2
2584,6
2585,9
2586,5
2587,2
2588,4
2589,4
2590,3
2591,3
2592,7
2593,8
2594,8
2595,1
2596,8
2597,4
2598,7
2599,4
2600,6
2601,6
2602,6
2603,3
2604,1
2605,3
2606,2
2607,8
2608,7
2609,9
2610,8
2611,3
2612,7
2613,4
2614,4
2615,4
2616,0
2617,7
2618,9
2619,1
2620,4
2621,4
2622,3
2623,5
2624,6
2625,2
2626,3
2627,7
2628,7
2629,9
2630,3
2631,9
2632,4
2633,7
2634,2
2635,8
2636,0
2637,9
2638,4
2639,2
2640,4
2641,4
2642,0
2643,7
2644,1
2645,2
2646,5
2647,6
2648,0
2649,8
2650,0
2651,4
2652,6
2653,6
2654,6
2655,6
2656,2
2657,1
2658,9
2659,3
2660,8
2661,5
2662,0
2663,7
2664,2
2665,0
2666,6
2667,1
2668,0
2669,5
2670,0
2671,5
2672,9
2673,3
2674,3
2675,1
2676,3
2677,8
2678,1
2679,2
2680,0
2681,6
2682,1
2683,5
2684,3
2685,7
2686,4
2687,8
2688,2
2689,4
2690,5
2691,0
2692,7
2693,8
2694,2
2695,3
2696,3
2697,7
2698,4
2699,3
2700,0
2701,2
2702,3
2703,1
2704,0
2705,6
2706,1
2707,0
2708,6
2709,2
2710,8
2711,4
2712,3
2713,1
2714,6
2715,7
2716,4
2717,4
2718,8
2719,5
2720,8
2721,6
2722,6
2723,4
2724,0
2725,7
2726,7
2727,0
2728,3
2729,0
2730,1
2731,6
2732,4
2733,3
2734,1
2735,3
2736,6
2737,6
2738,5
2739,9
2740,2
2741,7
2742,4
2743,1
2744,4
2745,3
2746,2
2747,7
2748,3
2749,3
2750,6
2751,8
2752,0
2753,5
2754,5
2755,5
2756,2
2757,4
2758,1
2759,5
2760,3
2761,4
2762,4
2763,3
2764,2
2765,3
2766,1
2767,7
2768,2
2769,2
2770,8
2771,9
2772,2
2773,1
2774,3
2775,8
2776,9
2777,2
2778,0
2779,2
2780,9
2781,0
2782,6
2783,3
2784,0
2785,7
2786,6
2787,5
2788,2
2789,1
2790,2
2791,9
2792,3
2793,1
2794,8
2795,6
2796,7
2797,6
2798,0
2799,1
2800,1
2801,4
2802,6
2803,7
2804,1
2805,3
2806,5
2807,8
2808,7
2809,3
2810,4
2811,8
2812,2
2813,0
2814,4
2815,0
2816,1
2817,6
2818,8
2819,3
2820,3
2821,4
2822,2
2823,9
2824,0
2825,2
2826,5
2827,1
2828,3
2829,9
2830,4
2831,9
2832,2
2833,5
2834,4
2835,1
2836,2
2837,6
2838,9
2839,4
2840,5
2841,4
2842,5
2843,6
2844,0
2845,9
2846,7
2847,7
2848,9
2849,6
2850,7
2851,6
2852,6
2853,2
2854,9
2855,2
2856,2
2857,0
2858,1
2859,5
2860,9
2861,3
2862,2
2863,0
2864,4
2865,4
2866,8
2867,5
2868,8
2869,8
2870,2
2871,1
2872,3
2873,6
2874,0
2875,1
2876,3
2877,2
2878,4
2879,2
2880,1
2881,2
2882,9
2883,3
2884,9
2885,9
2886,0
2887,2
2888,6
2889,7
2890,7
2891,2
2892,4
2893,8
2894,3
2895,3
2896,0
2897,7
2898,3
2899,6
2900,2
2901,8
2902,3
2903,3
2904,5
2905,9
2906,6
2907,8
2908,3
2909,7
2910,3
2911,6
2912,3
2913,8
2914,3
2915,8
2916,8
2917,4
2918,1
2919,9
2920,8
2921,8
2922,6
2923,6
2924,9
2925,4
2926,6
2927,2
2928,4
2929,7
2930,2
2931,8
2932,9
2933,6
2934,2
2935,3
2936,8
2937,8
2938,7
2939,0
2940,6
2941,7
2942,8
2943,4
2944,5
2945,3
2946,2
2947,5
2948,9
2949,4
2950,8
2951,7
2952,7
2953,1
2954,3
2955,6
2956,8
2957,1
2958,2
2959,4
2960,7
2961,4
2962,7
2963,9
2964,0
2965,7
2966,0
2967,3
2968,5
2969,9
2970,7
2971,5
2972,1
2973,6
2974,4
2975,5
2976,3
2977,0
2978,6
2979,3
2980,6
2981,6
2982,9
2983,4
2984,8
2985,4
2986,1
2987,5
2988,3
2989,4
2990,3
2991,5
2992,3
2993,7
2994,3
2995,2
2996,6
2997,6
